%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1487035815737
1,0,3,1487035816304
1,0,4,1487035818138
1,0,6,1487035819505
1,0,8,1487035820471
1,0,10,1487035821904
1,0,11,1487035823437
1,0,15,1487035825938
1,0,17,1487035828005
1,0,20,1487035830771
1,0,21,1487035831205
1,0,25,1487035833739
9,0,-1,1487035834006
-1,0,26,1487035834305
-1,0,26,1487035835405
-1,0,26,1487035835871
-1,0,26,1487035836405
-1,0,26,1487035836938
-1,0,26,1487035837238
1,1,0,1487035838906
1,1,1,1487035839304
1,1,5,1487035841072
1,1,6,1487035841372
1,1,8,1487035843072
1,1,10,1487035843505
1,1,11,1487035844539
1,1,12,1487035844938
1,1,14,1487035846106
1,1,17,1487035847472
1,1,18,1487035848006
1,1,21,1487035849106
1,1,22,1487035850073
1,1,25,1487035851173
1,1,26,1487035852040
1,1,27,1487035852939
9,1,-1,1487035855008
1,2,2,1487035861340
1,2,4,1487035862673
2,2,4,1487035865240
1,2,3,1487035865873
1,2,5,1487035866775
1,2,6,1487035867940
1,2,9,1487035869573
1,2,12,1487035870607
1,2,17,1487035872307
-1,2,14,1487035873241
-1,2,14,1487035874208
-1,2,14,1487035874740
-1,2,14,1487035875174
9,2,-1,1487035876008
-1,2,17,1487035876607
-1,2,17,1487035877341
-1,2,17,1487035877707
1,3,0,1487035880575
1,3,4,1487035883675
1,3,5,1487035884142
1,3,7,1487035885175
1,3,8,1487035885709
1,3,14,1487035887275
1,3,17,1487035888574
1,3,18,1487035889808
1,3,19,1487035890742
1,3,23,1487035891875
-1,3,21,1487035892775
-1,3,21,1487035893275
-1,3,21,1487035893441
1,3,26,1487035895342
2,3,26,1487035895642
1,3,25,1487035896875
9,3,-1,1487035897009
-1,3,26,1487035897410
1,4,1,1487035900676
1,4,5,1487035903210
1,4,7,1487035904843
1,4,11,1487035906543
1,4,12,1487035907676
1,4,14,1487035908842
1,4,17,1487035909809
1,4,19,1487035910976
1,4,20,1487035911309
1,4,21,1487035911710
1,4,27,1487035913843
1,4,28,1487035914209
1,4,29,1487035915510
1,4,30,1487035916009
1,4,32,1487035916743
1,4,33,1487035917343
9,4,-1,1487035918011
1,5,0,1487035919776
1,5,1,1487035920043
1,5,2,1487035920743
1,5,6,1487035922277
1,5,7,1487035922543
1,5,9,1487035923276
1,5,11,1487035924243
1,5,13,1487035925043
1,5,16,1487035926710
1,5,18,1487035927210
1,5,19,1487035928210
1,5,21,1487035929044
1,5,25,1487035931244
1,5,27,1487035932211
1,5,29,1487035933144
1,5,30,1487035933477
1,5,31,1487035934011
1,5,34,1487035935411
1,5,36,1487035936977
1,5,37,1487035938344
1,5,38,1487035938577
9,5,-1,1487035939013
1,6,2,1487035941144
1,6,5,1487035942511
1,6,6,1487035943978
1,6,7,1487035944178
1,6,9,1487035945011
1,6,10,1487035945678
1,6,11,1487035946878
1,6,12,1487035947111
1,6,13,1487035947745
1,6,14,1487035948045
1,6,17,1487035949178
1,6,19,1487035949911
1,6,22,1487035951612
