%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1486155978810,-1,1486155978278
6,0,2,1,1,0,3,1486155981844,-1,1486155981314
6,0,3,1,1,0,2,1486155984911,-1,1486155984380
6,0,4,1,1,1,2,1486155987978,1486155988711,1486155987447
6,0,5,1,1,0,6,1486155991044,-1,1486155990514
6,0,6,1,1,0,3,1486155994112,-1,1486155993581
6,0,7,1,1,1,3,1486155997178,1486155997678,1486155996647
6,0,8,1,1,0,1,1486156000212,-1,1486155999681
6,0,9,1,1,1,1,1486156003278,1486156004079,1486156002748
6,0,10,1,1,0,3,1486156006312,-1,1486156005781
6,0,11,1,1,0,5,1486156009345,-1,1486156008815
6,1,1,1,1,3,0,1486156015679,-1,1486156015147
6,1,2,1,1,1,0,1486156018713,1486156019346,1486156018182
6,1,3,1,0,1,0,1486156021779,-1,1486156021250
6,1,4,1,0,1,0,1486156024846,-1,1486156024316
6,1,5,1,1,0,2,1486156027880,-1,1486156027350
6,1,6,1,1,0,1,1486156030913,-1,1486156030416
6,1,7,1,1,0,3,1486156033947,-1,1486156033416
6,1,8,1,1,0,0,1486156036980,-1,1486156036449
6,1,9,1,1,1,0,1486156040014,1486156040647,1486156039484
6,1,10,1,1,1,0,1486156043047,1486156043847,1486156042516
6,1,11,1,1,0,3,1486156046114,-1,1486156045583
6,1,12,1,1,0,7,1486156049147,-1,1486156048617
6,1,13,1,1,0,1,1486156052181,-1,1486156051652
6,1,14,1,1,0,6,1486156055181,-1,1486156054684
6,1,15,1,1,0,4,1486156058248,-1,1486156057718
6,1,16,1,1,0,3,1486156061282,-1,1486156060751
6,1,17,1,1,0,6,1486156064315,-1,1486156063785
6,1,18,1,1,0,2,1486156067349,-1,1486156066818
6,1,19,1,1,1,2,1486156070415,1486156071249,1486156069884
6,1,20,1,1,0,0,1486156073449,-1,1486156072936
6,1,21,1,1,0,7,1486156076483,-1,1486156075952
6,2,1,2,1,3,0,1486156085984,-1,1486156085450
6,2,2,2,1,3,1,1486156089050,-1,1486156088520
6,2,3,2,1,0,6,1486156092083,-1,1486156091553
6,2,4,2,1,0,7,1486156095150,-1,1486156094620
6,2,5,2,1,0,2,1486156098184,-1,1486156097653
6,2,6,2,1,1,7,1486156101217,1486156101751,1486156100687
6,2,7,2,1,0,3,1486156104284,-1,1486156103754
6,2,8,2,1,0,6,1486156107317,-1,1486156106787
6,2,9,2,1,1,3,1486156110352,1486156111051,1486156109854
6,2,10,2,1,1,6,1486156113418,1486156114185,1486156112888
6,2,11,2,1,0,1,1486156116484,-1,1486156115954
6,2,12,2,1,0,2,1486156119519,-1,1486156118987
6,3,1,2,1,3,0,1486156124119,-1,1486156123586
6,3,2,2,1,3,5,1486156127186,-1,1486156126655
6,3,3,2,1,0,1,1486156130219,-1,1486156129690
6,3,4,2,1,1,5,1486156133252,1486156133919,1486156132722
6,3,5,2,1,0,6,1486156136319,-1,1486156135788
6,3,6,2,1,1,5,1486156139386,1486156140086,1486156138855
6,3,7,2,1,0,1,1486156142419,-1,1486156141889
6,3,8,2,1,0,2,1486156145486,-1,1486156144956
6,3,9,2,1,0,7,1486156148520,-1,1486156147989
6,3,10,2,1,0,6,1486156151554,-1,1486156151023
6,3,11,2,1,0,5,1486156154587,-1,1486156154089
6,3,12,2,1,0,3,1486156157654,-1,1486156157123
6,3,13,2,1,0,7,1486156160721,-1,1486156160190
6,3,14,2,1,0,2,1486156163754,-1,1486156163224
6,3,15,2,1,0,4,1486156166821,-1,1486156166290
6,3,16,2,1,0,0,1486156169888,-1,1486156169357
6,3,17,2,1,0,5,1486156172888,-1,1486156172391
6,3,18,2,1,0,3,1486156175921,-1,1486156175424
6,3,19,2,1,1,5,1486156178988,1486156179555,1486156178458
6,3,20,2,1,1,3,1486156182055,1486156182788,1486156181523
6,3,21,2,1,1,5,1486156185122,1486156185922,1486156184591
6,3,22,2,1,1,3,1486156188155,1486156188789,1486156187625
6,4,1,3,1,3,5,1486156199123,-1,1486156198590
6,4,2,3,1,3,1,1486156202189,-1,1486156201661
6,4,3,3,1,3,6,1486156205256,-1,1486156204725
