%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,09,09,,,0,1487788777284,,1487788779611,1487788782078
3,1,2,EB,EB,,,0,1487788784050,,1487788786378,1487788788079
3,2,3,9E2,9E2,,,0,1487788790049,,1487788793545,1487788795145
3,3,3,580,580,,,0,1487788797116,,1487788800612,1487788802212
10,0,0,,,1,1,0,1487788813515,1487788813513,1487788800612,1487788816281
10,1,0,,,0,0,0,1487788818281,1487788818281,1487788800612,1487788819714
10,2,0,,,1,1,0,1487788821714,1487788821714,1487788800612,1487788822647
10,3,0,,,0,0,0,1487788824615,1487788824615,1487788800612,1487788825748
10,4,0,,,0,0,0,1487788827748,1487788827748,1487788800612,1487788831281
10,5,0,,,0,0,0,1487788833282,1487788833282,1487788800612,1487788834881
10,6,0,,,1,1,0,1487788836882,1487788836881,1487788800612,1487788838415
10,7,0,,,0,0,0,1487788840382,1487788840382,1487788800612,1487788842181
10,8,0,,,1,1,0,1487788844183,1487788844183,1487788800612,1487788845082
10,9,0,,,1,1,0,1487788847082,1487788847082,1487788800612,1487788848148
10,10,0,,,1,1,0,1487788850149,1487788850149,1487788800612,1487788851115
10,11,0,,,0,0,0,1487788853116,1487788853116,1487788800612,1487788854116
10,12,0,,,1,1,0,1487788856116,1487788856116,1487788800612,1487788856949
10,13,0,,,1,1,0,1487788858950,1487788858950,1487788800612,1487788859882
10,14,0,,,1,1,0,1487788861884,1487788861883,1487788800612,1487788862816
10,15,0,,,0,0,0,1487788864818,1487788864818,1487788800612,1487788865716
13,0,2,25,25,00,00,0,1487788881871,1487788886805,1487788887905,1487788890267
13,1,2,F4,F5,11,11,0,1487788892239,1487788896873,1487788897740,1487788901035
13,2,2,1D,1D,11,11,0,1487788903040,1487788908040,1487788909607,1487788910868
14,0,5,750EA,750E,10101,10111,3,1487788916141,1487788929041,1487788930575,1487788947171
14,1,3,46A,65A,000,010,0,1487788949142,1487788956776,1487788958676,1487788961305
14,2,4,3FB6,3FB6,1101,1101,0,1487788963276,1487788974144,1487788975744,1487788982673
14,3,4,8F9C,8F9C,1000,1001,1,1487788984678,1487788994812,1487788995845,1487789002140
14,4,2,67,67,01,01,0,1487789004146,1487789008612,1487789009846,1487789013574
14,5,5,EC603,EC603,11110,11111,1,1487789015545,1487789027680,1487789028480,1487789036042
14,6,2,CE,CE,01,01,0,1487789038048,1487789042648,1487789043614,1487789046009
14,7,4,81A6,81A6,0001,0001,1,1487789047981,1487789059715,1487789060715,1487789065444
14,8,3,8F1,8F1,110,110,0,1487789067416,1487789076049,1487789077017,1487789079745
14,9,2,8A,8A,01,01,0,1487789081750,1487789086117,1487789086985,1487789089179
14,10,5,FEA71,FEA71,01111,01111,0,1487789091149,1487789103577,1487789104476,1487789107438
14,11,3,F15,F15,100,100,0,1487789109409,1487789116445,1487789117510,1487789119839
