%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1486155423234
-1,0,1,1486155426067
1,0,3,1486155427300
1,0,6,1486155430534
1,0,20,1486155436868
-1,0,19,1486155438268
-1,0,12,1486155439134
9,0,-1,1486155439234
1,1,1,1486155443668
1,1,3,1486155446401
1,1,5,1486155448068
1,1,6,1486155448468
1,1,10,1486155450368
1,1,13,1486155451268
1,1,14,1486155451702
1,1,16,1486155452568
1,1,17,1486155454037
1,1,19,1486155455602
1,1,22,1486155457403
1,1,23,1486155458069
1,1,26,1486155459569
9,1,-1,1486155460238
-1,1,28,1486155460369
1,2,0,1486155463470
1,2,1,1486155464002
1,2,2,1486155465136
1,2,4,1486155466270
1,2,6,1486155467303
1,2,8,1486155469103
1,2,10,1486155470870
1,2,12,1486155471871
1,2,15,1486155473003
1,2,20,1486155475403
2,2,20,1486155477003
1,2,21,1486155478670
1,2,24,1486155480003
9,2,-1,1486155481238
1,3,2,1486155483504
-1,3,0,1486155486004
-1,3,0,1486155488004
-1,3,0,1486155488737
-1,3,0,1486155489705
-1,3,0,1486155489837
-1,3,0,1486155490004
-1,3,0,1486155490138
1,3,17,1486155492771
1,3,45,1486155493737
-1,3,34,1486155495304
-1,3,25,1486155495671
-1,3,22,1486155495837
-1,3,3,1486155496571
1,3,47,1486155497938
-1,3,42,1486155498571
-1,3,39,1486155498738
-1,3,34,1486155499105
-1,3,1,1486155500506
-1,3,9,1486155501038
9,3,-1,1486155502239
1,4,1,1486155504371
1,4,2,1486155506071
1,4,6,1486155508272
1,4,8,1486155510772
1,4,10,1486155512239
1,4,12,1486155513839
1,4,13,1486155514707
1,4,14,1486155515039
1,4,17,1486155516806
1,4,18,1486155517105
1,4,20,1486155517906
1,4,21,1486155518139
1,4,23,1486155519806
1,4,24,1486155520606
1,4,25,1486155521572
1,4,26,1486155521772
9,4,-1,1486155523241
1,5,0,1486155526440
1,5,1,1486155526673
1,5,2,1486155527739
1,5,5,1486155528973
1,5,7,1486155530973
1,5,8,1486155531240
1,5,9,1486155531540
1,5,12,1486155532973
1,5,13,1486155533140
-1,5,11,1486155534540
-1,5,11,1486155535307
1,5,18,1486155538007
1,5,19,1486155538307
1,5,20,1486155539774
1,5,27,1486155541208
1,5,29,1486155542774
1,5,32,1486155543574
9,5,-1,1486155544241
-1,5,34,1486155544407
1,6,2,1486155547807
1,6,5,1486155548608
1,6,6,1486155549074
1,6,8,1486155549741
1,6,12,1486155550775
1,6,17,1486155551574
1,6,19,1486155552942
1,6,24,1486155553441
1,6,26,1486155554708
1,6,27,1486155554875
1,6,30,1486155555675
1,6,38,1486155557174
1,6,39,1486155557441
1,6,41,1486155558241
1,6,42,1486155559075
1,6,47,1486155560908
-1,6,44,1486155561341
-1,6,44,1486155562141
-1,6,43,1486155562409
-1,6,43,1486155562675
-1,6,44,1486155562875
-1,6,44,1486155563075
9,6,-1,1486155565242
1,7,3,1486155568575
1,7,6,1486155570242
1,7,8,1486155571642
1,7,9,1486155572042
-1,7,5,1486155573209
-1,7,5,1486155574043
-1,7,5,1486155574509
-1,7,5,1486155574742
-1,7,5,1486155574876
-1,7,5,1486155575075
-1,7,5,1486155575376
