%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,15,15,,,0,1486171724721,,1486171727051,1486171731351
3,1,2,62,62,,,0,1486171733356,,1486171735718,1486171738718
3,2,3,3AF,3AF,,,0,1486171740723,,1486171744252,1486171747052
3,3,3,0E7,0E7,,,0,1486171749057,,1486171752552,1486171755319
10,0,0,,,0,0,0,1486171786524,1486171786522,1486171752552,1486171788188
10,1,0,,,0,0,0,1486171790188,1486171790188,1486171752552,1486171794721
10,2,0,,,1,1,0,1486171796723,1486171796722,1486171752552,1486171799955
10,3,0,,,1,1,0,1486171801956,1486171801956,1486171752552,1486171804488
10,4,0,,,0,0,0,1486171806489,1486171806489,1486171752552,1486171809289
10,5,0,,,1,1,0,1486171811256,1486171811256,1486171752552,1486171813455
10,6,0,,,0,0,0,1486171815456,1486171815456,1486171752552,1486171818323
10,7,0,,,1,1,0,1486171820323,1486171820323,1486171752552,1486171824390
10,8,0,,,0,0,0,1486171826390,1486171826390,1486171752552,1486171827690
10,9,0,,,1,1,0,1486171829691,1486171829691,1486171752552,1486171833124
10,10,0,,,1,1,0,1486171835124,1486171835124,1486171752552,1486171839357
10,11,0,,,0,0,0,1486171841358,1486171841358,1486171752552,1486171843758
10,12,0,,,0,0,0,1486171845758,1486171845758,1486171752552,1486171847525
10,13,0,,,1,1,0,1486171849525,1486171849525,1486171752552,1486171854391
10,14,0,,,0,0,0,1486171856393,1486171856393,1486171752552,1486171859459
10,15,0,,,0,0,0,1486171861459,1486171861459,1486171752552,1486171863359
13,0,2,26,25,10,10,0,1486171916166,1486171921200,1486171923067,1486171926462
13,1,2,35,35,11,11,0,1486171928467,1486171933334,1486171934967,1486171936863
13,2,2,24,24,10,10,0,1486171938835,1486171944068,1486171945601,1486171948930
14,0,4,EF15,EB14,0110,0110,0,1486171961869,1486171974236,1486171976870,1486171983165
14,1,5,53D20,EB124,01110,01110,0,1486171985171,1486171999471,1486172001639,1486172012167
14,2,4,82BE,81BE,1000,1010,0,1486172014173,1486172027973,1486172030639,1486172037136
14,3,2,4B,4B,10,10,0,1486172039139,1486172044374,1486172045608,1486172049602
14,4,4,4803,4803,1011,1011,0,1486172051573,1486172061975,1486172063609,1486172066403
14,5,5,182CF,1482F,10100,10100,0,1486172068408,1486172082676,1486172084010,1486172088771
14,6,3,8FC,4F8,010,010,1,1486172090776,1486172099710,1486172101444,1486172114989
14,7,5,2D147,42D87,01010,01010,1,1486172116994,1486172130762,1486172133997,1486172152158
14,8,3,A73,EB2,111,111,0,1486172154164,1486172164197,1486172166864,1486172169592
14,9,2,96,96,00,00,0,1486172171563,1486172176565,1486172180431,1486172182593
14,10,3,35A,35A,011,011,0,1486172184565,1486172192565,1486172194366,1486172196927
14,11,2,92,A2,00,01,0,1486172198898,1486172204032,1486172207001,1486172209495
