%Recollect Version 2.3; iPad: ; User: RLB135; Session: 12
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,3,12,0,1,2,10,algoNotBayesian
32,3,12,0,1,3,10,algoNotBayesian
32,3,12,0,1,4,10,algoNotBayesian
32,3,12,0,0.8571429,5,10,algoNotBayesian
32,3,12,0,0.7142857,6,10,algoNotBayesian
32,3,12,0,0.5555556,7,10,algoNotBayesian
32,3,12,0,0.1818182,7,10,algoNotBayesian
32,3,12,0,0.625,6,10,algoNotBayesian
32,3,12,0,0.5,6,10,algoNotBayesian
32,3,12,0,0.8571429,6,10,algoNotBayesian
32,3,12,0,0.3,7,10,algoNotBayesian
32,3,12,0,0.8333333,6,10,algoNotBayesian
32,3,12,0,0.375,7,10,algoNotBayesian
32,3,12,0,0.5714286,7,10,algoNotBayesian
32,3,12,0,0.8571429,7,10,algoNotBayesian
32,3,13,0,1,2,10,algoNotBayesian
32,3,13,0,0.7142857,3,10,algoNotBayesian
32,3,13,0,1,4,10,algoNotBayesian
32,3,13,0,0.6666667,5,10,algoNotBayesian
32,3,13,0,1,5,10,algoNotBayesian
32,3,13,0,1,6,10,algoNotBayesian
32,3,13,0,0.25,7,10,algoNotBayesian
32,3,13,0,0.6666667,6,10,algoNotBayesian
32,3,13,0,0.625,7,10,algoNotBayesian
32,3,13,0,0.125,7,10,algoNotBayesian
32,3,13,0,0.8333333,6,10,algoNotBayesian
32,3,13,0,0.375,7,10,algoNotBayesian
32,3,13,0,0.5,7,10,algoNotBayesian
32,3,13,0,0.625,7,10,algoNotBayesian
32,3,13,0,0.8571429,7,10,algoNotBayesian
