%Recollect Version 2.3. Scene/Level: , Game Number: 005
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1486426452762,1486426460260
1,1,34,34,0,1486426461229,1486426467894
2,0,52,52,0,1486426470963,1486426477961
2,1,36,36,0,1486426478963,1486426485795
2,2,368,368,0,1486426486764,1486426496162
2,3,208,208,0,1486426497164,1486426506163
2,4,2306,2306,0,1486426507131,1486426518431
2,5,5047,5047,0,1486426519432,1486426529997
2,6,41075,41075,0,1486426531000,1486426544232
2,7,31620,31620,0,1486426545200,1486426559266
2,8,281376,281376,0,1486426560269,1486426575767
2,9,816508,316508,4,1486426576769,1486426623853
2,10,4806317,4806317,0,1486426624855,1486426641488
2,11,0851680,4516820,1,1486426642489,1486426667222
2,12,47081536,47805316,0,1486426668224,1486426687056
2,13,25408016,425080316,0,1486426688025,1486426707191
3,0,60,06,0,1486426715360,1486426722325
3,1,24,42,0,1486426723294,1486426729359
4,0,51,15,0,1486426732127,1486426739392
4,1,37,73,0,1486426740394,1486426746994
4,2,630,036,0,1486426747995,1486426756314
4,3,580,085,0,1486426757316,1486426765682
4,4,5683,3865,0,1486426766651,1486426778549
4,5,2841,1842,0,1486426779551,1486426791916
4,6,47812,18742,0,1486426792918,1486426805183
4,7,03415,51430,0,1486426806185,1486426821052
4,8,507613,316705,0,1486426822053,1486426837152
4,9,073280,082730,0,1486426838121,1486426854253
4,10,4083671,1765430,0,1486426855255,1486426871754
4,11,8027308,8037248,0,1486426872722,1486426891488
