%Recollect Version 2.3. Scene/Level: , Session: 4, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,1,2,0.3,1,3,5,2.520294,1486671089141,-1,-1,1.986958,1486671088608
6,2,2,0.3,1,3,7,5.520451,1486671092141,-1,-1,5.020432,1486671091643
6,3,2,0.3,1,2,7,8.55397,1486671095175,-1,-1,8.020599,1486671094645
6,4,2,0.3,1,2,1,11.55413,1486671098175,-1,-1,11.0541,1486671097677
6,5,2,0.3,1,1,7,14.58763,1486671101208,15.02121,1486671101642,14.05437,1486671100677
6,6,2,0.3,1,0,2,17.62114,1486671104242,-1,-1,17.08777,1486671103711
6,7,2,0.3,1,0,3,20.65461,1486671107275,-1,-1,20.12128,1486671106744
6,8,2,0.3,0,1,2,23.68816,1486671110309,-1,-1,23.15495,1486671109778
6,9,2,0.3,1,2,7,26.68832,1486671113309,-1,-1,26.18822,1486671112811
6,10,2,0.3,1,0,1,29.72181,1486671116342,-1,-1,29.18846,1486671115812
6,11,2,0.3,0,2,2,32.72198,1486671119342,33.18896,1486671119810,32.22195,1486671118846
6,12,2,0.3,1,2,2,35.72216,1486671122343,-1,-1,35.22212,1486671121845
6,13,2,0.3,1,1,2,38.75567,1486671125376,39.25586,1486671125877,38.22231,1486671124845
6,14,2,0.3,1,0,4,41.75632,1486671128377,-1,-1,41.25576,1486671127880
6,15,2,0.3,1,1,2,44.78958,1486671131411,45.28938,1486671131910,44.28932,1486671130912
6,16,2,0.3,1,0,3,47.82301,1486671134443,-1,-1,47.32289,1486671133946
6,17,2,0.3,1,1,2,50.82317,1486671137444,51.55702,1486671138178,50.32306,1486671136947
6,18,2,0.3,1,0,6,53.8566,1486671140477,-1,-1,53.3242,1486671139947
6,19,2,0.3,1,0,5,56.89001,1486671143511,-1,-1,56.35667,1486671142980
6,20,2,0.3,1,0,4,59.92352,1486671146544,-1,-1,59.39016,1486671146014
6,21,2,0.3,1,2,2,62.95702,1486671149578,-1,-1,62.42374,1486671149047
6,22,2,0.3,0,1,4,65.95719,1486671152578,-1,-1,65.45716,1486671152080
6,1,2,0,1,3,4,72.10771,1486671158728,-1,-1,71.54196,1486671158163
6,2,2,0,1,3,3,75.1412,1486671161762,-1,-1,74.64101,1486671161265
6,3,2,0,1,0,2,78.17463,1486671164795,-1,-1,77.64149,1486671164265
6,4,2,0,1,0,5,81.20847,1486671167829,-1,-1,80.67468,1486671167300
6,5,2,0,0,1,2,84.24155,1486671170862,-1,-1,83.74152,1486671170365
6,6,2,0,1,0,4,87.27505,1486671173896,-1,-1,86.74167,1486671173365
6,7,2,0,1,0,0,90.27531,1486671176896,-1,-1,89.77519,1486671176398
6,8,2,0,1,0,7,93.30873,1486671179929,-1,-1,92.77536,1486671179399
6,9,2,0,1,0,6,96.3089,1486671182929,-1,-1,95.80887,1486671182432
6,10,2,0,1,0,2,99.34236,1486671185963,-1,-1,98.80905,1486671185432
6,11,2,0,1,1,6,102.3759,1486671188996,103.2095,1486671189830,101.8425,1486671188465
6,12,2,0,1,0,5,105.3763,1486671191997,-1,-1,104.8761,1486671191499
6,13,2,0,1,0,3,108.4099,1486671195031,-1,-1,107.8763,1486671194500
6,14,2,0,1,1,5,111.5098,1486671198130,112.8766,1486671199497,110.9431,1486671197567
6,15,2,0,1,0,7,114.5433,1486671201164,-1,-1,114.0099,1486671200634
6,16,2,0,1,0,4,117.6106,1486671204231,-1,-1,117.0435,1486671203667
6,17,2,0,1,1,7,120.6769,1486671207297,121.344,1486671207965,120.1437,1486671206767
6,18,2,0,1,0,3,123.7104,1486671210331,-1,-1,123.1771,1486671209800
6,19,2,0,0,1,7,126.7112,1486671213332,-1,-1,126.2106,1486671212834
6,20,2,0,0,1,3,129.7443,1486671216365,-1,-1,129.2442,1486671215869
6,21,2,0,1,0,0,132.7776,1486671219398,-1,-1,132.2776,1486671218901
6,22,2,0,1,0,1,135.7778,1486671222398,-1,-1,135.2777,1486671221901
6,1,2,0.3,1,3,4,140.3784,1486671226999,-1,-1,139.8447,1486671226466
6,2,2,0.3,1,3,0,143.4115,1486671230032,-1,-1,142.9115,1486671229535
