%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,01,01,,,0,1487887568253,,1487887570649,1487887573481
3,1,2,D6,D6,,,0,1487887575486,,1487887577848,1487887580848
3,2,3,ECF,ECF,,,0,1487887582819,,1487887586315,1487887588549
3,3,3,5BA,5BA,,,0,1487887590553,,1487887594049,1487887595716
10,0,0,,,1,1,0,1487887612986,1487887612984,1487887594049,1487887616250
10,1,0,,,0,0,0,1487887618251,1487887618251,1487887594049,1487887623751
10,2,0,,,0,1,0,1487887625752,1487887625752,1487887594049,1487887634385
10,3,0,,,1,1,0,1487887636385,1487887636385,1487887594049,1487887637918
10,4,0,,,1,1,0,1487887639919,1487887639919,1487887594049,1487887642452
10,5,0,,,0,0,0,1487887644419,1487887644419,1487887594049,1487887645953
10,6,0,,,0,1,0,1487887647953,1487887647953,1487887594049,1487887652219
10,7,0,,,0,0,0,1487887654220,1487887654220,1487887594049,1487887655853
10,8,0,,,0,0,0,1487887657853,1487887657853,1487887594049,1487887661020
10,9,0,,,1,1,0,1487887663020,1487887663020,1487887594049,1487887664420
10,10,0,,,1,1,0,1487887666387,1487887666387,1487887594049,1487887667786
10,11,0,,,1,1,0,1487887669754,1487887669754,1487887594049,1487887671454
10,12,0,,,0,0,0,1487887673421,1487887673421,1487887594049,1487887677154
10,13,0,,,1,1,0,1487887679155,1487887679155,1487887594049,1487887680521
10,14,0,,,1,1,0,1487887682521,1487887682521,1487887594049,1487887684887
10,15,0,,,1,1,0,1487887686889,1487887686889,1487887594049,1487887688621
13,0,2,D8,D8,10,10,0,1487887704960,1487887714394,1487887719162,1487887721223
13,1,2,DF,DF,00,00,0,1487887723195,1487887728461,1487887731162,1487887732757
13,2,2,51,51,10,10,0,1487887734761,1487887740029,1487887744696,1487887746191
14,0,2,B5,75,10,1Z,0,1487887761197,1487887766164,1487887773798,1487887777593
14,1,4,F30B,F30B,0010,0010,0,1487887779565,1487887792565,1487887795500,1487887799727
14,2,2,2A,2A,11,11,0,1487887801699,1487887806865,1487887808134,1487887811295
14,3,5,82437,8207,11000,11000,0,1487887813266,1487887830700,1487887833834,1487887837696
14,4,5,856BC,856BC,11011,11011,1,1487887839668,1487887854069,1487887855703,1487887864298
14,5,2,56,46,01,Z1,0,1487887866268,1487887877220,1487887878553,1487887882781
14,6,5,9DBFC,965B8,00101,00101,0,1487887884753,1487887903587,1487887904988,1487887907950
14,7,3,A93,9638,001,001,0,1487887909954,1487887919555,1487887920889,1487887924384
14,8,3,120,229,001,011,0,1487887926356,1487887935956,1487887937857,1487887943352
14,9,4,9E71,9E71,1101,1101,0,1487887945324,1487887956257,1487887958024,1487887960052
14,10,4,4D9C,4D7C,0011,0011,0,1487887962023,1487887974024,1487887976258,1487887983054
14,11,3,BDE,ABEC,001,011,0,1487887985061,1487887994460,1487887995760,1487887998521
