%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1486167741698,-1,1486167741198
6,0,2,1,1,1,6,1486167744731,1486167745431,1486167744233
6,0,3,1,1,0,4,1486167747798,-1,1486167747267
6,0,4,1,1,0,7,1486167750831,-1,1486167750301
6,0,5,1,1,1,7,1486167753898,1486167754599,1486167753367
6,0,6,1,0,1,7,1486167756932,-1,1486167756402
6,0,7,1,1,0,1,1486167759965,-1,1486167759435
6,0,8,1,1,0,5,1486167762999,-1,1486167762468
6,0,9,1,1,0,0,1486167766066,-1,1486167765535
6,0,10,1,1,0,3,1486167769099,-1,1486167768569
6,0,11,1,1,0,2,1486167772133,-1,1486167771602
6,1,1,1,1,3,1,1486167790667,-1,1486167790167
6,1,2,1,1,1,1,1486167793701,1486167794301,1486167793204
6,1,3,1,1,0,6,1486167796734,-1,1486167796236
6,1,4,1,1,0,7,1486167799801,-1,1486167799270
6,1,5,1,1,0,0,1486167802868,-1,1486167802337
6,1,6,1,1,1,0,1486167805935,1486167806535,1486167805404
6,1,7,1,1,0,4,1486167808968,-1,1486167808470
6,1,8,1,1,1,4,1486167812002,1486167812569,1486167811504
6,1,9,1,1,0,7,1486167815035,-1,1486167814538
6,1,10,1,1,1,7,1486167818068,1486167818769,1486167817538
6,1,11,1,1,0,3,1486167821102,-1,1486167820573
6,1,12,1,1,0,6,1486167824136,-1,1486167823605
6,1,13,1,1,1,6,1486167827202,1486167827736,1486167826672
6,1,14,1,1,0,0,1486167830236,-1,1486167829705
6,1,15,1,1,0,5,1486167833269,-1,1486167832740
6,1,16,1,1,1,5,1486167836303,1486167836837,1486167835805
6,1,17,1,1,0,0,1486167839370,-1,1486167838839
6,1,18,1,1,0,3,1486167842437,-1,1486167841906
6,1,19,1,1,0,1,1486167845470,-1,1486167844941
6,1,20,1,1,0,6,1486167848504,-1,1486167848006
6,1,21,1,1,0,7,1486167851538,-1,1486167851006
6,2,1,2,1,3,1,1486167884439,-1,1486167883906
6,2,2,2,1,3,0,1486167887506,-1,1486167886975
6,2,3,2,1,1,1,1486167890539,1486167891173,1486167890009
6,2,4,2,1,0,6,1486167893573,-1,1486167893042
6,2,5,2,1,0,4,1486167896640,-1,1486167896109
6,2,6,2,1,0,0,1486167899674,-1,1486167899142
6,2,7,2,1,0,7,1486167902707,-1,1486167902209
6,2,8,2,1,0,5,1486167905775,-1,1486167905243
6,2,9,2,1,1,7,1486167908840,1486167909441,1486167908309
6,2,10,2,1,0,4,1486167911874,-1,1486167911343
6,2,11,2,1,0,2,1486167914941,-1,1486167914410
6,2,12,2,1,1,4,1486167917974,1486167918641,1486167917443
6,3,1,2,1,3,6,1486167925175,-1,1486167924642
6,3,2,2,1,3,4,1486167928208,-1,1486167927710
6,3,3,2,1,1,6,1486167931275,1486167931842,1486167930744
6,3,4,2,1,1,4,1486167934308,1486167934908,1486167933812
6,3,5,2,1,0,3,1486167937342,-1,1486167936845
6,3,6,2,1,0,1,1486167940409,-1,1486167939878
6,3,7,2,1,0,0,1486167943476,-1,1486167942945
6,3,8,2,1,0,7,1486167946509,-1,1486167945978
6,3,9,2,1,0,3,1486167949543,-1,1486167949012
6,3,10,2,1,0,4,1486167952609,-1,1486167952079
6,3,11,2,1,0,6,1486167955676,-1,1486167955146
6,3,12,2,1,0,0,1486167958710,-1,1486167958179
6,3,13,2,1,1,6,1486167961743,1486167962410,1486167961211
6,3,14,2,1,1,0,1486167964744,1486167965377,1486167964247
6,3,15,2,1,0,2,1486167967810,-1,1486167967279
6,3,16,2,1,0,4,1486167970844,-1,1486167970313
6,3,17,2,1,0,3,1486167973911,-1,1486167973380
6,3,18,2,1,0,6,1486167976911,-1,1486167976413
6,3,19,2,1,0,1,1486167979944,-1,1486167979447
6,3,20,2,1,1,6,1486167983011,1486167983645,1486167982481
6,3,21,2,1,1,1,1486167986011,1486167986679,1486167985514
