%Recollect Version 2.3. Scene/Level: , Session: 3, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
5,1,2,0.3,1,3,3,15.58789,1486509749105,-1,-1,15.021,1486509748538
5,2,2,0.3,1,3,7,18.62134,1486509752138,-1,-1,18.08838,1486509751608
5,3,2,0.3,1,1,3,21.68799,1486509755205,22.38794,1486509755905,21.15454,1486509754676
5,4,2,0.3,1,1,7,24.78809,1486509758305,25.68799,1486509759205,24.22144,1486509757741
5,5,2,0.3,1,1,3,27.85474,1486509761372,28.72168,1486509762239,27.28833,1486509760809
5,6,2,0.3,1,0,0,30.92188,1486509764439,-1,-1,30.35522,1486509763875
5,7,2,0.3,1,0,2,34.02197,1486509767539,-1,-1,33.45532,1486509766975
5,8,2,0.3,1,0,4,37.12256,1486509770639,-1,-1,36.55542,1486509770075
5,9,2,0.3,1,1,2,40.22217,1486509773739,41.25562,1486509774773,39.65552,1486509773175
5,10,2,0.3,1,2,0,43.25586,1486509776773,-1,-1,42.72241,1486509776243
5,11,2,0.3,1,0,3,46.35596,1486509779873,-1,-1,45.78931,1486509779309
5,12,2,0.3,1,2,4,49.42285,1486509782940,-1,-1,48.8562,1486509782375
5,13,2,0.3,1,0,1,52.48975,1486509786006,-1,-1,51.92358,1486509785443
5,14,2,0.3,1,0,6,55.55664,1486509789074,-1,-1,55.02319,1486509788542
5,15,2,0.3,1,0,0,58.65674,1486509792173,-1,-1,58.08984,1486509791612
5,16,2,0.3,1,2,1,61.72363,1486509795240,-1,-1,61.19019,1486509794710
5,17,2,0.3,1,1,0,64.79102,1486509798308,65.62378,1486509799141,64.25708,1486509797777
5,18,2,0.3,1,2,0,67.89063,1486509801408,-1,-1,67.32373,1486509800842
5,19,2,0.3,1,2,1,70.95728,1486509804474,-1,-1,70.39111,1486509803910
5,20,2,0.3,1,2,1,73.99097,1486509807508,-1,-1,73.45752,1486509806978
5,21,2,0.3,1,1,1,77.05762,1486509810574,77.69141,1486509811208,76.49121,1486509810010
5,1,3,0.3,1,3,2,95.42554,1486509828942,-1,-1,94.89209,1486509828409
5,2,3,0.3,1,3,0,98.49243,1486509832009,-1,-1,97.95898,1486509831478
5,3,3,0.3,1,3,5,101.5923,1486509835109,-1,-1,101.0261,1486509834546
5,4,3,0.3,1,2,0,104.6265,1486509838143,-1,-1,104.0925,1486509837612
5,5,3,0.3,1,2,5,107.6929,1486509841209,-1,-1,107.1592,1486509840679
5,6,3,0.3,0,1,5,110.7598,1486509844276,-1,-1,110.1934,1486509843714
5,1,2,0.3,1,3,6,115.96,1486509849477,-1,-1,115.3936,1486509848911
5,2,2,0.3,1,3,4,119.0605,1486509852577,-1,-1,118.4937,1486509852014
5,3,2,0.3,1,1,6,122.1602,1486509855677,123.0269,1486509856544,121.5938,1486509855114
5,4,2,0.3,1,1,4,125.2275,1486509858744,126.6606,1486509860178,124.6938,1486509858213
5,5,2,0.3,1,1,6,128.3271,1486509861844,129.5938,1486509863111,127.7607,1486509861281
5,6,2,0.3,1,2,6,131.394,1486509864911,-1,-1,130.8276,1486509864347
5,7,2,0.3,1,0,0,134.4609,1486509867978,-1,-1,133.895,1486509867416
5,8,2,0.3,1,2,0,137.5278,1486509871045,-1,-1,136.9614,1486509870481
5,9,2,0.3,1,1,0,140.6279,1486509874145,141.895,1486509875412,140.0615,1486509873581
