%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1486416627908,1486416629444
1,1,1,1,1,1486416630408,1486416631475
1,2,1,1,1,1486416632475,1486416633508
1,3,1,0,0,1486416634508,1486416635541
2,0,1,0,0,1486416649276,1486416650175
2,1,1,0,0,1486416651176,1486416652075
2,2,1,1,1,1486416653076,1486416654076
2,3,1,1,1,1486416655076,1486416656010
2,4,1,0,0,1486416657009,1486416658110
2,5,1,0,0,1486416659076,1486416660043
2,6,1,0,0,1486416661043,1486416661976
2,7,1,1,1,1486416662976,1486416663943
2,8,1,0,0,1486416664943,1486416665743
2,9,1,1,1,1486416666743,1486416667677
2,10,1,1,1,1486416668676,1486416669610
2,11,1,1,1,1486416670611,1486416671410
3,0,0,1,0,1486416681511,1486416682244
3,1,0,0,1,1486416683244,1486416684244
3,2,0,0,1,1486416685245,1486416686311
3,3,0,1,0,1486416687311,1486416688211
4,0,0,0,1,1486416695061,1486416696361
4,1,0,0,1,1486416697362,1486416698295
4,2,0,0,1,1486416699296,1486416700161
4,3,0,1,0,1486416701162,1486416701929
4,4,0,0,1,1486416702928,1486416703929
4,5,0,1,0,1486416704929,1486416705828
4,6,0,1,0,1486416706796,1486416707562
4,7,0,0,1,1486416708562,1486416709429
4,8,0,1,0,1486416710429,1486416711063
4,9,0,1,0,1486416712064,1486416712862
4,10,0,1,0,1486416713863,1486416714662
4,11,0,0,1,1486416715662,1486416716562
5,0,1,0,0,1486416724430,1486416725729
5,1,0,1,0,1486416726697,1486416727530
5,2,1,1,1,1486416728530,1486416729796
5,3,0,0,0,1486416730797,1486416731930
6,0,1,1,1,1486416736232,1486416737331
6,1,1,0,0,1486416738331,1486416739397
6,2,0,1,0,1486416740398,1486416741265
6,3,0,0,1,1486416742264,1486416743331
6,4,0,1,0,1486416744331,1486416745265
6,5,1,0,0,1486416746264,1486416747197
6,6,0,1,0,1486416748198,1486416749898
6,7,0,0,1,1486416750898,1486416751864
6,8,0,0,1,1486416752865,1486416753898
6,9,1,0,0,1486416754898,1486416756032
6,10,1,1,1,1486416757032,1486416758698
6,11,1,1,1,1486416759698,1486416760731
6,12,0,1,0,1486416761698,1486416762533
6,13,1,0,0,1486416763499,1486416764465
6,14,1,0,0,1486416765466,1486416766232
6,15,0,0,1,1486416767232,1486416768032
6,16,1,1,1,1486416769033,1486416770099
6,17,0,1,0,1486416771099,1486416772332
6,18,0,1,0,1486416773333,1486416774500
6,19,0,0,1,1486416775499,1486416776332
6,20,1,0,0,1486416777333,1486416778232
6,21,1,0,0,1486416779233,1486416779899
6,22,1,1,1,1486416780899,1486416781767
6,23,0,0,1,1486416782767,1486416783467
6,24,1,0,0,1486416784466,1486416785333
6,25,0,0,1,1486416786333,1486416787466
6,26,1,1,1,1486416788467,1486416789533
6,27,1,1,1,1486416790533,1486416791333
6,28,1,1,1,1486416792333,1486416793000
6,29,0,0,1,1486416794001,1486416794900
6,30,0,0,1,1486416795898,1486416796663
6,31,0,1,0,1486416797663,1486416798863
6,32,1,1,1,1486416799863,1486416800831
6,33,1,0,0,1486416801830,1486416802796
6,34,0,1,0,1486416803797,1486416804664
6,35,0,1,0,1486416805664,1486416806363
6,36,0,1,0,1486416807363,1486416808030
6,37,1,0,0,1486416809030,1486416810097
6,38,1,0,0,1486416811097,1486416811831
6,39,1,1,1,1486416812831,1486416813798
6,40,0,0,1,1486416814798,1486416815930
6,41,0,1,0,1486416816931,1486416817997
6,42,0,0,1,1486416818998,1486416819765
6,43,1,0,0,1486416820764,1486416821598
6,44,1,1,1,1486416822598,1486416823531
6,45,1,1,1,1486416824499,1486416825264
6,46,0,0,1,1486416826265,1486416827065
6,47,0,1,0,1486416828065,1486416829131
