%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,2E,2E,,,0,1487900681560,,1487900683921,1487900686088
3,1,2,4F,4F,,,0,1487900688094,,1487900690455,1487900692188
3,2,3,364,364,,,0,1487900694159,,1487900697689,1487900699555
3,3,3,FDA,FDA,,,0,1487900701527,,1487900705022,1487900706856
10,0,0,,,1,1,0,1487900720191,1487900720191,1487900705022,1487900722623
10,1,0,,,0,0,0,1487900724624,1487900724624,1487900705022,1487900727190
10,2,0,,,1,1,0,1487900729157,1487900729157,1487900705022,1487900730991
10,3,0,,,1,1,0,1487900732991,1487900732991,1487900705022,1487900734458
10,4,0,,,0,0,0,1487900736425,1487900736425,1487900705022,1487900737391
10,5,0,,,0,0,0,1487900739392,1487900739392,1487900705022,1487900740591
10,6,0,,,1,1,0,1487900742592,1487900742592,1487900705022,1487900744091
10,7,0,,,0,0,0,1487900746092,1487900746092,1487900705022,1487900747225
10,8,0,,,1,1,0,1487900749225,1487900749225,1487900705022,1487900750625
10,9,0,,,0,0,0,1487900752625,1487900752625,1487900705022,1487900753692
10,10,0,,,1,1,0,1487900755692,1487900755692,1487900705022,1487900757059
10,11,0,,,0,0,0,1487900759059,1487900759059,1487900705022,1487900759892
10,12,0,,,1,1,0,1487900761893,1487900761893,1487900705022,1487900763226
10,13,0,,,1,1,0,1487900765226,1487900765226,1487900705022,1487900766359
10,14,0,,,0,0,0,1487900768360,1487900768360,1487900705022,1487900769293
10,15,0,,,1,1,0,1487900771293,1487900771293,1487900705022,1487900773626
13,0,2,15,15,01,01,0,1487900780615,1487900785283,1487900786382,1487900788544
13,1,2,C0,C0,01,01,0,1487900790515,1487900794815,1487900795883,1487900798111
13,2,2,E3,E6,01,11,0,1487900800116,1487900804783,1487900805983,1487900810812
14,0,5,F24D7,F6D7,01111,01111,0,1487900816917,1487900831185,1487900832318,1487900837913
14,1,4,0D9C,0D9C,1000,Z000,0,1487900839917,1487900851518,1487900852586,1487900855481
14,2,3,CB5,CB4,001,001,0,1487900857453,1487900864353,1487900865620,1487900868048
14,3,3,602,602,101,101,0,1487900870019,1487900876887,1487900877855,1487900880049
14,4,5,B851C,B861C,11001,11001,0,1487900882053,1487900894521,1487900895554,1487900901817
14,5,2,47,47,00,00,0,1487900903822,1487900908089,1487900909356,1487900911917
14,6,5,276D4,27694,01000,01000,0,1487900913889,1487900926523,1487900928524,1487900933952
14,7,3,6E7,677E,000,000,0,1487900935924,1487900943257,1487900944324,1487900950586
14,8,4,BF39,F29,1111,1111,0,1487900952591,1487900964525,1487900965492,1487900969654
14,9,4,B198,B198,1101,1111,0,1487900971626,1487900981926,1487900982830,1487900984955
14,10,2,57,57,10,10,0,1487900986926,1487900991327,1487900992594,1487900994955
14,11,2,A3,A3,10,10,0,1487900996960,1487901001294,1487901002963,1487901005322
