%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,3C,3C,,,0,1486414184744,,1486414187106,1486414193406
3,1,2,E5,E5,,,0,1486414195411,,1486414197740,1486414200807
3,2,3,4BA,4BA,,,0,1486414202811,,1486414206340,1486414210174
3,3,3,819,819,,,0,1486414212179,,1486414215708,1486414219409
10,0,0,,,1,1,0,1486414273180,1486414273178,1486414215708,1486414277778
10,1,0,,,1,1,0,1486414279778,1486414279778,1486414215708,1486414286412
10,2,0,,,0,0,0,1486414288412,1486414288412,1486414215708,1486414291913
10,3,0,,,0,0,0,1486414293915,1486414293915,1486414215708,1486414299912
10,4,0,,,1,1,0,1486414301913,1486414301913,1486414215708,1486414304179
10,5,0,,,1,1,0,1486414306180,1486414306180,1486414215708,1486414308646
10,6,0,,,0,0,0,1486414310647,1486414310647,1486414215708,1486414313446
10,7,0,,,0,0,0,1486414315414,1486414315414,1486414215708,1486414318913
10,8,0,,,1,1,0,1486414320914,1486414320914,1486414215708,1486414330314
10,9,0,,,1,1,0,1486414332315,1486414332315,1486414215708,1486414335248
10,10,0,,,0,0,0,1486414337248,1486414337248,1486414215708,1486414340214
10,11,0,,,0,0,0,1486414342215,1486414342215,1486414215708,1486414344648
10,12,0,,,0,0,0,1486414346649,1486414346649,1486414215708,1486414349616
10,13,0,,,1,1,0,1486414351616,1486414351616,1486414215708,1486414354149
10,14,0,,,1,1,0,1486414356150,1486414356149,1486414215708,1486414359182
10,15,0,,,1,1,0,1486414361151,1486414361151,1486414215708,1486414363483
13,0,2,DA,A,00,10,0,1486414427407,1486414434808,1486414438142,1486414444637
13,1,2,0D,5ZD0,10,10,2,1486414446642,1486414452709,1486414455709,1486414489473
13,2,2,8B,8B,01,01,0,1486414491478,1486414498945,1486414501913,1486414506308
14,0,2,31,31,11,11,0,1486414522013,1486414527080,1486414530681,1486414533909
14,1,5,4869C,48Z9C,11000,11000,0,1486414535880,1486414560048,1486414566682,1486414577044
14,2,3,E9A,E9A,010,010,0,1486414579049,1486414589417,1486414591486,1486414595678
14,3,3,12A,12A,101,101,0,1486414597649,1486414607750,1486414611251,1486414617046
14,4,4,F7DC,7FZD,0110,0110,0,1486414619051,1486414630651,1486414633487,1486414643414
14,5,5,80AFB,08BF7,00110,00110,0,1486414645419,1486414667121,1486414671155,1486414685884
14,6,2,F8,F8,10,10,0,1486414687888,1486414694423,1486414696722,1486414700484
14,7,3,074,074,010,010,0,1486414702489,1486414712791,1486414715760,1486414723552
14,8,5,2B5FD,174F9,10111,10111,0,1486414725524,1486414744925,1486414749659,1486414755887
14,9,4,C7E8,C78E,0001,0001,0,1486414757859,1486414772560,1486414774193,1486414779422
14,10,4,17AF,179F,1010,1010,0,1486414781393,1486414797595,1486414799862,1486414805557
14,11,2,A8,A8,10,10,0,1486414807561,1486414814296,1486414817029,1486414820491
