%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487796814801,-1,1487796814268
6,0,2,1,1,0,4,1487796817867,-1,1487796817337
6,0,3,1,0,0,0,1487796820901,1487796822570,1487796820370
6,0,4,1,1,0,6,1487796823934,-1,1487796823404
6,0,5,1,1,1,6,1487796826968,1487796827901,1487796826472
6,0,6,1,1,0,1,1487796830035,-1,1487796829505
6,0,7,1,1,1,1,1487796833035,1487796833702,1487796832539
6,0,8,1,1,0,5,1487796836069,-1,1487796835572
6,0,9,1,1,1,5,1487796839102,1487796839736,1487796838571
6,0,10,1,1,0,4,1487796842136,-1,1487796841605
6,0,11,1,1,0,1,1487796845202,-1,1487796844671
6,1,1,1,1,3,6,1487796849836,-1,1487796849303
6,1,2,1,1,1,6,1487796852903,1487796853537,1487796852372
6,1,3,1,1,0,1,1487796855936,-1,1487796855406
6,1,4,1,1,1,1,1487796859003,1487796859603,1487796858472
6,1,5,1,1,1,1,1487796862070,1487796862803,1487796861541
6,1,6,1,1,1,1,1487796865103,1487796865770,1487796864574
6,1,7,1,1,0,5,1487796868170,-1,1487796867641
6,1,8,1,1,0,2,1487796871204,-1,1487796870673
6,1,9,1,1,0,6,1487796874271,-1,1487796873740
6,1,10,1,1,1,6,1487796877337,1487796877904,1487796876807
6,1,11,1,1,0,4,1487796880371,-1,1487796879841
6,1,12,1,1,1,4,1487796883404,1487796884038,1487796882874
6,1,13,1,1,0,1,1487796886471,-1,1487796885942
6,1,14,1,1,0,6,1487796889505,-1,1487796888974
6,1,15,1,1,0,0,1487796892572,-1,1487796892043
6,1,16,1,1,0,4,1487796895605,-1,1487796895075
6,1,17,1,1,0,2,1487796898672,-1,1487796898142
6,1,18,1,1,0,0,1487796901706,-1,1487796901175
6,1,19,1,1,0,4,1487796904772,-1,1487796904242
6,1,20,1,1,0,1,1487796907774,-1,1487796907276
6,1,21,1,1,0,7,1487796910840,-1,1487796910308
6,2,1,2,1,3,7,1487796918973,-1,1487796918440
6,2,2,2,1,3,0,1487796922040,-1,1487796921522
6,2,3,2,1,0,5,1487796925073,-1,1487796924543
6,2,4,2,1,0,7,1487796928107,-1,1487796927576
6,2,5,2,1,1,5,1487796931174,1487796931974,1487796930643
6,2,6,2,1,1,7,1487796934241,1487796935007,1487796933709
6,2,7,2,1,0,1,1487796937307,-1,1487796936777
6,2,8,2,1,0,2,1487796940341,-1,1487796939810
6,2,9,2,1,0,5,1487796943374,-1,1487796942843
6,2,10,2,1,0,6,1487796946408,-1,1487796945878
6,2,11,2,1,1,5,1487796949442,1487796950675,1487796948910
6,2,12,2,1,0,7,1487796952475,-1,1487796951978
6,3,1,2,1,3,1,1487796957075,-1,1487796956543
6,3,2,2,1,3,0,1487796960109,-1,1487796959579
6,3,3,2,1,0,5,1487796963176,-1,1487796962645
6,3,4,2,1,1,0,1487796966209,1487796967110,1487796965678
6,3,5,2,1,0,1,1487796969276,-1,1487796968745
6,3,6,2,1,1,0,1487796972343,1487796973143,1487796971812
6,3,7,2,1,0,6,1487796975376,-1,1487796974846
6,3,8,2,0,1,0,1487796978410,-1,1487796977879
6,3,9,2,1,0,7,1487796981477,-1,1487796980946
6,3,10,2,1,1,0,1487796984510,1487796985110,1487796983980
6,3,11,2,0,0,6,1487796987544,1487796988811,1487796987014
6,3,12,2,1,0,4,1487796990610,-1,1487796990080
6,3,13,2,1,0,1,1487796993611,-1,1487796993113
6,3,14,2,1,0,2,1487796996677,-1,1487796996147
6,3,15,2,1,1,1,1487796999675,1487797000439,1487796999180
6,3,16,2,0,0,6,1487797002697,1487797003626,1487797002201
6,3,17,2,0,1,1,1487797005756,-1,1487797005225
6,3,18,2,1,0,7,1487797008822,-1,1487797008293
