%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,5,1487964207657,-1,1487964207124
6,0,2,1,1,0,7,1487964210723,-1,1487964210192
6,0,3,1,1,0,3,1487964213790,-1,1487964213260
6,0,4,1,1,0,0,1487964216823,-1,1487964216292
6,0,5,1,1,1,0,1487964219857,1487964220590,1487964219326
6,0,6,1,1,0,5,1487964222924,-1,1487964222393
6,0,7,1,1,1,5,1487964225991,1487964226691,1487964225460
6,0,8,1,1,1,5,1487964229057,1487964229791,1487964228527
6,0,9,1,1,0,2,1487964232091,-1,1487964231560
6,0,10,1,1,0,6,1487964235124,-1,1487964234595
6,0,11,1,1,0,3,1487964238158,-1,1487964237627
6,1,1,1,1,3,5,1487964244325,-1,1487964243792
6,1,2,1,1,1,5,1487964247358,1487964248025,1487964246828
6,1,3,1,1,0,3,1487964250392,-1,1487964249862
6,1,4,1,1,0,1,1487964253459,-1,1487964252928
6,1,5,1,1,0,0,1487964256492,-1,1487964255962
6,1,6,1,1,0,2,1487964259493,-1,1487964258996
6,1,7,1,1,1,2,1487964262526,1487964263193,1487964262029
6,1,8,1,1,0,5,1487964265559,-1,1487964265029
6,1,9,1,1,1,5,1487964268626,1487964269326,1487964268096
6,1,10,1,1,0,4,1487964271660,-1,1487964271163
6,1,11,1,1,1,4,1487964274726,1487964275494,1487964274196
6,1,12,1,1,0,1,1487964277760,-1,1487964277231
6,1,13,1,1,0,5,1487964280827,-1,1487964280295
6,1,14,1,1,0,0,1487964283860,-1,1487964283330
6,1,15,1,1,0,6,1487964286927,-1,1487964286398
6,1,16,1,1,1,6,1487964289961,1487964290662,1487964289430
6,1,17,1,1,0,2,1487964293028,-1,1487964292497
6,1,18,1,1,0,4,1487964296028,-1,1487964295531
6,1,19,1,1,0,6,1487964299095,-1,1487964298564
6,1,20,1,1,1,6,1487964302128,1487964302895,1487964301631
6,1,21,1,1,0,1,1487964305195,-1,1487964304665
6,2,1,2,1,3,7,1487964314795,-1,1487964314263
6,2,2,2,1,3,0,1487964317862,-1,1487964317334
6,2,3,2,1,0,2,1487964320896,-1,1487964320399
6,2,4,2,1,1,0,1487964323963,1487964325063,1487964323432
6,2,5,2,1,0,1,1487964326996,-1,1487964326466
6,2,6,2,1,1,0,1487964330063,1487964331297,1487964329533
6,2,7,2,1,1,1,1487964333130,1487964334197,1487964332599
6,2,8,2,1,0,6,1487964336163,-1,1487964335632
6,2,9,2,1,0,4,1487964339230,-1,1487964338699
6,2,10,2,1,0,2,1487964342231,-1,1487964341734
6,2,11,2,1,0,0,1487964345264,-1,1487964344767
6,2,12,2,1,0,7,1487964348331,-1,1487964347801
6,3,1,2,1,3,5,1487964353298,-1,1487964352766
6,3,2,2,1,3,7,1487964356332,-1,1487964355834
6,3,3,2,1,0,1,1487964359365,-1,1487964358835
6,3,4,2,1,0,5,1487964362398,-1,1487964361868
6,3,5,2,1,0,3,1487964365431,-1,1487964364901
6,3,6,2,1,1,5,1487964368466,1487964369432,1487964367934
6,3,7,2,1,0,6,1487964371499,-1,1487964371001
6,3,8,2,1,1,5,1487964374566,1487964375699,1487964374054
6,3,9,2,1,0,7,1487964377632,-1,1487964377102
6,3,10,2,1,0,2,1487964380699,-1,1487964380169
6,3,11,2,1,0,3,1487964383733,-1,1487964383202
6,3,12,2,1,0,6,1487964386799,-1,1487964386269
6,3,13,2,1,0,1,1487964389800,-1,1487964389303
6,3,14,2,1,1,6,1487964392866,1487964393833,1487964392336
6,3,15,2,1,0,3,1487964395933,-1,1487964395403
6,3,16,2,1,0,5,1487964399000,-1,1487964398470
6,3,17,2,1,0,4,1487964402034,-1,1487964401504
6,3,18,2,1,1,5,1487964405067,1487964406067,1487964404537
6,3,19,2,1,0,3,1487964408134,-1,1487964407603
6,3,20,2,1,1,5,1487964411201,1487964412102,1487964410670
6,3,21,2,1,1,3,1487964414234,1487964415101,1487964413705
6,3,22,2,1,0,6,1487964417301,-1,1487964416771
6,4,1,3,1,3,6,1487964430469,-1,1487964429969
6,4,2,3,1,3,7,1487964433503,-1,1487964433007
6,4,3,3,1,3,2,1487964436536,-1,1487964436005
6,4,4,3,1,0,2,1487964439569,-1,1487964439039
6,4,5,3,1,1,7,1487964442603,1487964443636,1487964442105
6,4,6,3,1,1,2,1487964445669,1487964446403,1487964445139
6,4,7,3,1,0,5,1487964448703,-1,1487964448172
6,4,8,3,1,0,0,1487964451770,-1,1487964451239
6,4,9,3,1,0,4,1487964454837,-1,1487964454306
6,4,10,3,1,0,3,1487964457904,-1,1487964457374
6,4,11,3,1,1,0,1487964460937,1487964462271,1487964460408
6,4,12,3,1,0,7,1487964464004,-1,1487964463474
6,4,13,3,0,0,2,1487964467004,1487964468271,1487964466507
6,5,1,3,0,3,1,1487964472371,-1,1487964471839
6,5,2,3,0,3,6,1487964475372,-1,1487964474875
6,5,3,3,0,3,3,1487964478438,-1,1487964477908
6,5,4,3,1,0,7,1487964481505,-1,1487964480974
6,5,5,3,1,0,5,1487964484505,-1,1487964484008
6,5,6,3,1,0,4,1487964487572,-1,1487964487042
6,5,7,3,1,1,7,1487964490606,1487964492973,1487964490075
6,5,8,3,1,0,2,1487964493672,-1,1487964493143
6,5,9,3,1,0,0,1487964496706,-1,1487964496175
6,5,10,3,1,0,3,1487964499772,-1,1487964499242
6,5,11,3,1,0,6,1487964502806,-1,1487964502309
6,5,12,3,1,1,0,1487964505840,1487964508307,1487964505343
6,5,13,3,1,0,4,1487964508907,-1,1487964508376
6,5,14,3,1,1,6,1487964511940,1487964513273,1487964511410
6,5,15,3,1,0,2,1487964514940,-1,1487964514443
6,5,16,3,1,1,4,1487964517974,1487964519107,1487964517444
6,5,17,3,1,0,3,1487964520974,-1,1487964520477
6,5,18,3,1,0,3,1487964524041,-1,1487964523510
6,5,19,3,1,0,7,1487964527074,-1,1487964526577
6,5,20,3,1,1,3,1487964530141,1487964531575,1487964529611
6,5,21,3,1,0,4,1487964533209,-1,1487964532677
6,5,22,3,1,1,7,1487964536241,1487964537642,1487964535711
6,5,23,3,1,0,5,1487964539308,-1,1487964538778
6,6,1,4,1,3,0,1487964547642,-1,1487964547109
6,6,2,4,1,3,4,1487964550709,-1,1487964550178
6,6,3,4,1,3,1,1487964553743,-1,1487964553212
6,6,4,4,1,3,3,1487964556809,-1,1487964556278
6,6,5,4,1,0,7,1487964559876,-1,1487964559345
6,6,6,4,1,0,5,1487964562909,-1,1487964562378
6,6,7,4,1,0,6,1487964565976,-1,1487964565446
6,6,8,4,0,0,0,1487964569010,1487964570677,1487964568513
6,6,9,4,1,0,2,1487964572077,-1,1487964571546
6,6,10,4,1,1,5,1487964575110,1487964576810,1487964574579
6,6,11,4,1,0,2,1487964578177,-1,1487964577646
6,6,12,4,0,1,0,1487964581211,-1,1487964580714
6,6,13,4,1,1,2,1487964584277,1487964586545,1487964583749
6,6,14,4,1,0,4,1487964587311,-1,1487964586781
6,6,15,4,1,0,3,1487964590378,-1,1487964589855
6,6,16,4,0,1,0,1487964593411,-1,1487964592880
6,6,17,4,0,1,2,1487964596444,-1,1487964595914
6,6,18,4,0,1,4,1487964599478,-1,1487964598947
6,6,19,4,1,0,2,1487964602512,-1,1487964601981
6,6,20,4,1,0,4,1487964605578,-1,1487964605048
6,6,21,4,1,0,3,1487964608613,-1,1487964608083
6,6,22,4,1,0,3,1487964611646,-1,1487964611148
6,6,23,4,1,0,1,1487964614680,-1,1487964614182
