%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1488390958078,-1,1488390957578
6,0,2,1,1,0,2,1488390961111,-1,1488390960615
6,0,3,1,1,0,6,1488390964178,-1,1488390963648
6,0,4,1,1,0,0,1488390967212,-1,1488390966681
6,0,5,1,1,0,2,1488390970278,-1,1488390969748
6,0,6,1,1,0,7,1488390973312,-1,1488390972781
6,0,7,1,1,1,7,1488390976379,1488390977045,1488390975850
6,0,8,1,1,0,6,1488390979412,-1,1488390978915
6,0,9,1,0,1,6,1488390982479,-1,1488390981949
6,0,10,1,1,0,2,1488390985513,-1,1488390984982
6,0,11,1,1,1,2,1488390988579,1488390989513,1488390988049
6,1,1,1,1,3,1,1488390993146,-1,1488390992614
6,1,2,1,1,0,4,1488390996180,-1,1488390995649
6,1,3,1,1,0,5,1488390999247,-1,1488390998716
6,1,4,1,1,0,1,1488391002281,-1,1488391001750
6,1,5,1,1,0,3,1488391005314,-1,1488391004783
6,1,6,1,1,0,7,1488391008381,-1,1488391007850
6,1,7,1,1,0,5,1488391011414,-1,1488391010884
6,1,8,1,1,1,5,1488391014481,1488391015114,1488391013950
6,1,9,1,1,1,5,1488391017514,1488391018648,1488391017017
6,1,10,1,1,0,6,1488391020548,-1,1488391020018
6,1,11,1,1,1,6,1488391023582,1488391024715,1488391023050
6,1,12,1,1,0,2,1488391026615,-1,1488391026117
6,1,13,1,1,0,0,1488391029682,-1,1488391029151
6,1,14,1,1,1,0,1488391032715,1488391033382,1488391032185
6,1,15,1,1,1,0,1488391035749,1488391036450,1488391035220
6,1,16,1,1,0,2,1488391038782,-1,1488391038252
6,1,17,1,1,0,6,1488391041849,-1,1488391041318
6,1,18,1,0,0,7,1488391044916,1488391046016,1488391044385
6,1,19,1,1,0,3,1488391047983,-1,1488391047452
6,1,20,1,1,1,3,1488391051016,1488391052016,1488391050486
6,1,21,1,1,0,0,1488391054083,-1,1488391053552
6,2,1,2,1,3,4,1488391062017,-1,1488391061484
6,2,2,2,1,3,6,1488391065050,-1,1488391064521
6,2,3,2,1,0,2,1488391068084,-1,1488391067555
6,2,4,2,1,1,6,1488391071117,1488391072018,1488391070587
6,2,5,2,1,0,4,1488391074184,-1,1488391073654
6,2,6,2,1,0,7,1488391077252,-1,1488391076721
6,2,7,2,1,0,1,1488391080285,-1,1488391079754
6,2,8,2,1,1,7,1488391083318,1488391085719,1488391082821
6,2,9,2,1,0,4,1488391086385,-1,1488391085855
6,2,10,2,1,0,3,1488391089419,-1,1488391088922
6,2,11,2,1,1,4,1488391092485,1488391093391,1488391091954
6,2,12,2,1,0,6,1488391095519,-1,1488391095021
6,3,1,2,1,3,2,1488391100052,-1,1488391099520
6,3,2,2,1,3,0,1488391103086,-1,1488391102554
6,3,3,2,1,0,6,1488391106119,-1,1488391105590
6,3,4,2,1,0,4,1488391109120,-1,1488391108622
6,3,5,2,1,1,6,1488391112186,1488391113054,1488391111656
6,3,6,2,1,0,3,1488391115221,-1,1488391114689
6,3,7,2,1,1,6,1488391118287,1488391119487,1488391117756
6,3,8,2,1,1,3,1488391121321,1488391123121,1488391120790
6,3,9,2,1,1,6,1488391124354,1488391126121,1488391123856
6,3,10,2,1,0,5,1488391127388,-1,1488391126857
6,3,11,2,1,0,4,1488391130454,-1,1488391129923
6,3,12,2,1,0,3,1488391133488,-1,1488391132957
6,3,13,2,1,0,6,1488391136521,-1,1488391135991
6,3,14,2,0,1,3,1488391139554,-1,1488391139025
6,3,15,2,1,0,7,1488391142621,-1,1488391142091
6,3,16,2,1,0,0,1488391145655,-1,1488391145159
6,3,17,2,1,1,7,1488391148722,1488391150489,1488391148191
6,3,18,2,1,0,6,1488391151755,-1,1488391151258
6,3,19,2,1,0,4,1488391154822,-1,1488391154292
6,3,20,2,1,0,2,1488391157856,-1,1488391157359
6,3,21,2,1,0,0,1488391160922,-1,1488391160392
6,3,22,2,1,0,7,1488391163956,-1,1488391163458
6,4,1,3,1,3,7,1488391172390,-1,1488391171857
6,4,2,3,1,3,4,1488391175423,-1,1488391174893
6,4,3,3,1,3,3,1488391178457,-1,1488391177927
6,4,4,3,1,0,0,1488391181524,-1,1488391180993
6,4,5,3,1,0,1,1488391184590,-1,1488391184061
6,4,6,3,1,0,6,1488391187624,-1,1488391187093
6,4,7,3,1,0,2,1488391190658,-1,1488391190160
6,4,8,3,1,1,1,1488391193724,1488391194958,1488391193194
6,4,9,3,1,0,4,1488391196758,-1,1488391196227
6,4,10,3,1,0,4,1488391199791,-1,1488391199261
6,4,11,3,1,1,1,1488391202825,1488391204792,1488391202294
6,4,12,3,0,1,4,1488391205858,-1,1488391205328
6,4,13,3,1,0,3,1488391208892,-1,1488391208363
6,5,1,3,1,3,3,1488391213394,-1,1488391212859
6,5,2,3,1,3,1,1488391216426,-1,1488391215929
6,5,3,3,1,3,2,1488391219492,-1,1488391218962
6,5,4,3,0,1,3,1488391222526,-1,1488391221995
6,5,5,3,0,1,1,1488391225593,-1,1488391225062
6,5,6,3,0,1,2,1488391228659,-1,1488391228130
6,5,7,3,1,0,5,1488391231693,-1,1488391231163
6,5,8,3,1,0,4,1488391234760,-1,1488391234230
6,5,9,3,1,0,6,1488391237827,-1,1488391237296
6,5,10,3,1,0,0,1488391240860,-1,1488391240330
6,5,11,3,1,1,4,1488391243894,1488391245594,1488391243363
6,5,12,3,1,0,2,1488391246928,-1,1488391246432
6,5,13,3,1,0,7,1488391249961,-1,1488391249464
6,5,14,3,1,0,5,1488391252994,-1,1488391252497
6,5,15,3,1,0,5,1488391256028,-1,1488391255498
6,5,16,3,1,0,0,1488391259095,-1,1488391258564
6,5,17,3,1,0,2,1488391262161,-1,1488391261631
6,5,18,3,1,0,7,1488391265228,-1,1488391264698
6,5,19,3,1,1,0,1488391268262,1488391270629,1488391267731
6,5,20,3,1,0,1,1488391271262,-1,1488391270765
6,5,21,3,1,0,1,1488391274295,-1,1488391273765
6,5,22,3,1,1,0,1488391277329,1488391278762,1488391276799
6,5,23,3,1,0,2,1488391280396,-1,1488391279865
6,6,1,4,1,3,7,1488391284796,-1,1488391284263
6,6,2,4,1,3,6,1488391287830,-1,1488391287298
6,6,3,4,1,3,2,1488391290830,-1,1488391290333
6,6,4,4,1,3,5,1488391293897,-1,1488391293367
6,6,5,4,0,0,4,1488391296930,1488391298697,1488391296399
6,6,6,4,1,1,6,1488391299997,1488391300797,1488391299466
6,6,7,4,0,1,2,1488391303030,-1,1488391302500
6,6,8,4,0,1,5,1488391306097,-1,1488391305568
6,6,9,4,1,1,4,1488391309098,1488391310564,1488391308601
6,6,10,4,1,0,5,1488391312165,-1,1488391311634
6,6,11,4,1,0,4,1488391315231,-1,1488391314700
6,6,12,4,0,0,3,1488391318298,1488391319665,1488391317767
6,6,13,4,1,1,4,1488391321365,1488391322098,1488391320833
6,6,14,4,0,1,5,1488391324366,-1,1488391323868
6,6,15,4,0,0,0,1488391327399,1488391328333,1488391326902
6,6,16,4,0,0,1,1488391330465,1488391331899,1488391329936
6,6,17,4,0,0,1,1488391333532,1488391334966,1488391333002
6,6,18,4,0,0,1,1488391336566,1488391337366,1488391336036
6,6,19,4,1,0,2,1488391339633,-1,1488391339102
6,6,20,4,0,0,5,1488391342666,1488391343099,1488391342135
6,6,21,4,0,0,5,1488391345699,1488391346167,1488391345169
6,6,22,4,0,0,6,1488391348733,1488391349300,1488391348203
6,6,23,4,0,0,3,1488391351767,1488391352500,1488391351269
