%Recollect Version 2.3; iPad: ; User: RLB153;
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,12,0,0.4444444,5,7,algoNotBayesian
32,1,12,0,0.5555556,5,7,algoNotBayesian
32,1,12,0,0.5,5,7,algoNotBayesian
32,1,12,0,0.5,5,7,algoNotBayesian
32,1,12,0,0.75,5,7,algoNotBayesian
32,1,12,0,0.8571429,6,7,algoNotBayesian
32,1,12,0,0.625,7,7,algoNotBayesian
32,1,12,0,0.4,7,7,algoNotBayesian
32,1,12,0,0.6666667,6,7,algoNotBayesian
32,1,12,0,0.5,6,7,algoNotBayesian
32,1,12,0,0.6666667,6,7,algoNotBayesian
32,1,12,0,0.5,6,7,algoNotBayesian
32,1,12,0,0.4,6,7,algoNotBayesian
32,1,12,0,0.5714286,5,7,algoNotBayesian
32,1,12,0,0.5714286,5,7,algoNotBayesian
32,1,12,0,0.4285714,5,7,algoNotBayesian
32,1,12,0,0.4285714,5,7,algoNotBayesian
32,1,13,0,0.375,4,7,algoNotBayesian
32,1,13,0,0.5,4,7,algoNotBayesian
32,1,13,0,0.75,4,7,algoNotBayesian
32,1,13,0,0.2857143,5,7,algoNotBayesian
32,1,13,0,0.5555556,5,7,algoNotBayesian
32,1,13,0,0.5714286,5,7,algoNotBayesian
32,1,13,0,0.75,5,7,algoNotBayesian
32,1,13,0,0.3333333,6,7,algoNotBayesian
32,1,13,0,0.5714286,5,7,algoNotBayesian
32,1,13,0,0.4444444,5,7,algoNotBayesian
32,1,13,0,0.6666667,5,7,algoNotBayesian
32,1,13,0,0.5714286,5,7,algoNotBayesian
32,1,13,0,0.625,5,7,algoNotBayesian
32,1,13,0,0.75,5,7,algoNotBayesian
32,1,13,0,0.5,6,7,algoNotBayesian
32,1,13,0,0.7142857,5,7,algoNotBayesian
32,1,13,0,0.7142857,6,7,algoNotBayesian
