%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
-1,10,22,1487888989681
1,0,0,1487888991382
1,0,1,1487888992115
1,0,2,1487888995215
1,0,3,1487888996349
1,0,5,1487888997549
1,0,9,1487889000849
1,0,10,1487889002449
1,0,14,1487889003949
1,0,15,1487889004416
1,0,18,1487889005649
1,0,19,1487889006882
1,0,22,1487889008649
1,0,27,1487889010216
9,0,-1,1487889010316
1,1,2,1487889013316
1,1,4,1487889014383
1,1,7,1487889016083
1,1,9,1487889016383
1,1,13,1487889018550
1,1,14,1487889018750
1,1,19,1487889021283
1,1,21,1487889022183
1,1,22,1487889022950
1,1,23,1487889023150
1,1,24,1487889024150
1,1,25,1487889024350
1,1,26,1487889025184
1,1,30,1487889026951
1,1,31,1487889028317
1,1,33,1487889028984
1,1,40,1487889030851
9,1,-1,1487889031318
1,2,0,1487889033051
1,2,3,1487889033718
1,2,8,1487889035285
1,2,9,1487889035751
1,2,10,1487889036184
1,2,11,1487889036351
1,2,14,1487889037451
1,2,15,1487889037651
1,2,16,1487889038918
1,2,18,1487889039618
-1,2,17,1487889040084
1,2,21,1487889041951
1,2,24,1487889043118
1,2,25,1487889043818
1,2,28,1487889044618
1,2,31,1487889045585
1,2,34,1487889047385
1,2,35,1487889049218
1,2,37,1487889050019
1,2,40,1487889050918
1,2,42,1487889051686
9,2,-1,1487889052323
1,3,0,1487889053818
1,3,1,1487889054752
1,3,4,1487889055419
1,3,5,1487889056119
1,3,8,1487889057319
1,3,9,1487889057853
1,3,11,1487889058486
1,3,12,1487889059186
1,3,14,1487889060319
1,3,17,1487889061620
1,3,18,1487889061986
1,3,21,1487889063153
1,3,25,1487889064586
1,3,26,1487889064786
1,3,31,1487889066586
1,3,32,1487889067586
1,3,36,1487889068620
1,3,38,1487889069419
1,3,39,1487889070120
1,3,41,1487889070786
1,3,43,1487889071786
9,3,-1,1487889073358
1,4,3,1487889075320
1,4,6,1487889076487
1,4,7,1487889076953
1,4,11,1487889078453
1,4,14,1487889079487
1,4,15,1487889079987
1,4,16,1487889080520
1,4,17,1487889081287
1,4,23,1487889083287
1,4,24,1487889084187
1,4,28,1487889084920
-1,4,27,1487889085520
1,4,29,1487889085887
1,4,30,1487889086654
1,4,33,1487889087821
1,4,35,1487889088555
1,4,40,1487889090088
1,4,41,1487889090454
1,4,42,1487889090887
1,4,43,1487889091088
1,4,44,1487889091821
1,4,47,1487889092421
9,4,-1,1487889094394
1,5,0,1487889094921
1,5,1,1487889095754
1,5,2,1487889096054
1,5,4,1487889096855
1,5,7,1487889098054
1,5,8,1487889098688
1,5,13,1487889100122
1,5,14,1487889100788
1,5,15,1487889101155
1,5,16,1487889101588
1,5,17,1487889102055
1,5,18,1487889102655
1,5,22,1487889104222
1,5,24,1487889104888
1,5,26,1487889105622
1,5,30,1487889106821
1,5,32,1487889108122
1,5,33,1487889109356
1,5,37,1487889110422
1,5,40,1487889111789
1,5,43,1487889112823
1,5,47,1487889114722
9,5,-1,1487889115427
1,6,1,1487889116222
1,6,2,1487889116889
1,6,3,1487889117056
1,6,6,1487889118522
1,6,8,1487889119156
1,6,11,1487889120024
1,6,12,1487889120256
1,6,13,1487889120656
1,6,15,1487889121556
1,6,17,1487889122323
1,6,20,1487889123990
1,6,21,1487889124423
1,6,22,1487889125024
1,6,29,1487889128256
1,6,31,1487889128790
1,6,33,1487889129490
1,6,35,1487889130358
1,6,36,1487889130723
1,6,38,1487889131423
1,6,42,1487889132790
1,6,44,1487889133424
1,6,46,1487889134724
9,6,-1,1487889136462
1,7,0,1487889136926
1,7,1,1487889137090
1,7,5,1487889138590
1,7,7,1487889139290
1,7,9,1487889139957
1,7,11,1487889140990
1,7,14,1487889142191
1,7,16,1487889142791
2,7,16,1487889143792
1,7,15,1487889144758
1,7,17,1487889145790
1,7,20,1487889147524
1,7,21,1487889148091
1,7,24,1487889150191
1,7,25,1487889151791
1,7,28,1487889152491
1,7,29,1487889153291
1,7,31,1487889153858
2,7,31,1487889154324
1,7,36,1487889156225
1,7,37,1487889156725
1,7,38,1487889156892
9,7,-1,1487889157497
-1,7,40,1487889157725
1,8,0,1487889158925
1,8,2,1487889159458
1,8,3,1487889159858
1,8,4,1487889160358
1,8,5,1487889160592
1,8,6,1487889161092
1,8,9,1487889162958
1,8,12,1487889163792
1,8,13,1487889164459
1,8,14,1487889164858
1,8,16,1487889165558
1,8,18,1487889166658
1,8,23,1487889168225
1,8,25,1487889169226
1,8,30,1487889170993
-1,8,29,1487889171625
1,8,32,1487889172525
1,8,38,1487889174792
1,8,40,1487889175759
1,8,41,1487889176693
1,8,45,1487889178159
9,8,-1,1487889178532
-1,8,47,1487889178759
1,9,0,1487889179759
1,9,2,1487889180259
1,9,3,1487889181026
1,9,4,1487889181726
1,9,9,1487889183293
1,9,10,1487889183460
1,9,11,1487889184093
1,9,14,1487889185193
1,9,20,1487889187026
1,9,22,1487889187827
1,9,23,1487889188226
1,9,24,1487889188626
1,9,25,1487889188993
1,9,26,1487889189660
1,9,33,1487889191293
1,9,34,1487889191960
1,9,36,1487889193127
1,9,37,1487889193493
1,9,38,1487889193826
1,9,40,1487889194727
1,9,42,1487889195394
1,9,46,1487889196694
9,9,-1,1487889199565
1,10,0,1487889200661
1,10,2,1487889201094
