%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 1
%MatrixReasoning:Stage,ProblemNumber,CurrentResponse,CorrectResponse,NavigationDirection,TimeOfResponse
2,0,7,7,0,1487886990329
2,1,5,1,0,1487886992996
2,1,1,1,0,1487886994396
2,2,2,2,0,1487887001296
2,0,2,2,0,1487887008030
2,0,2,2,1,1487887008965
2,1,4,4,0,1487887010930
2,1,4,4,1,1487887012163
2,2,6,6,0,1487887015731
2,2,6,6,1,1487887016530
2,3,7,7,0,1487887023566
2,3,7,7,1,1487887024964
2,4,4,4,0,1487887028298
2,4,4,4,1,1487887029866
2,5,6,6,0,1487887036932
2,5,6,6,1,1487887038932
2,6,3,1,0,1487887048399
2,6,3,1,1,1487887051199
2,7,7,7,0,1487887064900
2,7,7,7,1,1487887070301
2,8,4,4,0,1487887075101
2,8,4,4,1,1487887088834
2,9,-1,3,-1,1487887090101
2,8,4,4,1,1487887091002
2,9,3,3,0,1487887093906
2,9,3,3,1,1487887096302
2,10,7,7,0,1487887102235
2,10,7,7,1,1487887105503
2,11,1,1,0,1487887145575
2,11,1,1,1,1487887170139
2,12,6,6,0,1487887180907
2,12,6,6,1,1487887186207
2,13,4,4,0,1487887198408
2,13,4,4,1,1487887199808
2,14,1,4,0,1487887238310
2,14,1,4,1,1487887245611
2,15,4,5,0,1487887330648
2,15,4,5,1,1487887374136
2,16,6,6,0,1487887415696
2,16,6,6,1,1487887416829
2,17,3,3,0,1487887441598
2,17,3,3,1,1487887442098
2,18,2,2,0,1487887451998
2,18,2,2,1,1487887455465
2,19,5,5,0,1487887468300
2,19,5,5,1,1487887473799
2,20,0,0,0,1487887480467
2,20,5,0,0,1487887489467
2,20,5,0,1,1487887490600
2,21,5,5,0,1487887502135
2,21,5,5,1,1487887511803
2,22,1,5,0,1487887521635
2,22,5,5,0,1487887526636
2,22,5,5,1,1487887528969
2,23,1,1,0,1487887555504
2,23,1,1,1,1487887573638
2,24,-1,0,-1,1487887581939
2,23,1,1,1,1487887588439
2,24,4,0,0,1487887592373
2,24,4,0,1,1487887593773
2,25,0,5,0,1487887601007
2,25,5,5,0,1487887607507
2,25,5,5,1,1487887608471
2,26,1,3,0,1487887624104
2,26,1,3,1,1487887636138
2,27,-1,6,-1,1487887637371
2,26,2,3,0,1487887678940
2,26,3,3,0,1487887684475
2,26,3,3,1,1487887688974
2,27,3,6,0,1487887708509
2,27,1,6,0,1487887717576
2,27,6,6,0,1487887721010
2,27,6,6,1,1487887725877
2,28,5,1,0,1487887734610
2,28,1,1,0,1487887735810
2,28,1,1,1,1487887737243
2,29,2,2,0,1487887751177
2,29,7,2,0,1487887758945
2,29,2,2,0,1487887761346
2,29,2,2,1,1487887763778
2,30,3,0,0,1487887795780
2,30,0,0,0,1487887799681
2,30,0,0,1,1487887816014
2,31,2,2,0,1487887826148
2,31,2,2,1,1487887828815
2,32,5,0,0,1487887843488
2,32,5,0,1,1487887852283
2,33,6,6,0,1487887864151
2,33,6,6,1,1487887866550
2,34,3,3,0,1487887874784
2,34,3,3,1,1487887879351
2,35,0,0,0,1487887942255
2,35,0,0,1,1487887943122
2,36,2,2,0,1487887953556
2,36,2,2,1,1487887956289
2,37,4,3,0,1487887971223
2,37,3,3,0,1487887978390
2,37,3,3,1,1487888071295
2,38,2,4,0,1487888078968
2,38,2,4,1,1487888087030
2,39,6,6,0,1487888094730
2,39,6,6,1,1487888100064
2,40,0,7,0,1487888110198
2,40,0,7,1,1487888111131
2,41,5,5,0,1487888122298
2,41,7,5,0,1487888124365
2,41,5,5,0,1487888137166
