%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1488324183081,1488324184481
1,1,1,1,1,1488324185448,1488324186215
1,2,1,0,0,1488324187215,1488324188015
1,3,1,0,0,1488324189016,1488324189650
2,0,1,1,1,1488324191498,1488324192131
2,1,1,0,0,1488324193132,1488324193865
2,2,1,1,1,1488324194865,1488324195432
2,3,1,1,1,1488324196433,1488324196999
2,4,1,0,0,1488324197999,1488324198532
2,5,1,0,0,1488324199532,1488324200099
2,6,1,1,1,1488324201100,1488324201632
2,7,1,0,0,1488324202633,1488324203166
2,8,1,0,0,1488324204166,1488324204732
2,9,1,1,1,1488324205734,1488324206233
2,10,1,1,1,1488324207233,1488324207799
2,11,1,0,0,1488324208799,1488324209433
3,0,0,0,1,1488324211200,1488324212334
3,1,0,1,0,1488324213333,1488324213867
3,2,0,0,1,1488324214867,1488324215433
3,3,0,1,0,1488324216433,1488324216999
4,0,0,1,0,1488324218750,1488324219616
4,1,0,1,0,1488324220617,1488324221217
4,2,0,0,1,1488324222217,1488324222783
4,3,0,0,1,1488324223784,1488324224383
4,4,0,1,0,1488324225384,1488324226017
4,5,0,1,0,1488324227017,1488324227583
4,6,0,1,0,1488324228584,1488324229150
4,7,0,0,1,1488324230151,1488324230751
4,8,0,1,0,1488324231751,1488324232317
4,9,0,0,1,1488324233318,1488324233817
4,10,0,0,1,1488324234817,1488324235417
4,11,0,0,1,1488324236418,1488324236984
5,0,1,0,0,1488324238768,1488324239701
5,1,0,1,0,1488324240702,1488324241768
5,2,0,0,1,1488324242769,1488324243568
5,3,1,1,1,1488324244568,1488324245468
6,0,1,1,1,1488324247202,1488324247835
6,1,1,1,1,1488324248835,1488324249368
6,2,1,1,1,1488324250369,1488324250968
6,3,0,0,1,1488324251968,1488324252668
6,4,0,0,1,1488324253669,1488324254402
6,5,1,0,0,1488324255402,1488324256269
6,6,0,1,0,1488324257269,1488324258202
6,7,0,1,0,1488324259203,1488324260138
6,8,1,1,1,1488324261136,1488324261837
6,9,1,0,0,1488324262836,1488324263436
6,10,1,0,0,1488324264436,1488324265136
6,11,0,0,1,1488324266103,1488324266969
6,12,0,1,0,1488324267970,1488324268802
6,13,1,1,1,1488324269803,1488324270569
6,14,1,0,0,1488324271570,1488324272203
6,15,1,1,1,1488324273203,1488324273803
6,16,0,1,0,1488324274803,1488324275570
6,17,1,1,1,1488324276570,1488324277269
6,18,0,0,1,1488324278271,1488324279137
6,19,0,1,0,1488324280138,1488324281037
6,20,1,0,0,1488324282037,1488324282837
6,21,0,0,1,1488324283837,1488324284537
6,22,0,0,1,1488324285504,1488324286203
6,23,1,1,1,1488324287204,1488324287904
6,24,0,1,0,1488324288904,1488324289504
6,25,0,1,0,1488324290504,1488324291270
6,26,1,0,0,1488324292271,1488324293437
6,27,0,1,0,1488324294438,1488324295304
6,28,1,0,0,1488324296305,1488324297004
6,29,0,1,0,1488324298005,1488324298804
6,30,1,0,0,1488324299805,1488324300671
6,31,1,1,1,1488324301671,1488324302571
6,32,0,1,0,1488324303539,1488324304305
6,33,1,0,0,1488324305272,1488324305938
6,34,0,0,1,1488324306940,1488324307805
6,35,0,0,1,1488324308772,1488324309571
6,36,1,1,1,1488324310572,1488324311171
6,37,0,0,1,1488324312172,1488324312838
6,38,0,0,1,1488324313839,1488324314539
6,39,0,1,0,1488324315539,1488324316239
6,40,1,0,0,1488324317241,1488324317839
6,41,1,1,1,1488324318806,1488324319539
6,42,1,0,0,1488324320540,1488324321139
6,43,0,0,1,1488324322139,1488324322872
6,44,1,0,0,1488324323873,1488324324640
6,45,1,1,1,1488324325639,1488324326439
6,46,0,1,0,1488324327439,1488324328172
6,47,0,0,1,1488324329173,1488324329773
