%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486156701487,1486156702587
1,1,1,0,0,1486156703587,1486156704320
1,2,1,1,1,1486156705320,1486156706053
1,3,1,0,0,1486156707056,1486156707754
2,0,1,1,1,1486156716187,1486156716887
2,1,1,1,1,1486156717888,1486156718454
2,2,1,1,1,1486156719456,1486156719987
2,3,1,0,0,1486156720988,1486156721754
2,4,1,0,0,1486156722755,1486156723322
2,5,1,0,0,1486156724321,1486156724888
2,6,1,1,1,1486156725888,1486156726488
2,7,1,0,0,1486156727488,1486156728021
2,8,1,1,1,1486156729022,1486156729522
2,9,1,1,1,1486156730522,1486156731088
2,10,1,0,0,1486156732089,1486156732655
2,11,1,0,0,1486156733655,1486156734222
3,0,0,0,1,1486156740156,1486156741055
3,1,0,1,0,1486156742056,1486156742622
3,2,0,1,0,1486156743623,1486156744222
3,3,0,0,1,1486156745223,1486156745856
4,0,0,0,1,1486156749206,1486156749939
4,1,0,0,1,1486156750906,1486156751473
4,2,0,0,1,1486156752473,1486156753039
4,3,0,1,0,1486156754040,1486156754506
4,4,0,1,0,1486156755507,1486156756040
4,5,0,0,1,1486156757040,1486156757740
4,6,0,1,0,1486156758740,1486156759306
4,7,0,1,0,1486156760307,1486156760873
4,8,0,0,1,1486156761840,1486156762540
4,9,0,1,0,1486156763540,1486156764140
4,10,0,0,1,1486156765140,1486156765740
4,11,0,1,0,1486156766740,1486156767241
5,0,1,1,1,1486156771624,1486156772524
5,1,1,0,0,1486156773525,1486156774224
5,2,0,1,0,1486156775224,1486156775924
5,3,0,0,1,1486156776924,1486156777624
6,0,1,1,1,1486156780291,1486156781091
6,1,1,1,1,1486156782091,1486156782691
6,2,0,1,0,1486156783692,1486156784391
6,3,1,0,0,1486156785391,1486156786025
6,4,1,1,1,1486156787025,1486156787626
6,5,0,0,1,1486156788625,1486156789358
6,6,0,0,1,1486156790358,1486156791125
6,7,1,0,0,1486156792127,1486156792725
6,8,0,1,0,1486156793725,1486156794458
6,9,0,0,1,1486156795459,1486156796225
6,10,0,1,0,1486156797226,1486156797892
6,11,1,1,1,1486156798892,1486156799626
6,12,0,0,1,1486156800626,1486156801225
6,13,1,1,1,1486156802192,1486156802759
6,14,1,0,0,1486156803759,1486156804392
6,15,1,0,0,1486156805392,1486156806092
6,16,0,1,0,1486156807093,1486156807759
6,17,0,1,0,1486156808760,1486156809426
6,18,0,1,0,1486156810426,1486156810993
6,19,1,0,0,1486156811993,1486156812659
6,20,0,0,1,1486156813660,1486156814260
6,21,0,0,1,1486156815260,1486156815960
6,22,0,1,0,1486156816960,1486156817560
6,23,1,1,1,1486156818560,1486156819293
6,24,1,0,0,1486156820260,1486156820826
6,25,0,0,1,1486156821827,1486156822660
6,26,0,0,1,1486156823627,1486156824327
6,27,0,1,0,1486156825327,1486156825994
6,28,1,1,1,1486156826994,1486156827760
6,29,1,0,0,1486156828760,1486156829327
6,30,0,1,0,1486156830328,1486156830927
6,31,0,0,1,1486156831927,1486156832594
6,32,0,1,0,1486156833594,1486156834294
6,33,1,1,1,1486156835295,1486156835994
6,34,1,0,0,1486156836995,1486156837595
6,35,1,0,0,1486156838595,1486156839194
6,36,0,0,1,1486156840161,1486156840894
6,37,0,1,0,1486156841861,1486156842595
6,38,1,0,0,1486156843595,1486156844228
6,39,0,0,1,1486156845228,1486156845928
6,40,1,1,1,1486156846929,1486156847595
6,41,1,0,0,1486156848596,1486156849162
6,42,1,1,1,1486156850162,1486156850695
6,43,0,0,1,1486156851695,1486156852428
6,44,0,1,0,1486156853430,1486156854029
6,45,1,0,0,1486156855029,1486156855629
6,46,1,1,1,1486156856629,1486156857162
6,47,1,1,1,1486156858163,1486156858795
