%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1486150098260,-1,1486150097728
6,0,2,1,1,0,1,1486150101294,-1,1486150100763
6,0,3,1,1,1,1,1486150104360,1486150105261,1486150103830
6,0,4,1,1,0,2,1486150107394,-1,1486150106863
6,0,5,1,1,1,2,1486150110428,1486150111294,1486150109930
6,0,6,1,1,0,3,1486150113494,-1,1486150112964
6,0,7,1,1,1,3,1486150116528,1486150117261,1486150115998
6,0,8,1,1,0,4,1486150119561,-1,1486150119030
6,0,9,1,1,0,6,1486150122595,-1,1486150122065
6,0,10,1,1,0,3,1486150125662,-1,1486150125131
6,0,11,1,1,0,4,1486150128729,-1,1486150128198
6,1,1,1,1,3,1,1486150137196,-1,1486150136697
6,1,2,1,1,1,1,1486150140263,1486150140996,1486150139732
6,1,3,1,1,0,3,1486150143329,-1,1486150142799
6,1,4,1,1,0,6,1486150146363,-1,1486150145832
6,1,5,1,1,0,2,1486150149396,-1,1486150148866
6,1,6,1,1,1,2,1486150152430,1486150153197,1486150151900
6,1,7,1,1,0,1,1486150155497,-1,1486150154966
6,1,8,1,1,0,6,1486150158530,-1,1486150157999
6,1,9,1,1,1,6,1486150161597,1486150162298,1486150161066
6,1,10,1,1,0,4,1486150164631,-1,1486150164100
6,1,11,1,1,0,5,1486150167631,-1,1486150167133
6,1,12,1,1,1,5,1486150170697,1486150171398,1486150170167
6,1,13,1,1,0,7,1486150173698,-1,1486150173200
6,1,14,1,1,1,7,1486150176765,1486150177465,1486150176234
6,1,15,1,1,0,4,1486150179832,-1,1486150179301
6,1,16,1,1,1,4,1486150182898,1486150183699,1486150182368
6,1,17,1,1,0,5,1486150185965,-1,1486150185434
6,1,18,1,1,0,2,1486150188966,-1,1486150188468
6,1,19,1,1,0,1,1486150191999,-1,1486150191501
6,1,20,1,1,0,3,1486150195066,-1,1486150194535
6,1,21,1,1,0,2,1486150198133,-1,1486150197602
6,2,1,2,1,3,3,1486150210500,-1,1486150210000
6,2,2,2,1,3,2,1486150213567,-1,1486150213036
6,2,3,2,1,0,7,1486150216567,-1,1486150216070
6,2,4,2,1,0,6,1486150219634,-1,1486150219103
6,2,5,2,1,0,5,1486150222667,-1,1486150222136
6,2,6,2,1,0,4,1486150225701,-1,1486150225170
6,2,7,2,1,1,5,1486150228767,1486150229535,1486150228237
6,2,8,2,1,0,3,1486150231801,-1,1486150231270
6,2,9,2,0,1,5,1486150234834,-1,1486150234304
6,2,10,2,1,0,6,1486150237901,-1,1486150237371
6,2,11,2,0,1,5,1486150240968,-1,1486150240438
6,2,12,2,1,0,4,1486150244002,-1,1486150243472
6,3,1,2,1,3,2,1486150249569,-1,1486150249037
6,3,2,2,1,3,5,1486150252635,-1,1486150252105
6,3,3,2,1,0,3,1486150255669,-1,1486150255138
6,3,4,2,1,0,1,1486150258736,-1,1486150258205
6,3,5,2,1,1,3,1486150261769,1486150262536,1486150261272
6,3,6,2,1,0,5,1486150264837,-1,1486150264305
6,3,7,2,1,0,0,1486150267903,-1,1486150267372
6,3,8,2,1,1,5,1486150270936,1486150271603,1486150270407
6,3,9,2,1,0,1,1486150273970,-1,1486150273440
6,3,10,2,1,0,3,1486150277037,-1,1486150276506
6,3,11,2,1,0,2,1486150280070,-1,1486150279540
6,3,12,2,1,0,5,1486150283137,-1,1486150282606
6,3,13,2,1,1,2,1486150286204,1486150286938,1486150285673
6,3,14,2,0,1,5,1486150289271,-1,1486150288740
6,3,15,2,1,0,6,1486150292304,-1,1486150291774
6,3,16,2,1,0,4,1486150295338,-1,1486150294807
6,3,17,2,1,0,2,1486150298371,-1,1486150297841
6,3,18,2,1,0,5,1486150301405,-1,1486150300874
6,3,19,2,1,0,1,1486150304438,-1,1486150303908
6,3,20,2,1,1,5,1486150307472,1486150308272,1486150306941
6,3,21,2,0,1,1,1486150310539,-1,1486150310008
6,3,22,2,1,0,4,1486150313572,-1,1486150313042
6,4,1,3,1,3,0,1486150325940,-1,1486150325407
6,4,2,3,1,3,5,1486150328973,-1,1486150328443
6,4,3,3,1,3,6,1486150332007,-1,1486150331510
6,4,4,3,1,1,0,1486150335074,1486150336107,1486150334543
6,4,5,3,1,1,5,1486150338140,1486150339441,1486150337610
6,4,6,3,1,0,2,1486150341174,-1,1486150340644
6,4,7,3,1,0,2,1486150344207,-1,1486150343677
6,4,8,3,1,0,7,1486150347274,-1,1486150346743
6,4,9,3,1,0,4,1486150350274,-1,1486150349777
6,4,10,3,1,0,3,1486150353341,-1,1486150352810
6,4,11,3,1,1,7,1486150356375,1486150357308,1486150355878
6,4,12,3,1,0,0,1486150359376,-1,1486150358878
6,4,13,3,1,0,1,1486150362442,-1,1486150361910
6,5,1,3,1,3,3,1486150369142,-1,1486150368609
6,5,2,3,1,3,5,1486150372175,-1,1486150371645
6,5,3,3,1,3,4,1486150375209,-1,1486150374678
6,5,4,3,1,1,3,1486150378277,1486150379110,1486150377745
6,5,5,3,1,0,0,1486150381343,-1,1486150380812
6,5,6,3,1,0,1,1486150384410,-1,1486150383879
6,5,7,3,1,0,2,1486150387476,-1,1486150386946
