%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,18,18,,,0,1486166171295,,1486166173623,1486166175990
3,1,2,52,52,,,0,1486166177961,,1486166180323,1486166181990
3,2,3,18C,18C,,,0,1486166183961,,1486166187490,1486166188940
3,3,3,23A,23A,,,0,1486166190912,,1486166194441,1486166196174
10,0,0,,,1,1,0,1486166224128,1486166224126,1486166194441,1486166229926
10,1,0,,,1,1,0,1486166231927,1486166231927,1486166194441,1486166235326
10,2,0,,,0,Z,0,1486166237294,1486166237294,1486166194441,1486166247293
10,3,0,,,1,1,0,1486166249328,1486166249328,1486166194441,1486166251094
10,4,0,,,0,0,0,1486166253095,1486166253095,1486166194441,1486166256694
10,5,0,,,0,Z,0,1486166258695,1486166258695,1486166194441,1486166268695
10,6,0,,,0,0,0,1486166270729,1486166270729,1486166194441,1486166273862
10,7,0,,,0,1,0,1486166275863,1486166275863,1486166194441,1486166279497
10,8,0,,,0,1,0,1486166281496,1486166281496,1486166194441,1486166286230
10,9,0,,,1,1,0,1486166288231,1486166288231,1486166194441,1486166289529
10,10,0,,,1,1,0,1486166291530,1486166291530,1486166194441,1486166294230
10,11,0,,,1,1,0,1486166296197,1486166296197,1486166194441,1486166299597
10,12,0,,,0,0,0,1486166301564,1486166301564,1486166194441,1486166305130
10,13,0,,,1,1,0,1486166307131,1486166307131,1486166194441,1486166308764
10,14,0,,,1,1,0,1486166310732,1486166310732,1486166194441,1486166312030
10,15,0,,,0,1,0,1486166314031,1486166314031,1486166194441,1486166319764
10,0,0,,,0,1,0,1486166327398,1486166327398,1486166194441,1486166329699
10,1,0,,,0,1,0,1486166331699,1486166331699,1486166194441,1486166332699
10,2,0,,,1,1,0,1486166334700,1486166334699,1486166194441,1486166335765
10,3,0,,,1,1,0,1486166337766,1486166337766,1486166194441,1486166339132
10,4,0,,,0,1,0,1486166341133,1486166341133,1486166194441,1486166344566
10,5,0,,,1,1,0,1486166346568,1486166346568,1486166194441,1486166347700
10,6,0,,,1,1,0,1486166349667,1486166349667,1486166194441,1486166350966
10,7,0,,,1,1,0,1486166352967,1486166352967,1486166194441,1486166354600
10,8,0,,,0,1,0,1486166356600,1486166356600,1486166194441,1486166360367
10,9,0,,,0,1,0,1486166362367,1486166362367,1486166194441,1486166370234
10,10,0,,,0,1,0,1486166372235,1486166372235,1486166194441,1486166378968
10,11,0,,,1,1,0,1486166380935,1486166380935,1486166194441,1486166382168
10,12,0,,,1,1,0,1486166384168,1486166384168,1486166194441,1486166385135
10,13,0,,,1,1,0,1486166387102,1486166387102,1486166194441,1486166388235
10,14,0,,,1,1,0,1486166390202,1486166390202,1486166194441,1486166391636
10,15,0,,,1,1,0,1486166393636,1486166393636,1486166194441,1486166394902
13,0,2,1A,09,01,01,0,1486166421675,1486166429409,1486166432109,1486166435104
13,1,2,2E,2E,01,11,0,1486166437076,1486166443110,1486166444776,1486166447072
13,2,2,45,15,01,01,0,1486166449043,1486166457143,1486166458477,1486166459806
14,0,2,F2,F2,10,11,0,1486166466143,1486166470745,1486166474079,1486166477441
14,1,4,F5C7,F5C7,0011,1111,0,1486166479445,1486166496812,1486166498347,1486166501008
14,2,5,2C765,2C765,11100,11100,0,1486166503013,1486166518280,1486166520781,1486166523709
14,3,3,693,693,000,100,0,1486166525682,1486166535448,1486166537549,1486166541310
14,4,4,3A9B,3A9B,0110,0110,0,1486166543281,1486166555582,1486166557316,1486166559511
14,5,2,68,68,11,11,0,1486166561516,1486166566016,1486166567216,1486166570145
14,6,5,351B7,3A51F,11000,11001,0,1486166572117,1486166587252,1486166592885,1486166596914
14,7,3,4E1,4E1,101,101,0,1486166598886,1486166606652,1486166608086,1486166610248
14,8,2,FC,6D,00,Z1,0,1486166612252,1486166623119,1486166627487,1486166629449
14,9,3,7FE,7FE,011,011,0,1486166631420,1486166639988,1486166641921,1486166643649
14,10,4,F3E7,FE37,0110,1110,0,1486166645621,1486166657489,1486166659088,1486166661684
14,11,5,90BFC,901BC,11001,11101,0,1486166663655,1486166678122,1486166680156,1486166686719
