%Recollect Version 2.3; iPad: ; User: Rlb105;
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,0,8,0.75,1,0,algoNotBayesian
32,1,0,8,1,2,2,algoNotBayesian
32,1,0,8,0.25,3,3,algoNotBayesian
32,1,0,8,0.5714286,2,3,algoNotBayesian
32,1,0,8,0.375,2,3,algoNotBayesian
32,1,0,8,0.8333333,2,3,algoNotBayesian
32,1,0,8,0.5,3,3,algoNotBayesian
32,1,0,8,0.3,3,3,algoNotBayesian
32,1,0,8,0.4444444,2,3,algoNotBayesian
32,1,0,8,0.5,2,3,algoNotBayesian
32,1,0,8,0.5,2,3,algoNotBayesian
32,1,0,8,0.4285714,2,3,algoNotBayesian
32,1,0,8,0.2222222,2,3,algoNotBayesian
32,1,0,8,0.5,1,3,algoNotBayesian
32,1,0,8,0.8333333,1,3,algoNotBayesian
32,1,0,8,0.5555556,2,3,algoNotBayesian
32,1,0,8,0.625,2,3,algoNotBayesian
32,1,0,8,0.625,2,3,algoNotBayesian
32,1,1,0,0.7142857,2,3,algoNotBayesian
32,1,1,0,0.1111111,3,3,algoNotBayesian
32,1,1,0,0.4285714,2,3,algoNotBayesian
32,1,1,0,0.5714286,2,3,algoNotBayesian
32,1,1,0,0,2,3,algoNotBayesian
32,1,1,0,0.1428571,2,3,algoNotBayesian
32,1,1,0,0.5714286,2,3,algoNotBayesian
32,1,1,0,0.7142857,2,3,algoNotBayesian
32,1,1,0,0.3571429,3,3,algoNotBayesian
32,1,1,0,0.2222222,2,3,algoNotBayesian
32,1,1,0,0.3333333,2,3,algoNotBayesian
32,1,1,0,0.25,2,3,algoNotBayesian
32,1,1,0,0.3,2,3,algoNotBayesian
32,1,1,0,0.625,2,3,algoNotBayesian
32,1,1,0,0.6666667,2,3,algoNotBayesian
32,1,1,0,0.1111111,3,3,algoNotBayesian
32,1,1,0,0.4285714,2,3,algoNotBayesian
32,1,1,0,0.4285714,2,3,algoNotBayesian
