%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1487382766017,1487382767150
1,1,1,0,1,1487382768117,1487382769417
1,2,1,0,0,1487382770417,1487382771150
1,3,1,1,1,1487382772151,1487382772918
2,0,1,0,0,1487382782151,1487382782951
2,1,1,0,0,1487382783951,1487382784784
2,2,1,0,0,1487382785785,1487382786751
2,3,1,1,1,1487382787751,1487382788652
2,4,1,0,0,1487382789651,1487382790551
2,5,1,0,0,1487382791551,1487382792552
2,6,1,1,1,1487382793551,1487382794351
2,7,1,1,1,1487382795351,1487382796018
2,8,1,1,1,1487382797019,1487382799251
2,9,1,0,0,1487382800219,1487382801818
2,10,1,1,1,1487382802819,1487382804219
2,11,1,1,1,1487382805219,1487382817086
3,0,0,0,0,1487383003597,1487383004430
3,1,0,0,1,1487383005430,1487383006730
3,2,0,1,0,1487383007730,1487383008630
3,3,0,1,0,1487383009630,1487383010531
4,0,0,1,0,1487383314897,1487383315997
4,1,0,0,1,1487383316964,1487383317764
4,2,0,1,0,1487383318764,1487383319731
4,3,0,1,0,1487383320731,1487383321998
4,4,0,0,-1,1487383322966,1487383337965
4,5,0,1,-1,1487383338999,1487383353999
4,6,0,0,-1,1487383355033,1487383370033
4,7,0,0,-1,1487383371067,1487383386068
4,8,0,1,0,1487383387102,1487383391835
4,9,0,0,1,1487383392835,1487383393668
4,10,0,0,1,1487383394636,1487383395435
4,11,0,1,0,1487383396436,1487383398235
5,0,1,0,0,1487383459156,1487383460155
5,1,0,0,0,1487383461122,1487383463055
5,2,1,1,1,1487383464023,1487383466622
5,3,0,1,0,1487383467623,1487383469423
6,0,1,1,1,1487383501625,1487383502658
6,1,1,0,0,1487383503658,1487383504391
6,2,1,1,1,1487383505392,1487383506391
6,3,0,1,0,1487383507392,1487383508459
6,4,0,0,1,1487383509459,1487383510292
6,5,0,1,0,1487383511259,1487383511992
6,6,1,0,1,1487383512992,1487383513792
6,7,1,1,1,1487383514793,1487383515692
6,8,0,0,1,1487383516659,1487383517825
6,9,1,0,0,1487383518826,1487383520159
6,10,1,1,1,1487383521159,1487383522226
6,11,0,1,0,1487383523226,1487383525126
6,12,0,0,1,1487383526126,1487383527326
6,13,1,0,0,1487383528326,1487383529359
6,14,0,0,1,1487383530360,1487383531393
6,15,1,1,1,1487383532360,1487383534093
6,16,1,1,1,1487383535096,1487383535993
6,17,0,1,0,1487383536960,1487383537793
6,18,0,0,1,1487383538793,1487383540060
6,19,0,0,1,1487383541061,1487383541993
6,20,1,0,0,1487383542994,1487383543927
6,21,0,1,0,1487383544928,1487383545993
6,22,1,0,0,1487383546994,1487383547994
6,23,0,1,0,1487383548994,1487383549994
6,24,1,0,0,1487383550995,1487383551894
6,25,0,0,1,1487383552895,1487383553961
6,26,0,1,0,1487383554961,1487383556261
6,27,1,1,1,1487383557261,1487383558394
6,28,0,1,0,1487383559395,1487383560328
6,29,0,0,1,1487383561328,1487383562428
6,30,1,1,1,1487383563428,1487383564428
6,31,0,0,1,1487383565395,1487383566628
6,32,0,1,0,1487383567629,1487383568495
6,33,1,1,1,1487383569496,1487383570461
6,34,1,0,0,1487383571462,1487383572929
6,35,1,0,0,1487383573929,1487383574795
6,36,0,0,1,1487383575795,1487383576862
6,37,1,1,1,1487383577863,1487383578929
6,38,0,1,0,1487383579929,1487383580896
6,39,1,0,0,1487383581896,1487383582929
6,40,1,1,1,1487383583930,1487383584896
6,41,0,1,0,1487383585896,1487383586663
6,42,1,1,1,1487383587663,1487383588596
6,43,0,0,1,1487383589596,1487383590896
6,44,0,0,1,1487383591896,1487383593163
6,45,0,1,0,1487383594164,1487383595230
6,46,1,0,0,1487383596230,1487383597230
6,47,1,0,0,1487383598197,1487383598997
