%Recollect Version 2.3; iPad: ; User: RLB134; Session: 8
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,8,0,1,3,8,algoNotBayesian
32,4,8,0,0.8333333,4,8,algoNotBayesian
32,4,8,0,0.2857143,5,8,algoNotBayesian
32,4,8,0,0.5714286,4,8,algoNotBayesian
32,4,8,0,0.5555556,5,8,algoNotBayesian
32,4,8,0,0.8,5,8,algoNotBayesian
32,4,8,0,0.4285714,6,8,algoNotBayesian
32,4,8,0,0.4285714,5,8,algoNotBayesian
32,4,8,0,0.5625,4,8,algoNotBayesian
32,4,8,0,0.3333333,5,8,algoNotBayesian
32,4,8,0,1,4,8,algoNotBayesian
32,4,8,0,0.8333333,5,8,algoNotBayesian
32,4,8,0,0.4,6,8,algoNotBayesian
32,4,8,0,0,5,8,algoNotBayesian
32,4,8,0,0.8,4,8,algoNotBayesian
32,4,8,0,1,5,8,algoNotBayesian
32,4,8,0,0.6666667,6,8,algoNotBayesian
32,4,8,0,0.2,7,8,algoNotBayesian
32,4,9,0,0.4666667,5,8,algoNotBayesian
32,4,9,0,0.7142857,4,8,algoNotBayesian
32,4,9,0,0.6666667,5,8,algoNotBayesian
32,4,9,0,0.3333333,6,8,algoNotBayesian
32,4,9,0,0,5,8,algoNotBayesian
32,4,9,0,0.4,4,8,algoNotBayesian
32,4,9,0,1,3,8,algoNotBayesian
32,4,9,0,0.6,4,8,algoNotBayesian
32,4,9,0,0,5,8,algoNotBayesian
32,4,9,0,0.75,4,8,algoNotBayesian
32,4,9,0,1,5,8,algoNotBayesian
32,4,9,0,0.4545455,6,8,algoNotBayesian
32,4,9,0,0.5714286,5,8,algoNotBayesian
32,4,9,0,0.8,6,8,algoNotBayesian
32,4,9,0,0.4,7,8,algoNotBayesian
32,4,9,0,0.3333333,6,8,algoNotBayesian
32,4,9,0,0.3636364,5,8,algoNotBayesian
32,4,9,0,0.6666667,4,8,algoNotBayesian
32,4,9,0,0.4615385,5,8,algoNotBayesian
32,4,9,0,0.6666667,4,8,algoNotBayesian
