%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,1,1486168477374,-1,1486168476841
6,0,2,1,1,0,5,1486168480408,-1,1486168479878
6,0,3,1,1,0,4,1486168483474,-1,1486168482943
6,0,4,1,1,1,4,1486168486508,1486168487208,1486168485977
6,0,5,1,1,0,5,1486168489574,-1,1486168489045
6,0,6,1,1,0,7,1486168492579,-1,1486168492077
6,0,7,1,1,1,7,1486168495641,1486168496542,1486168495111
6,0,8,1,0,1,7,1486168498708,-1,1486168498178
6,0,9,1,1,0,0,1486168501742,-1,1486168501212
6,0,10,1,1,0,4,1486168504809,-1,1486168504280
6,0,11,1,1,0,5,1486168507875,-1,1486168507345
6,1,1,1,1,3,2,1486168514376,-1,1486168513876
6,1,2,1,1,0,1,1486168517443,-1,1486168516913
6,1,3,1,1,1,1,1486168520476,1486168521076,1486168519946
6,1,4,1,1,0,6,1486168523510,-1,1486168522979
6,1,5,1,1,1,6,1486168526543,1486168527177,1486168526013
6,1,6,1,1,1,6,1486168529577,1486168530977,1486168529046
6,1,7,1,1,1,6,1486168532610,1486168533411,1486168532080
6,1,8,1,1,0,5,1486168535644,-1,1486168535114
6,1,9,1,1,0,7,1486168538677,-1,1486168538146
6,1,10,1,1,0,1,1486168541746,-1,1486168541213
6,1,11,1,1,0,6,1486168544778,-1,1486168544280
6,1,12,1,1,0,2,1486168547811,-1,1486168547314
6,1,13,1,1,0,1,1486168550878,-1,1486168550347
6,1,14,1,1,1,1,1486168553911,1486168555312,1486168553381
6,1,15,1,1,0,0,1486168556978,-1,1486168556448
6,1,16,1,1,1,0,1486168560012,1486168560578,1486168559481
6,1,17,1,1,0,5,1486168563078,-1,1486168562548
6,1,18,1,1,0,2,1486168566112,-1,1486168565581
6,1,19,1,1,0,7,1486168569179,-1,1486168568648
6,1,20,1,1,0,3,1486168572212,-1,1486168571715
6,1,21,1,1,0,2,1486168575280,-1,1486168574749
6,2,1,2,1,3,2,1486168590497,-1,1486168589964
6,2,2,2,1,3,3,1486168593530,-1,1486168593000
6,2,3,2,1,0,1,1486168596597,-1,1486168596067
6,2,4,2,1,0,2,1486168599631,-1,1486168599100
6,2,5,2,1,1,1,1486168602664,1486168603798,1486168602133
6,2,6,2,1,0,6,1486168605698,-1,1486168605201
6,2,7,2,1,1,1,1486168608764,1486168609664,1486168608234
6,2,8,2,1,0,5,1486168611831,-1,1486168611302
6,2,9,2,1,1,1,1486168614865,1486168616532,1486168614368
6,2,10,2,1,0,2,1486168617932,-1,1486168617402
6,2,11,2,1,0,7,1486168621000,-1,1486168620468
6,2,12,2,1,0,6,1486168624032,-1,1486168623535
6,3,1,2,1,3,3,1486168629232,-1,1486168628700
6,3,2,2,1,3,5,1486168632266,-1,1486168631735
6,3,3,2,1,1,3,1486168635299,1486168635933,1486168634769
6,3,4,2,1,1,5,1486168638333,1486168639166,1486168637802
6,3,5,2,1,0,7,1486168641366,-1,1486168640836
6,3,6,2,1,0,6,1486168644400,-1,1486168643869
6,3,7,2,1,0,4,1486168647467,-1,1486168646936
6,3,8,2,1,0,2,1486168650501,-1,1486168649970
6,3,9,2,1,0,3,1486168653567,-1,1486168653036
6,3,10,2,1,0,0,1486168656601,-1,1486168656070
6,3,11,2,1,0,7,1486168659635,-1,1486168659137
6,3,12,2,1,0,2,1486168662701,-1,1486168662170
6,3,13,2,1,0,5,1486168665768,-1,1486168665237
6,3,14,2,1,0,1,1486168668801,-1,1486168668304
6,3,15,2,1,0,7,1486168671868,-1,1486168671337
6,3,16,2,1,1,1,1486168674918,1486168675752,1486168674388
6,3,17,2,0,0,5,1486168677985,1486168679052,1486168677454
6,3,18,2,1,1,1,1486168681052,1486168682152,1486168680522
6,3,19,2,1,0,0,1486168684085,-1,1486168683555
6,3,20,2,1,0,2,1486168687119,-1,1486168686589
6,3,21,2,1,1,0,1486168690186,1486168690853,1486168689655
6,3,22,2,1,1,2,1486168693186,1486168693819,1486168692689
6,4,1,3,1,3,6,1486168700620,-1,1486168700087
6,4,2,3,1,3,3,1486168703653,-1,1486168703123
6,4,3,3,1,3,0,1486168706687,-1,1486168706189
6,4,4,3,1,0,4,1486168709754,-1,1486168709223
6,4,5,3,1,1,3,1486168712787,1486168713621,1486168712256
6,4,6,3,1,1,0,1486168715854,1486168717021,1486168715324
6,4,7,3,1,0,1,1486168718921,-1,1486168718390
6,4,8,3,1,0,2,1486168721954,-1,1486168721457
6,4,9,3,1,0,7,1486168724988,-1,1486168724490
6,4,10,3,0,0,3,1486168728054,1486168729355,1486168727525
6,4,11,3,1,0,5,1486168731088,-1,1486168730590
6,4,12,3,0,0,1,1486168734121,1486168735089,1486168733591
6,4,13,3,1,1,3,1486168737155,1486168738255,1486168736624
6,5,1,3,1,3,3,1486168743022,-1,1486168742490
6,5,2,3,1,3,5,1486168746089,-1,1486168745558
6,5,3,3,1,3,0,1486168749156,-1,1486168748625
6,5,4,3,1,0,0,1486168752222,-1,1486168751692
6,5,5,3,1,0,6,1486168755256,-1,1486168754725
6,5,6,3,0,0,3,1486168758289,1486168759156,1486168757759
6,5,7,3,1,1,0,1486168761356,1486168762957,1486168760826
6,5,8,3,1,0,1,1486168764390,-1,1486168763859
6,5,9,3,1,0,2,1486168767423,-1,1486168766893
6,5,10,3,0,1,0,1486168770490,-1,1486168769960
6,5,11,3,1,0,5,1486168773524,-1,1486168772993
6,5,12,3,1,1,2,1486168776557,1486168777524,1486168776029
6,5,13,3,1,0,6,1486168779591,-1,1486168779060
6,5,14,3,1,0,6,1486168782624,-1,1486168782095
6,5,15,3,1,0,4,1486168785691,-1,1486168785160
6,5,16,3,1,1,6,1486168788725,1486168790125,1486168788194
6,5,17,3,1,0,5,1486168791791,-1,1486168791261
6,5,18,3,1,1,4,1486168794825,1486168795860,1486168794328
6,5,19,3,1,0,2,1486168797858,-1,1486168797328
6,5,20,3,1,0,2,1486168800892,-1,1486168800394
6,5,21,3,1,1,4,1486168803925,1486168804559,1486168803395
6,5,22,3,1,0,0,1486168806959,-1,1486168806460
6,5,23,3,1,0,1,1486168810026,-1,1486168809496
6,6,1,4,1,3,0,1486168814959,-1,1486168814427
6,6,2,4,1,3,7,1486168817993,-1,1486168817463
