%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,C5,C5,,,0,1487888644303,,1487888646628,1487888648061
3,1,2,27,27,,,0,1487888650066,,1487888652395,1487888653828
3,2,3,E1D,E1D,,,0,1487888655801,,1487888659362,1487888660629
3,3,3,21D,21D,,,1,1487888662634,,1487888666196,1487888675680
10,0,0,,,0,0,0,1487888693567,1487888693565,1487888666196,1487888694631
10,1,0,,,0,0,0,1487888696599,1487888696599,1487888666196,1487888698364
10,2,0,,,1,1,0,1487888700365,1487888700365,1487888666196,1487888701197
10,3,0,,,1,1,0,1487888703198,1487888703198,1487888666196,1487888704465
10,4,0,,,1,1,0,1487888706466,1487888706466,1487888666196,1487888707532
10,5,0,,,0,0,0,1487888709536,1487888709536,1487888666196,1487888710465
10,6,0,,,1,1,0,1487888712466,1487888712466,1487888666196,1487888713332
10,7,0,,,1,1,0,1487888715299,1487888715299,1487888666196,1487888716132
10,8,0,,,0,0,0,1487888718133,1487888718133,1487888666196,1487888719098
10,9,0,,,0,0,0,1487888721101,1487888721101,1487888666196,1487888723232
10,10,0,,,0,0,0,1487888725233,1487888725233,1487888666196,1487888726332
10,11,0,,,1,1,0,1487888728300,1487888728300,1487888666196,1487888729299
10,12,0,,,1,1,0,1487888731300,1487888731300,1487888666196,1487888732166
10,13,0,,,0,0,0,1487888734167,1487888734167,1487888666196,1487888735137
10,14,0,,,0,1,0,1487888737134,1487888737134,1487888666196,1487888738167
10,15,0,,,0,0,0,1487888740167,1487888740167,1487888666196,1487888741133
13,0,2,C8,D8,10,1Z,0,1487888762106,1487888766739,1487888768706,1487888771235
13,1,2,32,32,01,01,0,1487888773243,1487888777740,1487888778807,1487888780735
13,2,2,1B,1B,01,01,0,1487888782740,1487888787540,1487888788507,1487888790503
14,0,4,8072,8072,1001,1001,0,1487888803908,1487888813609,1487888814509,1487888816505
14,1,2,B3,B3,10,10,0,1487888818475,1487888822647,1487888823410,1487888825239
14,2,5,09F45,09F45,11001,11001,0,1487888827243,1487888840510,1487888841778,1487888844272
14,3,2,8C,8C,01,01,0,1487888846246,1487888850544,1487888851544,1487888853173
14,4,4,B8A0,B8A0,1000,1000,1,1487888855177,1487888864311,1487888865112,1487888869874
14,5,3,F40,F40,011,011,0,1487888871846,1487888878945,1487888880313,1487888882241
14,6,4,8490,8490,1010,1010,0,1487888884217,1487888894117,1487888895049,1487888896943
14,7,3,5BE,5BE,111,111,0,1487888898915,1487888905981,1487888906881,1487888908843
14,8,3,CA1,CA1,100,100,0,1487888910815,1487888917648,1487888918615,1487888920376
14,9,5,1A572,5A572,10000,10000,0,1487888922349,1487888934820,1487888935749,1487888938411
14,10,2,C9,C9,10,10,0,1487888940382,1487888945487,1487888946550,1487888948178
14,11,5,1C342,1C436,01010,01010,0,1487888950149,1487888963022,1487888964151,1487888967579
