%Recollect Version 2.3; iPad: ; User: RLB104; Session: 16
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,16,0,0.375,6,10,algoNotBayesian
32,4,16,0,0.7142857,5,10,algoNotBayesian
32,4,16,0,0.2857143,6,10,algoNotBayesian
32,4,16,0,0.4,5,10,algoNotBayesian
32,4,16,0,0.6,4,10,algoNotBayesian
32,4,16,0,0.4,5,10,algoNotBayesian
32,4,16,0,0.5714286,4,10,algoNotBayesian
32,4,16,0,0.25,5,10,algoNotBayesian
32,4,16,0,1,4,10,algoNotBayesian
32,4,16,0,1,5,10,algoNotBayesian
32,4,16,0,1,6,10,algoNotBayesian
32,4,16,0,0.375,7,10,algoNotBayesian
32,4,16,0,0,6,10,algoNotBayesian
32,4,16,0,0.7142857,5,10,algoNotBayesian
32,4,16,0,0.4285714,6,10,algoNotBayesian
32,4,16,0,0.4285714,5,10,algoNotBayesian
32,4,16,0,0.8333333,4,10,algoNotBayesian
32,4,16,0,0.3846154,5,10,algoNotBayesian
32,4,16,0,0.5,4,10,algoNotBayesian
32,4,17,0,1,2,10,algoNotBayesian
32,4,17,0,1,3,10,algoNotBayesian
32,4,17,0,0.3333333,4,10,algoNotBayesian
32,4,17,0,0.4,3,10,algoNotBayesian
32,4,17,0,1,2,10,algoNotBayesian
32,4,17,0,0.8,3,10,algoNotBayesian
32,4,17,0,0.8,4,10,algoNotBayesian
32,4,17,0,1,5,10,algoNotBayesian
32,4,17,0,0.4166667,6,10,algoNotBayesian
32,4,17,0,0.2857143,5,10,algoNotBayesian
32,4,17,0,0.8333333,4,10,algoNotBayesian
32,4,17,0,0.75,5,10,algoNotBayesian
32,4,17,0,1,6,10,algoNotBayesian
32,4,17,0,0.4,7,10,algoNotBayesian
32,4,17,0,0.75,6,10,algoNotBayesian
32,4,17,0,0.5555556,7,10,algoNotBayesian
32,4,17,0,0.1666667,8,10,algoNotBayesian
32,4,17,0,0.3333333,7,10,algoNotBayesian
32,4,17,0,0.2857143,6,10,algoNotBayesian
32,4,17,0,1,5,10,algoNotBayesian
