%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486772911547,1486772912546
1,1,1,1,1,1486772913514,1486772914246
1,2,1,0,0,1486772915248,1486772915913
1,3,1,0,0,1486772916915,1486772917514
2,0,1,0,0,1486772925932,1486772926531
2,1,1,1,1,1486772927531,1486772928231
2,2,1,0,0,1486772929231,1486772929831
2,3,1,1,1,1486772930798,1486772931364
2,4,1,1,1,1486772932365,1486772932964
2,5,1,0,0,1486772933965,1486772934431
2,6,1,0,0,1486772935432,1486772935931
2,7,1,1,1,1486772936899,1486772937431
2,8,1,1,1,1486772938432,1486772938966
2,9,1,1,1,1486772939966,1486772941131
2,10,1,0,0,1486772942099,1486772942599
2,11,1,0,0,1486772943599,1486772944232
3,0,0,0,1,1486772949333,1486772949965
3,1,0,1,0,1486772950933,1486772951432
3,2,0,0,1,1486772952400,1486772952932
3,3,0,1,0,1486772953900,1486772954499
4,0,0,0,1,1486772956817,1486772957449
4,1,0,0,1,1486772958417,1486772959083
4,2,0,0,1,1486772960083,1486772960816
4,3,0,1,0,1486772961817,1486772962650
4,4,0,0,1,1486772963651,1486772964217
4,5,0,0,1,1486772965184,1486772965783
4,6,0,1,0,1486772966784,1486772967383
4,7,0,1,0,1486772968384,1486772969049
4,8,0,1,0,1486772970018,1486772970549
4,9,0,0,1,1486772971550,1486772972083
4,10,0,1,0,1486772973051,1486772973516
4,11,0,1,0,1486772974484,1486772975150
5,0,1,1,0,1486772979034,1486772979634
5,1,0,0,0,1486772980601,1486772981200
5,2,0,1,0,1486772982168,1486772983100
5,3,1,0,0,1486772984068,1486772985068
5,0,1,0,0,1486772987335,1486772988334
5,1,1,1,1,1486772989302,1486772991034
5,2,0,1,0,1486772992035,1486772992834
5,3,0,0,1,1486772993835,1486772994468
6,0,1,1,1,1486772996502,1486772997268
6,1,1,0,0,1486772998269,1486772998801
6,2,0,1,0,1486772999769,1486773000601
6,3,0,1,0,1486773001569,1486773002502
6,4,0,1,0,1486773003469,1486773004202
6,5,1,0,0,1486773005202,1486773005736
6,6,0,1,0,1486773006736,1486773007368
6,7,1,0,0,1486773008369,1486773009268
6,8,1,0,0,1486773010270,1486773011169
6,9,0,1,0,1486773012169,1486773013036
6,10,0,0,1,1486773014036,1486773014803
6,11,1,1,1,1486773015770,1486773016669
6,12,0,1,0,1486773017636,1486773018636
6,13,0,0,1,1486773019603,1486773021003
6,14,0,1,0,1486773022003,1486773022770
6,15,1,1,1,1486773023770,1486773024703
6,16,0,0,1,1486773025671,1486773026536
6,17,0,0,1,1486773027538,1486773028203
6,18,1,0,0,1486773029171,1486773030002
6,19,1,1,1,1486773031005,1486773031670
6,20,1,0,0,1486773032637,1486773033436
6,21,0,1,0,1486773034404,1486773035103
6,22,0,0,1,1486773036071,1486773036837
6,23,1,1,1,1486773037805,1486773038637
6,24,1,1,1,1486773039605,1486773040404
6,25,1,1,1,1486773041372,1486773041937
6,26,0,0,1,1486773042905,1486773043770
6,27,0,1,0,1486773044738,1486773045471
6,28,0,1,0,1486773046471,1486773047171
6,29,1,1,1,1486773048172,1486773048971
6,30,1,0,0,1486773049938,1486773050738
6,31,1,1,1,1486773051738,1486773052638
6,32,0,0,1,1486773053639,1486773054438
6,33,0,0,1,1486773055405,1486773056138
6,34,0,0,1,1486773057139,1486773057805
6,35,1,1,1,1486773058806,1486773059638
6,36,0,1,0,1486773060606,1486773061505
6,37,1,0,0,1486773062506,1486773063405
6,38,1,1,1,1486773064372,1486773065272
6,39,1,0,0,1486773066239,1486773067072
6,40,0,1,0,1486773068040,1486773068972
6,41,0,0,1,1486773069940,1486773072640
6,42,1,0,0,1486773073640,1486773074440
6,43,0,0,1,1486773075440,1486773076405
6,44,1,1,1,1486773077407,1486773078639
6,45,1,0,0,1486773079607,1486773080340
6,46,1,0,0,1486773081307,1486773082106
6,47,0,0,1,1486773083107,1486773083873
