%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1486142083862
1,0,10,1486142086329
1,0,11,1486142086662
1,0,17,1486142088929
1,0,34,1486142093630
1,0,35,1486142094129
1,0,37,1486142094896
-1,1,3,1486142100897
-1,1,4,1486142101364
9,0,-1,1486142102332
1,1,3,1486142104163
1,1,4,1486142104430
1,1,17,1486142107231
1,1,18,1486142107463
1,1,22,1486142108564
1,1,35,1486142112331
1,1,38,1486142113230
1,1,45,1486142115197
9,1,-1,1486142123333
1,2,7,1486142124198
1,2,10,1486142124931
1,2,14,1486142125698
1,2,16,1486142126532
1,2,24,1486142129198
1,2,28,1486142130165
1,2,36,1486142132266
1,2,43,1486142133432
9,2,-1,1486142144333
1,3,0,1486142145099
1,3,7,1486142146399
1,3,12,1486142147500
1,3,22,1486142150034
1,3,29,1486142151199
1,3,40,1486142154033
1,3,44,1486142155367
9,3,-1,1486142165334
1,4,1,1486142167934
1,4,4,1486142169067
1,4,21,1486142172167
1,4,26,1486142173901
1,4,29,1486142175335
1,4,30,1486142175734
1,4,45,1486142178602
9,4,-1,1486142186334
1,5,4,1486142187167
1,5,6,1486142188135
1,5,21,1486142190985
1,5,25,1486142192419
1,5,28,1486142193318
1,5,36,1486142195252
1,5,40,1486142196419
-1,6,3,1486142204319
9,5,-1,1486142207355
1,6,3,1486142208086
1,6,8,1486142209486
1,6,23,1486142212753
1,6,24,1486142212986
1,6,26,1486142213754
1,6,27,1486142214020
9,6,-1,1486142228355
1,7,0,1486142228987
1,7,9,1486142229754
1,7,16,1486142230920
1,7,19,1486142231620
1,7,23,1486142232487
1,7,26,1486142233021
1,7,38,1486142235755
1,7,41,1486142237388
9,7,-1,1486142249356
1,8,0,1486142250055
1,8,10,1486142251622
1,8,18,1486142253789
1,8,20,1486142254488
1,8,37,1486142257022
1,8,38,1486142257257
1,8,42,1486142258289
9,8,-1,1486142270359
1,9,9,1486142271557
1,9,12,1486142272356
1,9,18,1486142273458
1,9,24,1486142274390
1,9,35,1486142277057
1,9,41,1486142278358
1,9,44,1486142279257
-1,9,40,1486142281424
-1,9,39,1486142283890
-1,9,39,1486142284324
-1,9,39,1486142284790
-1,9,39,1486142285224
-1,9,39,1486142285691
-1,9,39,1486142286190
-1,9,39,1486142286857
-1,9,39,1486142287324
-1,9,39,1486142287824
-1,9,39,1486142289857
-1,9,39,1486142291158
9,9,-1,1486142291358
1,10,3,1486142295125
1,10,6,1486142296324
1,10,13,1486142299092
1,10,19,1486142301025
1,10,25,1486142302892
1,10,30,1486142306026
1,10,38,1486142308325
1,10,39,1486142308559
9,10,-1,1486142312360
1,11,1,1486142313925
1,11,14,1486142317926
1,11,15,1486142318259
-1,11,12,1486142318859
-1,11,12,1486142319259
-1,11,12,1486142319559
-1,11,12,1486142319760
-1,11,12,1486142319959
1,11,29,1486142322726
1,11,39,1486142324327
1,11,41,1486142327293
1,11,44,1486142330693
-1,11,43,1486142331393
-1,11,43,1486142331960
-1,11,43,1486142332359
-1,11,43,1486142332726
