%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1488227199418
1,0,9,1488227202785
1,0,12,1488227204651
1,0,13,1488227206218
1,0,16,1488227207418
1,0,19,1488227209385
1,0,21,1488227210219
1,0,24,1488227211652
1,0,26,1488227212618
1,0,27,1488227212853
-1,0,24,1488227213885
-1,0,25,1488227214352
9,0,-1,1488227215320
1,1,2,1488227218152
1,1,5,1488227219353
1,1,10,1488227220752
1,1,12,1488227221719
1,1,13,1488227222319
1,1,15,1488227222919
1,1,21,1488227226351
1,1,22,1488227227919
1,1,25,1488227228753
1,1,26,1488227229720
1,1,27,1488227230620
1,1,32,1488227231754
1,1,33,1488227232054
1,1,34,1488227232686
1,1,35,1488227232953
1,1,37,1488227233386
2,1,37,1488227233820
2,1,35,1488227234320
1,1,35,1488227235120
1,1,36,1488227235553
1,1,37,1488227235853
9,1,-1,1488227236321
1,2,2,1488227239019
1,2,3,1488227239553
1,2,5,1488227240221
1,2,6,1488227240686
1,2,7,1488227241154
1,2,12,1488227244620
1,2,13,1488227245553
1,2,17,1488227246787
1,2,21,1488227248519
1,2,24,1488227249955
1,2,26,1488227250752
1,2,27,1488227251321
1,2,28,1488227251754
1,2,30,1488227252453
1,2,31,1488227252988
1,2,32,1488227253486
1,2,37,1488227255388
1,2,38,1488227255654
1,2,42,1488227256921
9,2,-1,1488227257322
1,3,0,1488227259455
1,3,3,1488227260355
1,3,5,1488227261188
1,3,6,1488227261722
1,3,8,1488227262655
-1,3,7,1488227262989
2,3,8,1488227263588
1,3,7,1488227264855
1,3,8,1488227265255
1,3,12,1488227266855
1,3,13,1488227267456
1,3,21,1488227269955
1,3,23,1488227270789
1,3,24,1488227271156
1,3,27,1488227272422
1,3,28,1488227272989
1,3,30,1488227274755
1,3,31,1488227275089
1,3,32,1488227276156
1,3,35,1488227277423
9,3,-1,1488227278325
-1,3,37,1488227278623
1,4,0,1488227280489
1,4,3,1488227281256
1,4,4,1488227281856
1,4,7,1488227282724
1,4,11,1488227283957
1,4,14,1488227284890
1,4,15,1488227285524
1,4,16,1488227285956
2,4,16,1488227286757
1,4,19,1488227288090
2,4,19,1488227288590
1,4,21,1488227289990
1,4,25,1488227291791
1,4,26,1488227292623
1,4,32,1488227295057
-1,4,31,1488227295557
1,4,33,1488227296890
1,4,35,1488227298024
9,4,-1,1488227299324
-1,4,38,1488227299791
1,5,6,1488227302557
1,5,9,1488227303524
1,5,11,1488227305225
1,5,14,1488227306358
1,5,15,1488227306724
1,5,18,1488227308391
1,5,19,1488227309292
1,5,23,1488227311692
1,5,25,1488227312725
1,5,26,1488227313691
1,5,29,1488227314425
1,5,31,1488227315391
1,5,35,1488227317091
1,5,36,1488227317625
1,5,37,1488227318392
1,5,38,1488227318790
9,5,-1,1488227320325
1,6,1,1488227322325
1,6,5,1488227324292
1,6,7,1488227325592
1,6,11,1488227326592
1,6,13,1488227327459
1,6,18,1488227329792
1,6,20,1488227330593
1,6,23,1488227331459
1,6,27,1488227333559
1,6,28,1488227334192
1,6,30,1488227335026
1,6,35,1488227336726
-1,6,34,1488227337225
1,6,37,1488227338326
1,6,39,1488227339093
1,6,40,1488227339926
1,6,43,1488227340559
9,6,-1,1488227341326
1,7,0,1488227343193
1,7,4,1488227344560
1,7,5,1488227344926
1,7,6,1488227345526
1,7,8,1488227346594
1,7,10,1488227347860
1,7,12,1488227348660
1,7,14,1488227349526
1,7,15,1488227350393
1,7,17,1488227350994
2,7,17,1488227351927
1,7,18,1488227352360
1,7,20,1488227353493
1,7,21,1488227354127
1,7,28,1488227356428
1,7,29,1488227357028
1,7,30,1488227357494
1,7,31,1488227357994
1,7,32,1488227358461
1,7,35,1488227359061
2,7,35,1488227359761
1,7,37,1488227360461
1,7,40,1488227361394
9,7,-1,1488227362327
-1,7,44,1488227362561
1,8,0,1488227364728
1,8,2,1488227365228
1,8,7,1488227366761
1,8,8,1488227367326
1,8,10,1488227368361
1,8,13,1488227369427
2,8,13,1488227369795
1,8,16,1488227371094
1,8,21,1488227372361
1,8,22,1488227373295
1,8,23,1488227374028
1,8,24,1488227374295
1,8,25,1488227374795
1,8,27,1488227375529
1,8,29,1488227377228
1,8,34,1488227379028
1,8,36,1488227379794
1,8,37,1488227380827
1,8,40,1488227381595
2,8,40,1488227382462
1,8,39,1488227382862
1,8,41,1488227383229
9,8,-1,1488227383329
1,9,0,1488227385762
1,9,3,1488227386695
1,9,4,1488227387162
1,9,6,1488227387929
1,9,7,1488227388696
1,9,8,1488227389229
2,9,8,1488227390463
1,9,12,1488227393096
1,9,13,1488227394196
1,9,15,1488227395063
1,9,17,1488227395863
1,9,18,1488227396496
1,9,19,1488227396929
1,9,21,1488227397530
1,9,25,1488227398463
2,9,25,1488227398830
1,9,27,1488227399496
1,9,29,1488227401663
1,9,30,1488227402730
1,9,31,1488227403096
2,9,31,1488227403595
9,9,-1,1488227404330
-1,9,32,1488227404497
1,10,3,1488227407464
1,10,7,1488227409030
1,10,9,1488227409997
2,10,9,1488227410430
1,10,10,1488227410730
1,10,12,1488227411564
1,10,14,1488227412630
1,10,17,1488227413698
1,10,18,1488227415464
1,10,21,1488227416897
1,10,22,1488227417131
1,10,23,1488227417698
1,10,25,1488227418698
1,10,26,1488227419031
1,10,28,1488227421831
1,10,33,1488227423398
2,10,33,1488227424231
1,10,32,1488227424598
1,10,34,1488227425098
9,10,-1,1488227425331
-1,10,35,1488227425598
1,11,0,1488227427531
1,11,1,1488227427932
1,11,3,1488227428532
1,11,6,1488227429198
1,11,7,1488227429632
2,11,7,1488227430098
1,11,9,1488227430932
1,11,10,1488227431398
1,11,11,1488227432598
1,11,13,1488227433832
2,11,13,1488227434598
1,11,12,1488227434965
1,11,14,1488227435399
1,11,18,1488227437665
1,11,19,1488227437998
1,11,24,1488227439465
-1,11,23,1488227439865
1,11,27,1488227441465
2,11,27,1488227442132
1,11,28,1488227442499
1,11,29,1488227444399
1,11,31,1488227444999
