%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1486148580355
1,0,8,1486148586888
1,0,9,1486148587822
1,0,11,1486148589388
1,0,13,1486148590688
1,0,15,1486148592522
1,0,17,1486148594388
1,0,19,1486148595655
1,0,21,1486148597189
1,0,22,1486148598022
9,0,-1,1486148598625
-1,0,23,1486148598655
1,1,1,1486148601489
1,1,2,1486148602155
1,1,4,1486148603622
1,1,6,1486148604556
1,1,7,1486148605222
1,1,12,1486148607422
1,1,13,1486148607989
1,1,16,1486148609723
1,1,17,1486148611956
1,1,19,1486148612856
1,1,21,1486148613856
1,1,25,1486148615657
1,1,26,1486148616290
1,1,27,1486148616923
9,1,-1,1486148619626
1,2,0,1486148621624
1,2,1,1486148622156
1,2,2,1486148623891
1,2,3,1486148624457
1,2,6,1486148626290
1,2,7,1486148626925
1,2,9,1486148627790
1,2,13,1486148630691
1,2,15,1486148631725
1,2,16,1486148633657
1,2,19,1486148635958
1,2,20,1486148637158
2,2,20,1486148637491
1,2,20,1486148638392
-1,2,15,1486148640158
9,2,-1,1486148640628
-1,2,15,1486148640759
1,3,0,1486148642225
1,3,2,1486148643425
1,3,4,1486148645225
1,3,5,1486148645758
1,3,6,1486148646291
1,3,7,1486148646991
1,3,9,1486148648292
1,3,11,1486148649359
1,3,15,1486148651725
1,3,16,1486148654792
2,3,16,1486148655125
1,3,16,1486148655858
1,3,18,1486148657059
1,3,19,1486148658192
1,3,23,1486148660726
9,3,-1,1486148661627
-1,3,24,1486148661859
1,4,0,1486148663526
1,4,1,1486148664892
1,4,6,1486148668093
1,4,8,1486148668993
1,4,9,1486148669926
1,4,11,1486148670726
1,4,12,1486148672360
1,4,15,1486148673760
1,4,16,1486148675093
1,4,20,1486148676860
1,4,21,1486148677693
1,4,22,1486148678094
1,4,23,1486148679094
1,4,26,1486148681127
1,4,28,1486148682560
9,4,-1,1486148682627
1,5,1,1486148684827
1,5,3,1486148686227
1,5,5,1486148687628
1,5,7,1486148688728
1,5,9,1486148689595
1,5,11,1486148690727
1,5,14,1486148692261
2,5,14,1486148693394
1,5,16,1486148695328
1,5,18,1486148696761
1,5,19,1486148697294
1,5,20,1486148698261
1,5,23,1486148699928
1,5,25,1486148701061
1,5,27,1486148702961
9,5,-1,1486148703632
1,6,0,1486148705728
1,6,2,1486148706829
1,6,5,1486148708763
1,6,7,1486148709929
1,6,9,1486148711295
1,6,10,1486148712496
1,6,11,1486148713395
1,6,12,1486148713995
1,6,17,1486148716795
1,6,20,1486148718596
1,6,21,1486148719763
1,6,22,1486148720429
1,6,23,1486148720896
1,6,25,1486148721696
2,6,25,1486148722562
1,6,24,1486148723029
1,6,26,1486148724129
9,6,-1,1486148724664
-1,6,27,1486148724929
1,7,0,1486148726597
1,7,2,1486148727663
1,7,4,1486148728730
2,7,4,1486148729496
1,7,3,1486148729997
1,7,5,1486148731197
1,7,7,1486148732797
2,7,7,1486148733397
1,7,9,1486148734297
1,7,11,1486148735663
1,7,17,1486148739197
1,7,18,1486148740297
1,7,19,1486148741498
1,7,20,1486148742064
1,7,22,1486148743430
1,7,23,1486148743930
1,7,25,1486148745030
9,7,-1,1486148745668
-1,7,25,1486148745764
1,8,2,1486148750331
1,8,3,1486148751497
1,8,4,1486148752298
1,8,7,1486148753865
1,8,10,1486148754798
1,8,11,1486148755598
1,8,12,1486148756098
1,8,13,1486148756731
1,8,14,1486148757498
1,8,15,1486148758099
1,8,17,1486148760065
1,8,18,1486148761932
1,8,21,1486148765165
9,8,-1,1486148766667
1,9,0,1486148768100
1,9,2,1486148769398
1,9,4,1486148770998
1,9,5,1486148773667
1,9,8,1486148775366
1,9,9,1486148776233
1,9,10,1486148776766
2,9,10,1486148777599
1,9,11,1486148778766
1,9,13,1486148780099
-1,9,12,1486148781533
-1,9,12,1486148782299
-1,9,12,1486148782899
-1,9,12,1486148783433
1,9,14,1486148784033
1,9,15,1486148786267
1,9,17,1486148787199
9,9,-1,1486148787667
1,10,0,1486148789166
1,10,6,1486148792533
1,10,9,1486148794666
1,10,10,1486148796534
1,10,12,1486148798001
2,10,12,1486148798600
1,10,13,1486148799900
1,10,14,1486148800367
1,10,15,1486148801301
1,10,16,1486148802334
1,10,18,1486148803467
1,10,19,1486148803967
1,10,21,1486148805434
1,10,22,1486148806301
1,10,24,1486148807301
9,10,-1,1486148808668
1,11,1,1486148810936
1,11,5,1486148814801
1,11,6,1486148815401
1,11,7,1486148816768
1,11,9,1486148818835
1,11,10,1486148819402
1,11,11,1486148821135
1,11,13,1486148821868
1,11,15,1486148823035
1,11,16,1486148823635
1,11,18,1486148824868
1,11,23,1486148827302
1,11,24,1486148827802
1,11,26,1486148829102
