%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,A7,A7,,,0,1487007343552,,1487007345883,1487007348648
3,1,2,91,91,,,0,1487007350653,,1487007353015,1487007361215
3,2,3,C0A,C0A,,,0,1487007363220,,1487007366750,1487007370516
3,3,3,CB7,CB7,,,0,1487007372521,,1487007376083,1487007378416
10,0,0,,,0,0,0,1487007417488,1487007417486,1487007376083,1487007424087
10,1,0,,,0,0,0,1487007426086,1487007426086,1487007376083,1487007432153
10,2,0,,,1,1,0,1487007434154,1487007434154,1487007376083,1487007439221
10,3,0,,,1,1,0,1487007441220,1487007441220,1487007376083,1487007445287
10,4,0,,,1,1,0,1487007447288,1487007447288,1487007376083,1487007450720
10,5,0,,,0,0,0,1487007452721,1487007452721,1487007376083,1487007458988
10,6,0,,,0,0,0,1487007460988,1487007460988,1487007376083,1487007465888
10,7,0,,,1,1,0,1487007467888,1487007467888,1487007376083,1487007473488
10,8,0,,,1,1,0,1487007475489,1487007475489,1487007376083,1487007480089
10,9,0,,,1,1,0,1487007482056,1487007482056,1487007376083,1487007485556
10,10,0,,,0,0,0,1487007487523,1487007487523,1487007376083,1487007492423
10,11,0,,,0,0,0,1487007494424,1487007494424,1487007376083,1487007499390
10,12,0,,,1,1,0,1487007501391,1487007501390,1487007376083,1487007509690
10,13,0,,,0,0,0,1487007511658,1487007511658,1487007376083,1487007514458
10,14,0,,,0,0,0,1487007516458,1487007516458,1487007376083,1487007518158
10,15,0,,,0,0,0,1487007520158,1487007520158,1487007376083,1487007523092
13,0,2,F4,C4,00,0Z,0,1487007560231,1487007568465,1487007577232,1487007585128
13,1,2,30,30,01,01,0,1487007587132,1487007598601,1487007601101,1487007604929
13,2,2,49,4A,00,00,0,1487007606933,1487007617168,1487007618901,1487007622897
14,0,4,B8A6,B8A6,0110,0110,0,1487007638603,1487007660604,1487007663305,1487007670433
14,1,3,FD7,FDB,011,011,0,1487007672437,1487007682205,1487007685872,1487007689900
14,2,5,27E14,27E4,11000,11000,0,1487007691905,1487007710574,1487007711973,1487007716536
14,3,2,76,76,01,01,0,1487007718540,1487007723741,1487007725307,1487007728370
14,4,3,DC6,DC6,110,110,0,1487007730341,1487007738842,1487007740175,1487007743837
14,5,2,37,67,01,01,0,1487007745808,1487007756642,1487007758276,1487007761471
14,6,5,E058F,E058A,00011,01011,0,1487007763443,1487007777677,1487007779244,1487007783673
14,7,4,3FD4,3FD4,0001,0001,0,1487007785677,1487007801478,1487007802913,1487007806140
14,8,5,E937B,E927B,00110,00110,0,1487007808146,1487007822479,1487007823746,1487007826608
14,9,4,0961,0961,1110,1110,0,1487007828614,1487007838713,1487007840414,1487007844443
14,10,3,D64,D64,011,011,0,1487007846447,1487007855365,1487007856699,1487007859060
14,11,2,CA,CA,10,10,0,1487007861031,1487007866298,1487007867766,1487007870561
