% Tunnel Log: 
% debug seed: 1417457370
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 37466 0 10 40 19 60 3 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 37633 0 10 40 19 60 3 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 37799 0 10 40 19 55.9911 3 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38033 0 10 40 19 31.7556 3 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38533 0 10 40 19 19 3 3 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39033 0 10 40 19 19 3 3 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39566 0 10 40 19 19 3 3 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 40099 0 10 40 19 19 3 3 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 40633 0 10 40 19 19 1 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 41166 0 10 40 19 19 1 2 5
0 0 0 1 1 4 1 1 0 0 1 3 0 0 0 5 5 6 2 2 0 1 0 41666 0 10 40 19 19 1 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 42199 0 10 40 19 19 1 2 5
0 0 0 1 1 2 1 1 0 0 1 3 341 -1 50 5 -1 -1 -1 -1 -1 -1 -1 42733 0 10 40 19 19 3 1 5
0 0 0 1 2 1 1 1 0 0 1 3 324 0 0 4 -1 -1 -1 -1 -1 -1 -1 43266 0 10 40 19 19 3 1 5
0 0 0 1 4 1 1 1 0 0 1 3 320 0 0 4 4 6 1 1 0 1 0 43799 0 10 40 19 19 3 1 5
0 0 0 1 2 1 1 1 0 0 1 3 318 0 0 4 -1 -1 -1 -1 -1 -1 -1 44299 0 10 40 19 19 3 1 5
0 0 0 1 1 2 1 1 0 0 1 3 353 1 44 5 -1 -1 -1 -1 -1 -1 -1 44832 0 10 40 19 19 8 0 5
0 0 0 1 1 2 1 1 0 0 1 3 6 0 0 5 -1 -1 -1 -1 -1 -1 -1 45366 0 10 40 19 19 3 2 5
0 0 0 1 1 4 1 1 0 0 1 3 1 0 0 5 5 6 0 0 0 1 0 45899 0 10 40 19 19 3 2 5
0 0 0 1 1 2 1 1 0 0 1 3 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 46399 0 10 40 19 19 3 2 5
0 0 0 1 2 1 1 1 0 0 1 3 326 0 0 4 -1 -1 -1 -1 -1 -1 -1 46932 0 10 40 19 19 3 2 5
0 0 0 1 2 1 1 1 0 0 1 3 315 0 0 4 -1 -1 -1 -1 -1 -1 -1 47466 0 10 40 19 19 3 3 5
0 0 0 1 4 1 1 1 0 0 1 3 308 0 0 4 4 6 1 1 0 1 0 47999 0 10 40 19 19 3 3 5
