%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1488404963552
1,0,6,1488404965919
2,0,6,1488404966752
1,0,6,1488404967686
1,0,8,1488404968953
1,0,11,1488404970354
1,0,19,1488404972854
1,0,20,1488404973286
1,0,21,1488404974453
1,0,28,1488404975754
1,0,30,1488404976687
9,0,-1,1488404981388
-1,0,40,1488404981654
1,1,0,1488404983220
1,1,5,1488404984753
1,1,8,1488404985988
1,1,9,1488404986520
1,1,11,1488404987587
1,1,14,1488404988887
1,1,15,1488404989087
1,1,20,1488404991854
1,1,27,1488404994054
1,1,28,1488404994854
1,1,32,1488404996954
1,1,35,1488404998254
1,1,38,1488404999421
1,1,41,1488405000388
1,1,44,1488405001521
1,1,46,1488405002288
9,1,-1,1488405002388
1,2,2,1488405005321
1,2,5,1488405006822
1,2,7,1488405007555
1,2,13,1488405009355
1,2,14,1488405009922
1,2,20,1488405012422
1,2,21,1488405013288
1,2,24,1488405014389
1,2,27,1488405015622
1,2,31,1488405016856
1,2,35,1488405019355
1,2,42,1488405021156
1,2,43,1488405022190
9,2,-1,1488405023392
-1,2,46,1488405023489
1,3,2,1488405027456
1,3,6,1488405028523
1,3,9,1488405029623
1,3,17,1488405032190
1,3,20,1488405033190
1,3,27,1488405035657
1,3,30,1488405036890
1,3,31,1488405038190
1,3,36,1488405039724
1,3,43,1488405041457
1,3,47,1488405042390
9,3,-1,1488405044392
1,4,6,1488405049558
1,4,8,1488405050725
1,4,12,1488405051791
1,4,17,1488405054358
1,4,19,1488405055557
1,4,23,1488405056991
1,4,26,1488405058858
1,4,29,1488405060726
1,4,31,1488405062625
1,4,32,1488405063158
1,4,34,1488405063991
9,4,-1,1488405065393
1,5,0,1488405068025
1,5,2,1488405068725
1,5,9,1488405071425
1,5,13,1488405075359
1,5,20,1488405078292
1,5,25,1488405079626
1,5,31,1488405081926
1,5,37,1488405084259
1,5,40,1488405086126
9,5,-1,1488405086395
1,6,0,1488405088093
1,6,4,1488405089326
1,6,5,1488405089793
1,6,6,1488405090360
1,6,7,1488405090793
1,6,8,1488405091393
1,6,12,1488405092994
1,6,15,1488405094793
1,6,18,1488405096627
1,6,19,1488405097060
1,6,20,1488405097626
1,6,23,1488405098693
1,6,27,1488405100260
1,6,30,1488405101461
1,6,32,1488405102660
1,6,34,1488405104160
9,6,-1,1488405107396
-1,6,46,1488405107794
1,7,1,1488405109594
1,7,5,1488405110628
1,7,10,1488405111694
1,7,18,1488405114261
1,7,26,1488405116729
1,7,27,1488405117295
1,7,29,1488405117594
1,7,31,1488405117828
1,7,32,1488405117994
1,7,34,1488405118163
1,7,37,1488405118361
1,7,40,1488405118662
1,7,42,1488405118828
1,7,43,1488405118961
1,7,45,1488405119195
1,7,47,1488405119294
-1,7,6,1488405121562
9,7,-1,1488405128396
1,8,0,1488405129429
1,8,1,1488405129929
1,8,2,1488405130429
1,8,4,1488405131629
1,8,6,1488405132429
1,8,8,1488405133663
1,8,9,1488405134029
1,8,10,1488405134395
1,8,13,1488405136863
1,8,16,1488405138029
1,8,20,1488405140063
1,8,21,1488405140929
1,8,23,1488405142763
1,8,25,1488405143763
1,8,28,1488405145129
1,8,30,1488405146430
1,8,31,1488405148063
9,8,-1,1488405149397
1,9,0,1488405151363
1,9,5,1488405152730
1,9,13,1488405154297
1,9,15,1488405155264
1,9,17,1488405157530
1,9,21,1488405158564
1,9,22,1488405159497
1,9,25,1488405160597
1,9,28,1488405160830
1,9,30,1488405161064
1,9,32,1488405161264
1,9,33,1488405161497
-1,9,31,1488405161964
1,9,35,1488405162530
1,9,37,1488405162964
1,9,39,1488405163864
-1,9,38,1488405164497
1,9,41,1488405165664
1,9,45,1488405167097
1,9,47,1488405167864
9,9,-1,1488405170399
1,10,5,1488405174798
1,10,6,1488405175399
1,10,8,1488405176798
1,10,9,1488405177898
1,10,10,1488405179438
1,10,14,1488405181098
1,10,16,1488405181932
1,10,17,1488405182498
1,10,18,1488405183032
1,10,21,1488405185399
1,10,24,1488405186698
1,10,26,1488405187532
1,10,27,1488405188032
1,10,28,1488405188732
9,10,-1,1488405191400
1,11,0,1488405193099
1,11,3,1488405194032
1,11,4,1488405194866
1,11,8,1488405196600
1,11,11,1488405198567
1,11,15,1488405199699
1,11,16,1488405200400
1,11,18,1488405201299
1,11,21,1488405202666
1,11,22,1488405203533
1,11,23,1488405204066
1,11,24,1488405204533
1,11,29,1488405206066
1,11,32,1488405207233
1,11,34,1488405207666
-1,11,33,1488405208300
1,11,39,1488405210100
1,11,41,1488405210767
-1,11,40,1488405211333
1,11,44,1488405212033
