%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,2,1486166968704,-1,1486166968171
6,0,2,1,1,0,1,1486166971737,-1,1486166971207
6,0,3,1,1,0,5,1486166974771,-1,1486166974240
6,0,4,1,1,0,6,1486166977837,-1,1486166977307
6,0,5,1,1,1,6,1486166980871,1486166981705,1486166980340
6,0,6,1,0,1,6,1486166983904,-1,1486166983374
6,0,7,1,1,0,7,1486166986971,-1,1486166986441
6,0,8,1,1,0,1,1486166990038,-1,1486166989507
6,0,9,1,1,0,3,1486166993072,-1,1486166992541
6,0,10,1,1,1,3,1486166996106,1486166996739,1486166995576
6,0,11,1,1,0,1,1486166999172,-1,1486166998642
6,1,1,1,1,3,3,1486167005406,-1,1486167004873
6,1,2,1,1,0,5,1486167008473,-1,1486167007942
6,1,3,1,1,1,5,1486167011506,1486167012306,1486167011009
6,1,4,1,1,0,0,1486167014573,-1,1486167014042
6,1,5,1,1,1,0,1486167017606,1486167018273,1486167017110
6,1,6,1,0,1,0,1486167020673,-1,1486167020143
6,1,7,1,1,0,1,1486167023707,-1,1486167023176
6,1,8,1,1,0,3,1486167026774,-1,1486167026244
6,1,9,1,1,0,4,1486167029807,-1,1486167029277
6,1,10,1,1,0,5,1486167032874,-1,1486167032344
6,1,11,1,1,1,5,1486167035908,1486167036574,1486167035377
6,1,12,1,1,0,3,1486167038974,-1,1486167038444
6,1,13,1,1,0,2,1486167042008,-1,1486167041477
6,1,14,1,1,0,5,1486167045041,-1,1486167044511
6,1,15,1,1,0,0,1486167048108,-1,1486167047579
6,1,16,1,1,1,0,1486167051175,1486167051742,1486167050644
6,1,17,1,1,1,0,1486167054208,1486167054909,1486167053678
6,1,18,1,1,0,5,1486167057275,-1,1486167056746
6,1,19,1,1,0,1,1486167060276,-1,1486167059778
6,1,20,1,1,0,6,1486167063309,-1,1486167062812
6,1,21,1,1,0,2,1486167066342,-1,1486167065813
6,2,1,2,1,3,2,1486167087377,-1,1486167086844
6,2,2,2,1,3,4,1486167090411,-1,1486167089882
6,2,3,2,1,0,3,1486167093444,-1,1486167092947
6,2,4,2,1,0,2,1486167096511,-1,1486167095980
