%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,5,1487960128045,-1,1487960127513
6,0,2,1,1,0,6,1487960131079,-1,1487960130563
6,0,3,1,1,1,6,1487960134113,1487960134846,1487960133582
6,0,4,1,1,1,6,1487960137179,1487960137746,1487960136649
6,0,5,1,1,1,6,1487960140212,1487960141013,1487960139682
6,0,6,1,1,0,7,1487960143246,-1,1487960142716
6,0,7,1,1,0,0,1487960146313,-1,1487960145783
6,0,8,1,1,0,1,1487960149380,-1,1487960148850
6,0,9,1,1,0,3,1487960152413,-1,1487960151883
6,0,10,1,1,0,0,1487960155447,-1,1487960154916
6,0,11,1,1,0,6,1487960158514,-1,1487960157983
6,1,1,1,1,3,4,1487960163114,-1,1487960162581
6,1,2,1,1,0,3,1487960166181,-1,1487960165651
6,1,3,1,1,1,3,1487960169215,1487960169815,1487960168717
6,1,4,1,1,1,3,1487960172281,1487960172814,1487960171750
6,1,5,1,1,0,7,1487960175315,-1,1487960174784
6,1,6,1,1,1,7,1487960178348,1487960178915,1487960177850
6,1,7,1,1,0,0,1487960181415,-1,1487960180884
6,1,8,1,1,0,6,1487960184482,-1,1487960183951
6,1,9,1,1,0,1,1487960187548,-1,1487960187018
6,1,10,1,1,0,0,1487960190582,-1,1487960190052
6,1,11,1,1,0,4,1487960193615,-1,1487960193085
6,1,12,1,1,0,6,1487960196649,-1,1487960196119
6,1,13,1,1,0,0,1487960199683,-1,1487960199152
6,1,14,1,1,0,2,1487960202716,-1,1487960202186
6,1,15,1,1,0,3,1487960205717,-1,1487960205219
6,1,16,1,1,0,7,1487960208783,-1,1487960208252
6,1,17,1,1,1,7,1487960211817,1487960212350,1487960211286
6,1,18,1,1,0,5,1487960214850,-1,1487960214320
6,1,19,1,1,1,5,1487960217917,1487960218684,1487960217386
6,1,20,1,1,1,5,1487960220984,1487960221584,1487960220453
6,1,21,1,1,0,7,1487960224051,-1,1487960223520
6,2,1,2,1,3,5,1487960231184,-1,1487960230652
6,2,2,2,1,3,4,1487960234251,-1,1487960233722
6,2,3,2,1,1,5,1487960237285,1487960238052,1487960236754
6,2,4,2,1,1,4,1487960240351,1487960241085,1487960239821
6,2,5,2,1,0,7,1487960243352,-1,1487960242854
6,2,6,2,1,0,2,1487960246418,-1,1487960245888
6,2,7,2,1,0,6,1487960249452,-1,1487960248921
6,2,8,2,1,0,3,1487960252485,-1,1487960251957
6,2,9,2,1,0,1,1487960255519,-1,1487960254989
6,2,10,2,1,1,3,1487960258586,1487960259320,1487960258055
6,2,11,2,1,0,7,1487960261653,-1,1487960261122
6,2,12,2,1,0,2,1487960264686,-1,1487960264155
6,3,1,2,1,3,1,1487960269486,-1,1487960268955
6,3,2,2,1,3,7,1487960272520,-1,1487960271990
6,3,3,2,1,0,3,1487960275587,-1,1487960275056
6,3,4,2,1,0,2,1487960278621,-1,1487960278090
6,3,5,2,1,0,0,1487960281654,-1,1487960281123
6,3,6,2,1,0,1,1487960284721,-1,1487960284191
6,3,7,2,1,0,4,1487960287754,-1,1487960287224
6,3,8,2,1,0,3,1487960290821,-1,1487960290290
6,3,9,2,1,0,7,1487960293888,-1,1487960293358
6,3,10,2,1,0,5,1487960296922,-1,1487960296424
6,3,11,2,1,0,0,1487960299988,-1,1487960299458
6,3,12,2,1,0,2,1487960303022,-1,1487960302491
6,3,13,2,1,1,0,1487960306089,1487960306722,1487960305558
6,3,14,2,1,1,2,1487960309122,1487960309689,1487960308591
6,3,15,2,1,0,4,1487960312156,-1,1487960311626
6,3,16,2,1,1,2,1487960315189,1487960315723,1487960314659
6,3,17,2,1,0,6,1487960318223,-1,1487960317725
6,3,18,2,0,1,2,1487960321256,-1,1487960320759
6,3,19,2,0,1,6,1487960324324,-1,1487960323792
6,3,20,2,1,0,5,1487960327356,-1,1487960326826
6,3,21,2,1,1,6,1487960330423,1487960331224,1487960329893
6,3,22,2,1,0,3,1487960333457,-1,1487960332926
6,4,1,3,1,3,3,1487960347258,-1,1487960346725
6,4,2,3,1,3,5,1487960350324,-1,1487960349796
6,4,3,3,1,3,2,1487960353358,-1,1487960352827
6,4,4,3,1,0,1,1487960356425,-1,1487960355894
6,4,5,3,1,0,4,1487960359459,-1,1487960358928
6,4,6,3,1,0,0,1487960362458,-1,1487960361961
6,4,7,3,1,0,6,1487960365492,-1,1487960364995
6,4,8,3,0,1,4,1487960368559,-1,1487960368028
6,4,9,3,1,0,3,1487960371592,-1,1487960371063
6,4,10,3,1,1,6,1487960374626,1487960375359,1487960374096
6,4,11,3,1,0,0,1487960377626,-1,1487960377129
6,4,12,3,0,1,3,1487960380659,-1,1487960380129
6,4,13,3,1,0,4,1487960383727,-1,1487960383197
6,5,1,3,1,3,5,1487960388693,-1,1487960388161
6,5,2,3,1,3,7,1487960391727,-1,1487960391197
6,5,3,3,1,3,3,1487960394794,-1,1487960394263
6,5,4,3,1,0,4,1487960397827,-1,1487960397297
6,5,5,3,1,0,2,1487960400827,-1,1487960400332
6,5,6,3,1,0,0,1487960403895,-1,1487960403363
6,5,7,3,1,0,6,1487960406961,-1,1487960406430
6,5,8,3,0,1,2,1487960410028,-1,1487960409497
6,5,9,3,1,0,4,1487960413028,-1,1487960412530
6,5,10,3,1,0,3,1487960416095,-1,1487960415564
6,5,11,3,0,1,2,1487960419128,-1,1487960418598
6,5,12,3,1,1,4,1487960422163,1487960422195,1487960421666
6,5,13,3,1,0,1,1487960425229,-1,1487960424698
6,5,14,3,1,0,5,1487960428296,-1,1487960427766
6,5,15,3,0,1,4,1487960431362,-1,1487960430832
6,5,16,3,1,0,2,1487960434363,-1,1487960433865
6,5,17,3,1,0,6,1487960437429,-1,1487960436900
6,5,18,3,1,0,6,1487960440463,-1,1487960439933
6,5,19,3,1,0,0,1487960443496,-1,1487960442966
6,5,20,3,1,0,3,1487960446497,-1,1487960445999
6,5,21,3,1,1,6,1487960449563,1487960450330,1487960449033
6,5,22,3,1,0,2,1487960452631,-1,1487960452101
6,5,23,3,1,1,3,1487960455697,1487960457031,1487960455167
6,6,1,4,1,3,7,1487960460032,-1,1487960459498
6,6,2,4,1,3,0,1487960463064,-1,1487960462567
6,6,3,4,1,3,5,1487960466098,-1,1487960465568
6,6,4,4,1,3,1,1487960469131,-1,1487960468601
6,6,5,4,1,0,6,1487960472165,-1,1487960471634
6,6,6,4,1,0,7,1487960475231,-1,1487960474702
6,6,7,4,1,0,7,1487960478265,-1,1487960477734
6,6,8,4,0,1,1,1487960481332,-1,1487960480802
6,6,9,4,1,1,6,1487960484335,1487960484365,1487960483835
6,6,10,4,0,1,7,1487960487399,-1,1487960486868
6,6,11,4,1,0,3,1487960490433,-1,1487960489902
6,6,12,4,1,0,5,1487960493466,-1,1487960492936
6,6,13,4,1,0,0,1487960496532,-1,1487960496002
6,6,14,4,1,0,2,1487960499533,-1,1487960499036
6,6,15,4,1,0,1,1487960502600,-1,1487960502069
6,6,16,4,1,0,1,1487960505600,-1,1487960505103
6,6,17,4,0,1,0,1487960508633,-1,1487960508136
6,6,18,4,1,1,2,1487960511668,1487960511700,1487960511169
6,6,19,4,0,1,1,1487960514734,-1,1487960514204
6,6,20,4,0,0,2,1487960517767,1487960517801,1487960517238
6,6,21,4,1,0,6,1487960520834,-1,1487960520303
6,6,22,4,1,0,5,1487960523901,-1,1487960523370
6,6,23,4,1,0,3,1487960526901,-1,1487960526404
6,6,24,4,1,0,4,1487960529968,-1,1487960529437
6,7,1,1,0,3,2,1487960535501,-1,1487960535002
6,7,2,1,1,0,6,1487960538568,-1,1487960538038
6,7,3,1,1,0,4,1487960541635,-1,1487960541104
6,7,4,1,1,0,5,1487960544669,-1,1487960544138
6,7,5,1,1,0,2,1487960547702,-1,1487960547172
6,7,6,1,1,0,7,1487960550736,-1,1487960550240
6,7,7,1,1,0,6,1487960553803,-1,1487960553272
6,7,8,1,1,1,6,1487960556869,1487960557436,1487960556338
6,7,9,1,1,1,6,1487960559903,1487960560437,1487960559372
6,7,10,1,1,0,1,1487960562936,-1,1487960562439
6,7,11,1,1,1,1,1487960566004,1487960566703,1487960565472
6,7,12,1,1,0,0,1487960569070,-1,1487960568540
6,7,13,1,1,0,5,1487960572103,-1,1487960571573
6,7,14,1,1,1,5,1487960575170,1487960575804,1487960574640
6,7,15,1,1,0,1,1487960578204,-1,1487960577673
6,7,16,1,1,0,6,1487960581238,-1,1487960580740
6,7,17,1,1,0,0,1487960584271,-1,1487960583773
6,7,18,1,1,1,0,1487960587338,1487960588172,1487960586807
6,7,19,1,1,0,6,1487960590371,-1,1487960589874
6,7,20,1,1,0,3,1487960593405,-1,1487960592908
6,7,21,1,1,1,3,1487960596438,1487960597738,1487960595941
6,8,1,2,1,3,2,1487960600972,-1,1487960600440
6,8,2,2,1,3,4,1487960604006,-1,1487960603474
