%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,27,27,,,0,1487010192934,,1487010195263,1487010199180
3,1,2,F6,F6,,,0,1487010201185,,1487010203514,1487010206815
3,2,3,B03,B03,,,0,1487010208818,,1487010212314,1487010214714
3,3,3,1F0,1F0,,,0,1487010216685,,1487010220214,1487010222714
10,0,0,,,1,1,0,1487010254719,1487010254716,1487010220214,1487010257183
10,1,0,,,1,1,0,1487010259184,1487010259184,1487010220214,1487010261984
10,2,0,,,1,1,0,1487010263984,1487010263984,1487010220214,1487010266384
10,3,0,,,1,1,0,1487010268384,1487010268384,1487010220214,1487010270850
10,4,0,,,0,0,0,1487010272851,1487010272851,1487010220214,1487010279451
10,5,0,,,1,1,0,1487010281451,1487010281451,1487010220214,1487010284484
10,6,0,,,0,0,0,1487010286452,1487010286452,1487010220214,1487010288751
10,7,0,,,0,0,0,1487010290719,1487010290719,1487010220214,1487010292519
10,8,0,,,0,0,0,1487010294486,1487010294486,1487010220214,1487010297552
10,9,0,,,1,1,0,1487010299553,1487010299552,1487010220214,1487010301886
10,10,0,,,0,0,0,1487010303886,1487010303886,1487010220214,1487010305452
10,11,0,,,0,0,0,1487010307453,1487010307453,1487010220214,1487010309119
10,12,0,,,0,0,0,1487010311120,1487010311120,1487010220214,1487010314020
10,13,0,,,1,1,0,1487010315987,1487010315987,1487010220214,1487010318120
10,14,0,,,1,1,0,1487010320087,1487010320087,1487010220214,1487010321653
10,15,0,,,1,1,0,1487010323655,1487010323655,1487010220214,1487010325087
13,0,2,F4,F4Z,01,01,0,1487010342443,1487010349443,1487010351844,1487010355089
13,1,2,75,75,11,11,0,1487010357093,1487010361728,1487010362961,1487010364756
13,2,2,62,62,01,01,0,1487010366761,1487010371662,1487010373129,1487010374356
14,0,2,40,40,10,10,0,1487010387045,1487010391746,1487010393113,1487010394608
14,1,2,8B,8B,01,01,0,1487010396579,1487010401712,1487010402846,1487010404441
14,2,3,2CA,2CA,111,111,0,1487010406413,1487010414247,1487010415680,1487010418276
14,3,5,5893A,1893A,00001,00001,0,1487010420247,1487010438015,1487010439216,1487010442994
14,4,3,905,905,011,011,0,1487010444965,1487010453299,1487010454432,1487010457361
14,5,5,B5243,B5243,01010,01010,0,1487010459367,1487010474167,1487010476535,1487010480264
14,6,4,E6DB,A69B,0101,0101,0,1487010482267,1487010496134,1487010497469,1487010499680
14,7,4,7ECB,7ECB,0100,0100,0,1487010501652,1487010513485,1487010514720,1487010517414
14,8,4,B46E,B46E,1011,1011,0,1487010519385,1487010529970,1487010531170,1487010532815
14,9,5,183B4,183B4,11001,11101,0,1487010534788,1487010549070,1487010551171,1487010553316
14,10,3,F62,F62,010,010,0,1487010555321,1487010563755,1487010565856,1487010567584
14,11,2,1E,1E,10,10,0,1487010569555,1487010574089,1487010575990,1487010577718
