%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,1,11,2,0.3,1,0,3,226.4504,1488411114428,-1,-1,225.8833,1488411113867
3,1,12,2,0.3,1,2,5,229.5168,1488411117495,-1,-1,228.9832,1488411116967
3,1,13,2,0.3,1,1,3,232.6167,1488411120595,233.2502,1488411121228,232.0508,1488411120034
3,1,14,2,0.3,1,2,7,235.6504,1488411123628,-1,-1,235.1174,1488411123100
3,1,15,2,0.3,1,2,5,238.6838,1488411126662,-1,-1,238.1506,1488411126136
3,1,16,2,0.3,1,1,7,241.7505,1488411129728,242.8171,1488411130796,241.217,1488411129199
3,1,17,2,0.3,1,0,0,244.7842,1488411132762,-1,-1,244.251,1488411132233
3,1,18,2,0.3,1,2,5,247.8843,1488411135862,-1,-1,247.3176,1488411135301
3,1,19,2,0.3,1,2,5,250.9844,1488411138962,-1,-1,250.418,1488411138401
3,1,20,2,0.3,1,0,2,254.0181,1488411141996,-1,-1,253.4851,1488411141469
3,1,21,2,0.3,1,0,1,257.085,1488411145063,-1,-1,256.5513,1488411144534
3,1,22,2,0.3,1,2,5,260.1851,1488411148163,-1,-1,259.6182,1488411147600
3,1,23,2,0.3,1,1,1,263.2854,1488411151263,264.1853,1488411152164,262.7183,1488411150701
3,1,24,2,0.3,1,2,1,266.3855,1488411154364,-1,-1,265.8186,1488411153803
3,1,25,2,0.3,1,0,7,269.4521,1488411157430,-1,-1,268.9187,1488411156901
3,1,26,2,0.3,1,1,1,272.519,1488411160497,273.5188,1488411161497,271.9856,1488411159971
3,1,27,2,0.3,1,2,1,275.5859,1488411163564,-1,-1,275.0525,1488411163035
3,1,28,2,0.3,1,1,1,278.686,1488411166664,279.3193,1488411167298,278.1194,1488411166102
3,1,29,2,0.3,1,1,1,281.7529,1488411169731,282.5195,1488411170498,281.2195,1488411169204
3,1,30,2,0.3,1,0,6,284.853,1488411172831,-1,-1,284.2864,1488411172268
3,1,31,2,0.3,1,0,7,287.9531,1488411175931,-1,-1,287.387,1488411175369
3,1,32,2,0.3,1,0,3,290.9873,1488411178966,-1,-1,290.4534,1488411178435
3,1,33,2,0.3,1,2,1,294.054,1488411182032,-1,-1,293.5203,1488411181504
3,1,34,2,0.3,1,1,3,297.1206,1488411185099,297.9209,1488411185899,296.5867,1488411184567
3,1,35,2,0.3,1,1,1,300.2209,1488411188199,301.2871,1488411189265,299.6538,1488411187636
3,1,36,2,0.3,1,0,0,303.3206,1488411191299,-1,-1,302.7539,1488411190738
3,1,37,2,0.3,1,0,4,306.3875,1488411194365,-1,-1,305.8215,1488411193804
3,1,38,2,0.3,1,1,0,309.4543,1488411197432,310.7544,1488411198733,308.8877,1488411196874
3,1,39,2,0.3,1,2,1,312.5212,1488411200499,-1,-1,311.9546,1488411199937
3,1,40,2,0.3,1,0,7,315.6213,1488411203600,-1,-1,315.0549,1488411203037
3,1,41,2,0.3,1,0,5,318.6548,1488411206633,-1,-1,318.1216,1488411206106
3,2,0,3,0.3,1,3,6,330.3555,1488411218334,-1,-1,329.7888,1488411217771
3,2,1,3,0.3,1,3,1,333.3896,1488411221368,-1,-1,332.8562,1488411220838
3,2,2,3,0.3,1,3,2,336.4558,1488411224434,-1,-1,335.9226,1488411223905
3,2,3,3,0.3,1,0,5,339.5227,1488411227501,-1,-1,338.9565,1488411226940
3,2,4,3,0.3,0,1,1,342.5574,1488411230536,-1,-1,342.0234,1488411230005
3,2,5,3,0.3,1,0,7,345.623,1488411233601,-1,-1,345.0898,1488411233072
3,2,6,3,0.3,0,0,6,348.6899,1488411236668,349.5566,1488411237535,348.124,1488411236109
3,2,7,3,0.3,1,1,1,351.7568,1488411239735,352.6902,1488411240668,351.1902,1488411239174
3,2,8,3,0.3,1,2,1,354.8572,1488411242835,-1,-1,354.2903,1488411242275
3,2,9,3,0.3,1,1,6,357.957,1488411245935,359.4238,1488411247402,357.3904,1488411245375
3,2,10,3,0.3,1,0,5,360.9907,1488411248969,-1,-1,360.4575,1488411248441
3,2,11,3,0.3,1,0,4,364.0242,1488411252002,-1,-1,363.491,1488411251475
3,2,12,3,0.3,1,2,1,367.1243,1488411255102,-1,-1,366.5576,1488411254540
3,2,13,3,0.3,1,2,1,370.1909,1488411258169,-1,-1,369.6577,1488411257641
3,2,14,3,0.3,0,1,4,373.2581,1488411261236,-1,-1,372.6917,1488411260676
3,2,15,3,0.3,1,1,1,376.325,1488411264303,377.1582,1488411265136,375.7913,1488411263777
3,2,16,3,0.3,1,2,4,379.3921,1488411267370,-1,-1,378.8582,1488411266840
3,2,17,3,0.3,0,0,3,382.4917,1488411270470,383.0586,1488411271037,381.925,1488411269907
3,2,18,3,0.3,0,1,1,385.5254,1488411273503,-1,-1,384.9919,1488411272975
3,2,19,3,0.3,1,0,7,388.6267,1488411276605,-1,-1,388.0593,1488411276042
3,2,20,3,0.3,0,1,3,391.6924,1488411279670,-1,-1,391.1589,1488411279143
3,2,21,3,0.3,0,0,5,394.7593,1488411282737,396.1592,1488411284137,394.1929,1488411282175
3,2,22,3,0.3,0,2,3,397.8594,1488411285837,398.3259,1488411286304,397.2925,1488411285275
3,2,23,3,0.3,0,0,6,400.9263,1488411288904,400.9595,1488411288938,400.3933,1488411288377
3,2,24,3,0.3,0,2,6,403.9932,1488411291971,404.3931,1488411292372,403.4597,1488411291442
3,2,25,3,0.3,0,2,6,407.0601,1488411295038,407.2932,1488411295272,406.5266,1488411294509
3,2,26,3,0.3,0,0,0,410.1602,1488411298138,410.9934,1488411298972,409.5935,1488411297576
3,2,27,3,0.3,0,0,1,413.1936,1488411301172,413.6604,1488411301639,412.6606,1488411300642
3,2,28,3,0.3,0,0,7,416.2271,1488411304205,417.1272,1488411305105,415.6948,1488411303677
3,2,29,3,0.3,0,1,0,419.2939,1488411307272,-1,-1,418.7273,1488411306711
3,2,30,3,0.3,1,0,3,422.394,1488411310372,-1,-1,421.8274,1488411309810
3,2,31,3,0.3,1,1,7,425.4614,1488411313439,426.8611,1488411314839,424.8943,1488411312877
3,2,32,3,0.3,0,2,7,428.5276,1488411316506,429.561,1488411317539,427.9944,1488411315977
3,2,33,3,0.3,1,1,3,431.5952,1488411319573,432.1946,1488411320173,431.0286,1488411319011
3,2,34,3,0.3,0,2,3,434.6621,1488411322640,435.3281,1488411323306,434.1287,1488411322112
3,2,35,3,0.3,1,1,7,437.7617,1488411325740,438.3958,1488411326374,437.1951,1488411325178
3,2,36,3,0.3,0,0,1,440.8284,1488411328806,441.9285,1488411329907,440.2952,1488411328278
3,2,37,3,0.3,0,0,6,443.8953,1488411331873,444.1621,1488411332140,443.3286,1488411331313
3,2,38,3,0.3,0,0,2,446.9307,1488411334909,446.9624,1488411334941,446.3955,1488411334378
3,2,39,3,0.3,0,2,7,450.0303,1488411338009,450.1624,1488411338141,449.4624,1488411337445
3,2,40,3,0.3,0,2,1,453.1292,1488411341107,453.8625,1488411341841,452.5625,1488411340546
3,2,41,3,0.3,1,1,2,456.1963,1488411344174,457.2292,1488411345208,455.6626,1488411343644
3,2,42,3,0.3,1,2,2,459.2961,1488411347274,-1,-1,458.7295,1488411346711
3,3,0,2,0.3,1,3,2,469.4634,1488411357441,-1,-1,468.8967,1488411356879
3,3,1,2,0.3,1,3,0,472.4968,1488411360475,-1,-1,471.9636,1488411359945
3,3,2,2,0.3,1,0,4,475.5637,1488411363542,-1,-1,474.9971,1488411362982
3,3,3,2,0.3,0,1,0,478.5979,1488411366576,-1,-1,478.064,1488411366046
3,3,4,2,0.3,1,1,4,481.698,1488411369676,483.6641,1488411371643,481.1309,1488411369114
3,3,5,2,0.3,1,0,1,484.7974,1488411372776,-1,-1,484.2314,1488411372216
3,3,6,2,0.3,1,0,5,487.7983,1488411375776,-1,-1,487.2976,1488411375280
3,3,7,2,0.3,1,0,2,490.8645,1488411378843,-1,-1,490.2988,1488411378284
3,3,8,2,0.3,0,1,5,493.8982,1488411381876,-1,-1,493.3647,1488411381347
3,3,9,2,0.3,1,2,5,496.9648,1488411384943,-1,-1,496.3997,1488411384385
3,3,10,2,0.3,0,2,2,500.032,1488411388010,500.6318,1488411388610,499.4651,1488411387448
3,3,11,2,0.3,0,0,1,503.1326,1488411391111,503.832,1488411391810,502.5652,1488411390548
3,3,12,2,0.3,1,2,1,506.2322,1488411394211,-1,-1,505.6653,1488411393647
3,3,13,2,0.3,0,0,4,509.3323,1488411397310,511.3989,1488411399377,508.7659,1488411396748
3,3,14,2,0.3,0,2,4,512.3992,1488411400378,512.4658,1488411400444,511.866,1488411399849
3,3,15,2,0.3,0,0,5,515.4663,1488411403444,515.5325,1488411403511,514.8997,1488411402883
3,3,16,2,0.3,0,2,5,518.5662,1488411406545,519.033,1488411407012,518.0005,1488411405982
3,3,17,2,0.3,0,0,1,521.6001,1488411409578,522.8,1488411410778,521.0996,1488411409082
3,3,18,2,0.3,1,0,2,524.6997,1488411412678,-1,-1,524.1331,1488411412118
3,3,19,2,0.3,0,0,6,527.7666,1488411415745,529.6008,1488411417579,527.2002,1488411415183
3,3,20,2,0.3,1,1,2,530.8015,1488411418779,532.4009,1488411420379,530.2668,1488411418250
