%Recollect Version 2.3. Scene/Level: nback0, Session: 0, GameNumber: 12
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,7,1.13318,1488409682486,3.63342,1488409684993
0,2,1,3,5,4.13336,1488409685486,6.63446,1488409687990
0,2,1,2,5,7.13342,1488409688486,9.63416,1488409690990
0,2,1,0,0,10.13367,1488409691487,12.63422,1488409693991
0,2,1,1,5,13.13428,1488409694487,14.26727,1488409695624
0,2,1,1,0,16.13409,1488409697487,17.13422,1488409698491
0,2,1,0,6,19.13428,1488409700488,21.63470,1488409702991
0,2,1,2,6,22.13470,1488409703488,24.63446,1488409705990
0,2,1,0,1,25.13452,1488409706488,27.63464,1488409708992
0,2,1,0,3,28.13464,1488409709488,30.63489,1488409711991
0,2,1,0,2,31.13489,1488409712488,33.63544,1488409714993
0,2,1,2,6,34.13501,1488409715488,36.63525,1488409717991
0,2,0,1,2,37.13538,1488409718489,39.63525,1488409720993
0,2,1,0,7,40.13550,1488409721489,42.63550,1488409723992
0,2,1,0,4,43.13556,1488409724489,45.63568,1488409726994
0,2,1,2,4,46.13605,1488409727489,48.63586,1488409729991
0,2,1,0,3,49.13586,1488409730489,51.63641,1488409732994
0,2,1,0,6,52.13599,1488409733489,54.63623,1488409735992
0,2,0,2,4,55.13623,1488409736489,56.00293,1488409737360
0,2,1,1,6,58.13635,1488409739490,59.57007,1488409740927
0,2,1,1,4,61.13647,1488409742490,62.67004,1488409744027
0,2,1,0,5,64.13684,1488409745490,66.63721,1488409747993
0,2,1,2,5,67.13684,1488409748490,69.63708,1488409750995
0,2,1,1,5,70.13708,1488409751490,71.73755,1488409753095
0,2,1,2,4,73.13721,1488409754490,75.63770,1488409756994
0,2,1,1,5,76.13733,1488409757490,77.90430,1488409759264
0,2,1,1,4,79.13782,1488409760491,80.13770,1488409761496
0,2,1,2,4,82.13940,1488409763492,84.63782,1488409765993
0,2,1,0,6,85.13794,1488409766491,87.63806,1488409768996
0,2,1,0,3,88.13806,1488409769491,90.63818,1488409771994
0,2,1,0,5,91.13818,1488409772491,93.63843,1488409774996
0,2,1,0,7,94.13843,1488409775492,96.63904,1488409777995
0,2,1,0,0,97.13855,1488409778492,99.63892,1488409780995
0,2,1,0,2,100.13870,1488409781492,102.63930,1488409783995
0,2,1,1,0,103.13880,1488409784492,104.70580,1488409786064
0,2,1,2,0,106.13980,1488409787493,108.63950,1488409789996
0,2,1,1,0,109.13960,1488409790493,109.93950,1488409791297
0,2,1,2,2,112.13980,1488409793493,114.63950,1488409795996
0,2,1,2,2,115.13950,1488409796493,117.63960,1488409798998
0,2,1,1,2,118.13960,1488409799493,118.83980,1488409800198
0,2,1,2,0,121.13990,1488409802493,123.64000,1488409804996
0,2,1,1,2,124.14040,1488409805494,125.57360,1488409806930
