%Recollect Version 2.3. Scene/Level: , Session: 20, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1487889135378,-1,1487889134845
6,0,2,1,1,1,4,1487889138412,1487889139312,1487889137915
6,0,3,1,1,0,3,1487889141445,-1,1487889140947
6,0,4,1,1,1,3,1487889144478,1487889145145,1487889143981
6,0,5,1,1,0,2,1487889147546,-1,1487889147014
6,0,6,1,1,1,2,1487889150612,1487889151279,1487889150081
6,0,7,1,1,0,3,1487889153646,-1,1487889153114
6,0,8,1,1,0,6,1487889156712,-1,1487889156181
6,0,9,1,1,0,2,1487889159746,-1,1487889159216
6,0,10,1,1,0,3,1487889162813,-1,1487889162282
6,0,11,1,1,0,7,1487889165879,-1,1487889165349
6,1,1,1,1,3,7,1487889171413,-1,1487889170880
6,1,2,1,1,0,1,1487889174447,-1,1487889173916
6,1,3,1,1,0,3,1487889177447,-1,1487889176950
6,1,4,1,1,0,7,1487889180514,-1,1487889179983
6,1,5,1,1,0,4,1487889183547,-1,1487889183016
6,1,6,1,1,1,4,1487889186548,1487889188348,1487889186050
6,1,7,1,1,1,4,1487889189614,1487889190215,1487889189083
6,1,8,1,1,0,7,1487889192615,-1,1487889192117
6,1,9,1,1,0,3,1487889195681,-1,1487889195151
6,1,10,1,1,0,5,1487889198715,-1,1487889198184
6,1,11,1,1,0,0,1487889201782,-1,1487889201250
6,1,12,1,1,1,0,1487889204848,1487889205615,1487889204318
6,1,13,1,1,0,1,1487889207915,-1,1487889207385
6,1,14,1,1,0,2,1487889210982,-1,1487889210451
6,1,15,1,1,0,7,1487889214015,-1,1487889213485
6,1,16,1,1,0,1,1487889217049,-1,1487889216519
6,1,17,1,1,0,6,1487889220083,-1,1487889219585
6,1,18,1,1,1,6,1487889223149,1487889224150,1487889222620
6,1,19,1,1,1,6,1487889226216,1487889227184,1487889225685
6,1,20,1,1,1,6,1487889229250,1487889230350,1487889228719
6,1,21,1,1,0,5,1487889232317,-1,1487889231786
6,2,1,2,1,3,4,1487889241817,-1,1487889241284
6,2,2,2,1,3,2,1487889244884,-1,1487889244353
6,2,3,2,1,1,4,1487889247917,1487889249051,1487889247387
6,2,4,2,1,0,7,1487889250951,-1,1487889250420
6,2,5,2,1,0,5,1487889253984,-1,1487889253455
6,2,6,2,1,1,7,1487889257018,1487889257918,1487889256487
6,2,7,2,1,0,2,1487889260051,-1,1487889259521
6,2,8,2,1,1,7,1487889263118,1487889263985,1487889262588
6,2,9,2,1,0,3,1487889266185,-1,1487889265654
6,2,10,2,1,0,1,1487889269219,-1,1487889268688
6,2,11,2,1,0,2,1487889272285,-1,1487889271755
6,2,12,2,1,0,5,1487889275319,-1,1487889274788
6,3,1,2,1,3,3,1487889293920,-1,1487889293387
6,3,2,2,1,3,4,1487889296954,-1,1487889296423
6,3,3,2,1,0,7,1487889299987,-1,1487889299457
6,3,4,2,1,0,0,1487889303020,-1,1487889302490
