%Recollect Version 2.3. Scene/Level: , Session: 20, GameNumber: 20
%D2:Action,Row,Character,TimeOfResponse
1,0,4,1487888054300
1,0,7,1487888057801
1,0,8,1487888059234
1,0,11,1487888060769
1,0,16,1487888064568
1,0,18,1487888065168
1,0,19,1487888065834
1,0,20,1487888066301
1,0,21,1487888066868
1,0,23,1487888067834
1,0,24,1487888068368
1,0,25,1487888068901
1,0,28,1487888070135
9,0,-1,1487888071436
1,1,0,1487888073735
1,1,3,1487888074801
1,1,5,1487888075969
1,1,6,1487888076501
1,1,8,1487888077035
1,1,10,1487888077801
1,1,12,1487888078436
1,1,17,1487888079835
1,1,20,1487888081168
1,1,21,1487888081535
1,1,22,1487888081868
1,1,24,1487888082902
1,1,31,1487888085402
1,1,33,1487888086503
1,1,34,1487888086703
1,1,36,1487888087770
1,1,38,1487888088502
1,1,40,1487888090236
1,1,42,1487888090702
1,1,43,1487888091802
9,1,-1,1487888092437
-1,1,45,1487888092669
1,2,3,1487888094602
1,2,5,1487888095300
1,2,6,1487888095531
2,2,6,1487888096859
1,2,7,1487888097955
1,2,8,1487888098354
1,2,11,1487888099788
1,2,15,1487888101521
1,2,16,1487888102188
1,2,19,1487888103288
1,2,20,1487888103821
1,2,24,1487888104755
1,2,27,1487888105488
-1,2,26,1487888106255
2,2,27,1487888106822
1,2,26,1487888107288
1,2,27,1487888107755
1,2,31,1487888109723
1,2,33,1487888110523
2,2,33,1487888111155
1,2,32,1487888111455
1,2,33,1487888111855
1,2,38,1487888113422
9,2,-1,1487888113426
-1,2,38,1487888113788
1,3,1,1487888115589
1,3,2,1487888116089
1,3,4,1487888117155
1,3,6,1487888118223
1,3,7,1487888118822
1,3,12,1487888120656
1,3,15,1487888122024
1,3,16,1487888122689
1,3,20,1487888124290
1,3,22,1487888125689
1,3,23,1487888126290
1,3,25,1487888127090
1,3,27,1487888128156
1,3,29,1487888128956
1,3,30,1487888129623
1,3,32,1487888130623
1,3,33,1487888131090
1,3,34,1487888131958
1,3,37,1487888133323
1,3,38,1487888134123
9,3,-1,1487888134425
1,4,2,1487888136724
1,4,3,1487888137424
1,4,5,1487888138290
1,4,8,1487888139424
1,4,9,1487888139824
1,4,10,1487888140224
1,4,12,1487888141223
1,4,13,1487888141423
1,4,15,1487888142124
1,4,23,1487888145458
1,4,24,1487888145657
1,4,27,1487888147524
1,4,28,1487888147724
1,4,34,1487888150125
1,4,35,1487888151258
1,4,36,1487888151457
1,4,39,1487888153825
1,4,41,1487888154524
1,4,42,1487888154725
9,4,-1,1487888155425
1,5,4,1487888157625
1,5,8,1487888159725
1,5,9,1487888161526
1,5,11,1487888162425
1,5,13,1487888163125
2,5,13,1487888163858
1,5,12,1487888164092
1,5,13,1487888164492
1,5,14,1487888165458
1,5,17,1487888166158
1,5,19,1487888166825
1,5,22,1487888167892
1,5,23,1487888169692
1,5,25,1487888170792
1,5,27,1487888170993
-1,5,26,1487888172059
2,5,27,1487888172459
1,5,26,1487888172959
1,5,27,1487888173159
1,5,28,1487888174159
1,5,32,1487888175659
9,5,-1,1487888176427
-1,5,35,1487888176759
1,6,2,1487888178059
1,6,3,1487888178859
1,6,5,1487888179726
1,6,7,1487888180526
1,6,9,1487888181259
1,6,11,1487888182293
1,6,12,1487888182826
1,6,14,1487888183593
1,6,17,1487888184993
1,6,19,1487888185993
1,6,22,1487888187226
1,6,25,1487888188793
1,6,29,1487888190693
1,6,31,1487888190993
2,6,31,1487888191994
1,6,30,1487888192293
1,6,31,1487888192593
1,6,35,1487888194027
2,6,35,1487888194327
1,6,39,1487888197228
9,6,-1,1487888197428
1,7,0,1487888200727
1,7,3,1487888201894
1,7,4,1487888202093
1,7,5,1487888202794
1,7,9,1487888204327
1,7,12,1487888205594
1,7,14,1487888206494
1,7,16,1487888207661
1,7,19,1487888209928
1,7,22,1487888212328
1,7,27,1487888213995
1,7,28,1487888214261
1,7,29,1487888215295
1,7,34,1487888216428
1,7,38,1487888218096
9,7,-1,1487888218429
1,8,0,1487888220095
1,8,2,1487888221129
1,8,5,1487888222395
1,8,10,1487888224063
1,8,11,1487888224662
1,8,12,1487888225796
1,8,17,1487888227063
1,8,18,1487888228063
1,8,22,1487888229663
1,8,25,1487888230662
2,8,25,1487888231729
1,8,24,1487888231995
1,8,25,1487888232329
1,8,29,1487888234529
1,8,30,1487888235396
1,8,32,1487888237663
1,8,33,1487888238462
1,8,35,1487888239263
9,8,-1,1487888239430
-1,8,35,1487888239696
-1,8,35,1487888240130
-1,8,35,1487888240296
1,9,2,1487888241529
1,9,3,1487888242564
1,9,5,1487888243329
1,9,7,1487888244129
1,9,9,1487888244930
1,9,11,1487888245930
1,9,12,1487888246230
1,9,14,1487888247030
1,9,16,1487888248130
1,9,20,1487888249798
1,9,22,1487888250730
1,9,23,1487888251996
1,9,24,1487888252397
1,9,27,1487888253898
1,9,30,1487888255897
1,9,31,1487888256697
1,9,32,1487888257564
1,9,36,1487888259664
9,9,-1,1487888260431
-1,9,39,1487888260664
1,10,0,1487888262131
1,10,2,1487888263199
1,10,5,1487888264331
1,10,7,1487888265231
1,10,8,1487888265964
1,10,9,1487888266798
1,10,10,1487888267231
1,10,13,1487888268365
1,10,15,1487888269465
1,10,19,1487888270965
1,10,20,1487888272165
1,10,21,1487888272399
1,10,23,1487888273866
1,10,25,1487888275265
1,10,27,1487888276032
1,10,29,1487888277165
1,10,32,1487888278499
1,10,34,1487888279365
1,10,38,1487888280732
9,10,-1,1487888281435
