%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,D1,D1,,,0,1488238656387,,1488238658717,1488238660350
3,1,2,73,73,,,0,1488238662322,,1488238664650,1488238666117
3,2,3,7E2,7E2,,,0,1488238668088,,1488238671584,1488238673484
3,3,3,E92,E92,,,0,1488238675455,,1488238678952,1488238681051
10,0,0,,,1,1,0,1488238696452,1488238696452,1488238678952,1488238699519
10,1,0,,,1,1,0,1488238701486,1488238701486,1488238678952,1488238704819
10,2,0,,,1,1,0,1488238706787,1488238706787,1488238678952,1488238710386
10,3,0,,,1,1,0,1488238712387,1488238712387,1488238678952,1488238715454
10,4,0,,,0,0,0,1488238717454,1488238717454,1488238678952,1488238721454
10,5,0,,,1,1,0,1488238723454,1488238723454,1488238678952,1488238725687
10,6,0,,,0,0,0,1488238727688,1488238727688,1488238678952,1488238729554
10,7,0,,,0,0,0,1488238731554,1488238731554,1488238678952,1488238733554
10,8,0,,,0,0,0,1488238735555,1488238735555,1488238678952,1488238737855
10,9,0,,,0,0,0,1488238739855,1488238739855,1488238678952,1488238741854
10,10,0,,,0,0,0,1488238743855,1488238743855,1488238678952,1488238746221
10,11,0,,,1,1,0,1488238748189,1488238748189,1488238678952,1488238750922
10,12,0,,,0,0,0,1488238752923,1488238752923,1488238678952,1488238755889
10,13,0,,,0,0,0,1488238757889,1488238757889,1488238678952,1488238760355
10,14,0,,,0,0,0,1488238762323,1488238762323,1488238678952,1488238764590
10,15,0,,,1,1,0,1488238766590,1488238766590,1488238678952,1488238768290
13,0,2,87,87,11,11,0,1488238796512,1488238801712,1488238803180,1488238805075
13,1,2,EA,EA,00,00,0,1488238807046,1488238811514,1488238812581,1488238814875
13,2,2,EB,EB,11,11,0,1488238816847,1488238821881,1488238823348,1488238826210
14,0,4,EF86,EF86,1001,1001,0,1488238833481,1488238843881,1488238845282,1488238847811
14,1,2,A2,A2,10,10,0,1488238849816,1488238854483,1488238856649,1488238859445
14,2,2,FC,FC,01,01,0,1488238861417,1488238865816,1488238867151,1488238869546
14,3,5,DEF67,DEF67,10011,10011,0,1488238871516,1488238887885,1488238890385,1488238894213
14,4,4,D942,D942,1010,1010,0,1488238896185,1488238907519,1488238908653,1488238912548
14,5,3,D40,D40,001,001,0,1488238914552,1488238922286,1488238923786,1488238926282
14,6,3,496,496,001,001,0,1488238928253,1488238935220,1488238936287,1488238938549
14,7,5,81052,81052,11010,11010,0,1488238940521,1488238954921,1488238956056,1488238958617
14,8,2,8B,8B,00,00,0,1488238960622,1488238965022,1488238966223,1488238968718
14,9,4,D4E3,D4E3,0110,0110,0,1488238970689,1488238981590,1488238982690,1488238985485
14,10,5,13EB9,13EB9,11101,11101,0,1488238987457,1488239001157,1488239002825,1488239006419
14,11,3,07A,07A,011,011,0,1488239008424,1488239015758,1488239017193,1488239020020
