% Tunnel Log: 
% Recall Log Version 2.0 debug seed: 1461777229
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Recess, 1=Color/Sound, 2=Shape/Sound, 3=Sound, 4=AllFeatures }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Fuel Timer { -inf, inf }
% Player Fuel Buffer { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1=N/A, 0-3, 4=holdout, 5/6=special }
% Pod Shape { -1=N/A, 0-3, 4=holdout }
% Pod Sound { -1=N/A, 0-3, 4=holdout }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Level Ended { 0, 1 }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerFuelTimer PlayerFuelBuffer PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs LevelEnded MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 4 1 0 0 1 29.8733 0 5 -1 -1 -1 -1 -1 -1 -1 27833 0 0 10 40 19 60 1 2 5
0 0 0 1 1 2 1 1 0 0 4 1 0 0 0 29.6622 0 5 -1 -1 -1 -1 -1 -1 -1 27999 0 0 10 40 19 60 1 2 5
0 0 0 1 1 2 1 1 0 0 4 1 0 0 0 29.4511 0 5 -1 -1 -1 -1 -1 -1 -1 28166 0 0 10 40 19 55.9911 1 2 5
0 0 0 1 1 2 1 1 0 0 4 1 0 0 2 29.1555 0 5 -1 -1 -1 -1 -1 -1 -1 28399 0 0 10 40 19 31.7556 1 2 5
0 0 0 1 1 2 1 1 0 0 4 1 0 0 0 28.5222 0 5 -1 -1 -1 -1 -1 -1 -1 28899 0 0 10 40 19 19 5 2 5
0 0 0 1 1 2 1 1 0 0 4 1 0 0 4 27.8889 0 5 -1 -1 -1 -1 -1 -1 -1 29399 0 0 10 40 19 19 5 2 5
0 0 0 1 1 2 1 1 0 0 4 1 5 0 17 27.2133 0 5 -1 -1 -1 -1 -1 -1 -1 29933 0 0 10 40 19 19 5 2 5
0 0 0 1 1 2 1 1 0 0 4 1 351 1 49 26.5377 0 5 -1 -1 -1 -1 -1 -1 -1 30466 0 0 10 40 19 19 5 2 5
0 0 0 1 2 1 1 1 0 0 4 1 284 6 200 25.8621 0 4 -1 -1 -1 -1 -1 -1 -1 30999 0 0 10 40 19 19 2 2 5
0 0 0 2 1 1 1 1 0 0 4 1 270 3 104 25.1866 0 3 -1 -1 -1 -1 -1 -1 -1 31533 0 0 10 40 19 19 2 2 5
0 0 0 4 1 1 1 1 0 0 4 1 270 1 32 24.5532 0 3 3 3 3 3 0 1 0 32033 0 0 10 40 19 19 2 2 5
0 0 0 2 1 1 1 1 0 0 4 1 270 0 0 29.4511 0 3 -1 -1 -1 -1 -1 -1 -1 32566 0 0 10 40 19 19 2 2 5
0 0 0 2 1 1 1 1 0 0 4 1 270 0 15 28.7789 0 3 -1 -1 -1 -1 -1 -1 -1 33099 0 0 10 40 18.5 18.5 6 1 5
0 0 0 2 1 1 1 1 0 0 4 1 270 0 2 28.1211 0 3 -1 -1 -1 -1 -1 -1 -1 33633 0 0 10 40 18.5 18.5 6 1 5
0 0 0 4 1 1 1 1 0 0 4 1 294 -1 39 27.4633 0 3 3 0 1 1 0 1 1 34166 0 0 10 40 18.5 18.5 6 1 5
0 0 0 1 2 1 1 1 0 0 4 1 310 0 14 26.7644 0 4 -1 -1 -1 -1 -1 -1 -1 34733 0 0 10 40 18.5 18.5 6 1 5
0 0 0 1 2 1 1 1 0 0 4 1 339 -3 94 26.1067 0 4 -1 -1 -1 -1 -1 -1 -1 35266 0 0 10 40 18.5 18.5 8 0 5
0 0 0 1 1 2 1 1 0 0 4 1 11 -1 39 25.4489 0 5 -1 -1 -1 -1 -1 -1 -1 35799 0 0 10 40 18.5 18.5 1 2 5
0 0 0 1 1 4 1 1 0 0 4 1 10 0 22 24.7911 0 5 5 2 2 2 0 1 0 36333 0 0 10 40 18.5 18.5 1 2 5
