%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1487959060526,-1,1487959060022
6,0,2,1,1,0,1,1487959063555,-1,1487959063062
6,0,3,1,1,0,2,1487959066591,-1,1487959066092
6,0,4,1,1,1,2,1487959069656,1487959070322,1487959069125
6,0,5,1,1,0,4,1487959072728,-1,1487959072192
6,0,6,1,1,0,6,1487959075757,-1,1487959075258
6,0,7,1,1,0,0,1487959078823,-1,1487959078292
6,0,8,1,1,0,7,1487959081823,-1,1487959081326
6,0,9,1,0,0,6,1487959084857,1487959086090,1487959084359
6,0,10,1,1,1,6,1487959087923,1487959088924,1487959087393
6,0,11,1,0,1,6,1487959090990,-1,1487959090459
6,1,1,1,0,3,7,1487959101024,-1,1487959100524
6,1,2,1,1,0,6,1487959104057,-1,1487959103532
6,1,3,1,1,1,6,1487959107091,1487959107625,1487959106564
6,1,4,1,1,1,6,1487959110124,1487959110625,1487959109594
6,1,5,1,1,0,3,1487959113158,-1,1487959112627
6,1,6,1,1,0,0,1487959116225,-1,1487959115695
6,1,7,1,1,0,2,1487959119258,-1,1487959118728
6,1,8,1,1,1,2,1487959122325,1487959122825,1487959121796
6,1,9,1,1,0,6,1487959125359,-1,1487959124866
6,1,10,1,1,0,4,1487959128426,-1,1487959127897
6,1,11,1,1,0,5,1487959131492,-1,1487959130961
6,1,12,1,1,1,5,1487959134526,1487959135094,1487959134000
6,1,13,1,1,0,0,1487959137593,-1,1487959137062
6,1,14,1,1,0,3,1487959140659,-1,1487959140128
6,1,15,1,1,1,3,1487959143693,1487959144260,1487959143163
6,1,16,1,1,0,5,1487959146727,-1,1487959146200
6,1,17,1,1,0,7,1487959149760,-1,1487959149231
6,1,18,1,1,0,1,1487959152827,-1,1487959152302
6,1,19,1,1,0,3,1487959155861,-1,1487959155332
6,1,20,1,1,1,3,1487959158894,1487959159428,1487959158363
6,1,21,1,1,0,7,1487959161928,-1,1487959161396
