%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1486150625801
1,0,5,1486150627668
1,0,8,1486150629835
1,0,10,1486150630869
1,0,12,1486150632635
-1,0,11,1486150633735
-1,0,11,1486150634535
-1,0,11,1486150635135
-1,0,11,1486150635768
-1,0,11,1486150637201
-1,0,11,1486150638602
-1,0,11,1486150639068
-1,0,11,1486150639502
1,0,14,1486150641302
9,0,-1,1486150642503
1,1,1,1486150644669
1,1,2,1486150645569
1,1,5,1486150647302
1,1,6,1486150648002
1,1,9,1486150649069
1,1,10,1486150649935
1,1,11,1486150650703
1,1,12,1486150651369
1,1,13,1486150652136
1,1,14,1486150652903
1,1,15,1486150653769
1,1,20,1486150656503
1,1,21,1486150657870
1,1,23,1486150659303
1,1,29,1486150662070
9,1,-1,1486150663504
-1,1,30,1486150664003
1,2,0,1486150665403
1,2,2,1486150666670
1,2,5,1486150668470
1,2,7,1486150669837
1,2,10,1486150671237
1,2,13,1486150672570
2,2,13,1486150673271
1,2,15,1486150675070
1,2,16,1486150676538
1,2,18,1486150677771
1,2,20,1486150679037
1,2,22,1486150680038
1,2,23,1486150681071
1,2,25,1486150682438
1,2,26,1486150683271
9,2,-1,1486150684506
-1,2,28,1486150684838
1,3,0,1486150686338
1,3,1,1486150687138
1,3,3,1486150688038
1,3,6,1486150690271
1,3,7,1486150690971
1,3,9,1486150692271
1,3,11,1486150693438
1,3,13,1486150694473
1,3,17,1486150696373
1,3,18,1486150697338
1,3,19,1486150697905
1,3,21,1486150699372
1,3,27,1486150701506
1,3,29,1486150702473
1,3,30,1486150703305
1,3,32,1486150704707
9,3,-1,1486150705507
1,4,1,1486150707240
1,4,2,1486150708640
1,4,3,1486150709173
1,4,5,1486150709906
1,4,7,1486150710540
1,4,10,1486150711639
1,4,11,1486150712074
1,4,12,1486150712672
1,4,13,1486150713306
1,4,19,1486150715573
1,4,20,1486150716106
2,4,20,1486150716707
1,4,21,1486150717473
1,4,23,1486150719074
1,4,26,1486150720340
1,4,31,1486150723040
1,4,32,1486150723540
1,4,33,1486150724106
1,4,36,1486150725540
9,4,-1,1486150726508
-1,4,37,1486150726940
1,5,2,1486150729141
1,5,3,1486150730074
1,5,5,1486150730940
1,5,6,1486150731574
1,5,9,1486150732774
1,5,10,1486150733474
1,5,11,1486150734208
1,5,12,1486150734907
1,5,13,1486150735441
1,5,15,1486150736608
1,5,16,1486150737441
1,5,18,1486150739342
1,5,20,1486150740308
2,5,20,1486150740974
1,5,22,1486150742642
1,5,23,1486150743308
2,5,23,1486150743808
1,5,26,1486150745108
1,5,28,1486150746477
1,5,29,1486150747008
9,5,-1,1486150747509
-1,5,30,1486150747842
1,6,1,1486150749908
1,6,6,1486150753075
1,6,8,1486150753908
1,6,10,1486150754875
1,6,12,1486150755842
1,6,15,1486150756876
1,6,17,1486150757709
1,6,18,1486150758708
1,6,21,1486150759809
2,6,21,1486150760309
1,6,20,1486150760809
1,6,22,1486150762809
1,6,24,1486150764009
1,6,32,1486150766843
1,6,33,1486150767776
9,6,-1,1486150768510
-1,6,34,1486150768809
1,7,1,1486150770376
1,7,3,1486150771443
1,7,4,1486150772143
1,7,9,1486150774476
1,7,10,1486150775110
1,7,16,1486150777010
1,7,17,1486150777610
1,7,18,1486150778043
1,7,20,1486150779244
1,7,21,1486150780110
1,7,22,1486150780443
1,7,24,1486150781210
1,7,25,1486150781710
1,7,26,1486150782544
1,7,30,1486150785143
2,7,30,1486150785710
1,7,31,1486150786377
9,7,-1,1486150789511
-1,7,38,1486150789877
1,8,2,1486150793844
1,8,7,1486150794978
1,8,8,1486150796011
1,8,10,1486150797011
1,8,14,1486150798078
1,8,16,1486150799078
1,8,17,1486150799745
1,8,20,1486150801311
1,8,24,1486150803046
2,8,24,1486150803512
1,8,25,1486150804212
1,8,26,1486150804678
1,8,27,1486150805378
1,8,28,1486150805811
1,8,30,1486150806445
1,8,33,1486150808178
1,8,34,1486150808778
1,8,38,1486150809845
9,8,-1,1486150810513
1,9,1,1486150812045
1,9,3,1486150813212
1,9,4,1486150813747
1,9,5,1486150814312
1,9,8,1486150815712
1,9,10,1486150816612
2,9,10,1486150817113
1,9,16,1486150819612
1,9,18,1486150820546
1,9,19,1486150821479
1,9,22,1486150823212
1,9,24,1486150824112
1,9,25,1486150825279
1,9,27,1486150827246
1,9,28,1486150827679
1,9,29,1486150828113
1,9,31,1486150829013
1,9,35,1486150830579
9,9,-1,1486150831515
-1,9,38,1486150831580
1,10,1,1486150833246
1,10,2,1486150833814
1,10,3,1486150834346
1,10,4,1486150835114
1,10,8,1486150836180
1,10,14,1486150838447
2,10,14,1486150839113
1,10,16,1486150840514
1,10,17,1486150841047
1,10,21,1486150843347
1,10,22,1486150843847
1,10,26,1486150844713
1,10,28,1486150845914
1,10,29,1486150846981
1,10,30,1486150847614
1,10,32,1486150848014
1,10,46,1486150852447
9,10,-1,1486150852514
1,11,0,1486150855648
1,11,2,1486150856982
1,11,6,1486150858515
1,11,8,1486150859515
1,11,12,1486150860582
1,11,13,1486150861515
1,11,14,1486150861949
1,11,17,1486150863348
1,11,19,1486150864349
1,11,20,1486150864915
1,11,23,1486150865950
2,11,23,1486150866449
1,11,24,1486150866848
1,11,25,1486150868315
1,11,47,1486150872749
