%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486153302397
1,0,5,1486153305331
1,0,8,1486153307464
1,0,10,1486153309365
1,0,15,1486153311199
-1,0,14,1486153311798
-1,0,14,1486153312431
2,0,15,1486153313065
1,0,14,1486153314032
1,0,15,1486153314531
1,0,20,1486153317499
1,0,21,1486153319999
1,0,22,1486153320399
9,0,-1,1486153321334
1,1,2,1486153323867
1,1,3,1486153324966
1,1,5,1486153326499
-1,1,4,1486153326866
-1,1,4,1486153327799
-1,1,4,1486153328367
-1,1,4,1486153329166
-1,1,4,1486153330066
1,1,10,1486153331966
1,1,11,1486153332399
1,1,12,1486153333533
1,1,16,1486153335467
1,1,23,1486153339733
1,1,24,1486153340166
1,1,25,1486153340533
9,1,-1,1486153342334
-1,1,27,1486153342633
1,2,0,1486153343967
1,2,1,1486153346701
1,2,3,1486153348001
1,2,4,1486153348467
1,2,6,1486153349667
1,2,8,1486153351667
1,2,9,1486153352101
1,2,11,1486153353267
1,2,12,1486153354401
1,2,13,1486153355100
1,2,17,1486153358601
1,2,23,1486153362101
9,2,-1,1486153363336
-1,2,25,1486153363568
1,3,2,1486153365434
1,3,3,1486153366068
1,3,4,1486153366668
1,3,5,1486153367968
1,3,9,1486153372270
1,3,10,1486153372636
1,3,11,1486153375069
1,3,14,1486153376435
1,3,21,1486153378969
1,3,22,1486153380469
1,3,24,1486153381936
1,3,26,1486153383902
9,3,-1,1486153384337
-1,3,27,1486153384503
1,4,1,1486153386436
1,4,2,1486153387902
1,4,3,1486153389069
1,4,4,1486153389536
1,4,5,1486153393303
1,4,8,1486153394636
1,4,9,1486153395136
1,4,16,1486153398103
1,4,17,1486153401070
1,4,18,1486153401503
1,4,19,1486153401970
1,4,21,1486153404437
9,4,-1,1486153405339
1,5,0,1486153406904
1,5,4,1486153409371
1,5,5,1486153410371
1,5,8,1486153411671
1,5,14,1486153414671
1,5,16,1486153416371
1,5,20,1486153419105
1,5,21,1486153419705
1,5,25,1486153421605
1,5,30,1486153423572
1,5,33,1486153424771
2,5,33,1486153425572
1,5,32,1486153426005
9,5,-1,1486153426339
1,6,2,1486153428671
1,6,4,1486153429805
1,6,6,1486153430872
1,6,7,1486153432072
1,6,9,1486153433238
1,6,10,1486153434539
1,6,15,1486153437006
1,6,18,1486153438272
1,6,19,1486153439206
1,6,20,1486153440672
1,6,21,1486153441339
1,6,26,1486153443339
1,6,27,1486153444973
9,6,-1,1486153447340
1,7,1,1486153449640
1,7,2,1486153450806
1,7,5,1486153453340
-1,7,4,1486153454973
-1,7,4,1486153455740
-1,7,4,1486153456273
-1,7,4,1486153456806
1,7,6,1486153457907
1,7,8,1486153459807
1,7,12,1486153461107
1,7,14,1486153462007
1,7,17,1486153464807
1,7,19,1486153466074
1,7,20,1486153467108
1,7,21,1486153467907
9,7,-1,1486153468343
1,8,3,1486153470541
1,8,7,1486153473241
1,8,9,1486153474541
1,8,10,1486153475574
1,8,11,1486153475908
1,8,12,1486153477008
1,8,13,1486153478541
1,8,14,1486153479575
1,8,16,1486153482977
1,8,17,1486153483442
1,8,19,1486153484708
1,8,23,1486153487309
1,8,26,1486153489242
9,8,-1,1486153489341
1,9,3,1486153492376
1,9,5,1486153494175
1,9,7,1486153495809
1,9,9,1486153497409
1,9,13,1486153499542
1,9,17,1486153502109
1,9,19,1486153503109
1,9,20,1486153505943
1,9,21,1486153507110
1,9,24,1486153509476
9,9,-1,1486153510344
1,10,0,1486153511943
1,10,7,1486153515343
1,10,8,1486153517410
1,10,9,1486153517877
1,10,13,1486153521777
1,10,15,1486153523145
1,10,17,1486153525644
1,10,18,1486153526944
1,10,19,1486153527877
1,10,20,1486153529778
9,10,-1,1486153531345
1,11,0,1486153532977
1,11,3,1486153535411
1,11,4,1486153536945
1,11,7,1486153539245
1,11,9,1486153540711
1,11,12,1486153543279
2,11,12,1486153544478
1,11,11,1486153545045
1,11,13,1486153546545
1,11,14,1486153547179
1,11,21,1486153550312
1,11,23,1486153551745
