%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 7
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,3,7,1.15015,1488239630086,3.65015,1488239632593
0,3,1,3,6,4.15039,1488239633087,6.65064,1488239635590
0,3,1,3,0,7.15088,1488239636090,9.65112,1488239638591
0,3,1,2,6,10.15088,1488239639088,12.65088,1488239641591
0,3,1,1,6,13.15088,1488239642087,14.45117,1488239643391
0,3,1,0,5,16.15112,1488239645088,18.65112,1488239647593
0,3,1,2,0,19.15112,1488239648088,21.65186,1488239650591
0,3,1,1,6,22.15161,1488239651091,23.05151,1488239651995
0,3,1,1,5,25.15161,1488239654088,26.08545,1488239655026
0,3,1,2,6,28.15210,1488239657089,30.65430,1488239659595
0,3,1,0,4,31.15186,1488239660088,33.65210,1488239662594
0,3,1,2,6,34.15210,1488239663089,36.65210,1488239665591
0,3,1,2,4,37.15283,1488239666090,39.65210,1488239668592
0,3,1,0,3,40.15234,1488239669089,42.65234,1488239671593
0,3,1,2,4,43.15259,1488239672089,45.65259,1488239674594
0,3,1,1,4,46.15283,1488239675089,47.01953,1488239675960
0,3,1,2,4,49.15283,1488239678089,51.65308,1488239680592
0,3,1,0,6,52.15308,1488239681090,54.65356,1488239683595
0,3,1,1,4,55.15308,1488239684090,55.98682,1488239684927
0,3,1,1,4,58.15332,1488239687090,60.22021,1488239689163
0,3,1,0,0,61.15356,1488239690090,63.65381,1488239692593
0,3,1,2,6,64.15381,1488239693090,66.65381,1488239695595
0,3,1,0,1,67.15405,1488239696091,69.65405,1488239698593
0,3,1,0,2,70.15405,1488239699091,72.65430,1488239701594
0,3,1,0,5,73.15454,1488239702091,75.65430,1488239704594
0,3,1,1,1,76.15454,1488239705091,77.15454,1488239706095
0,3,0,1,2,79.15454,1488239708091,82.42139,1488239711363
0,3,1,0,0,82.65479,1488239711591,85.08813,1488239714028
0,3,1,0,7,85.28833,1488239714225,87.75513,1488239716696
0,3,1,1,2,87.98853,1488239716925,88.68848,1488239717629
0,3,1,0,3,91.15576,1488239720092,93.65527,1488239722595
0,3,1,2,2,94.15552,1488239723092,96.65552,1488239725594
0,3,1,0,1,97.15576,1488239726092,99.65576,1488239728595
0,3,0,2,2,100.15580,1488239729093,100.88940,1488239729831
0,3,1,0,5,103.15630,1488239732093,105.65650,1488239734596
0,3,1,0,7,106.15650,1488239735093,108.65630,1488239737596
0,3,1,0,6,109.15630,1488239738093,111.65630,1488239740596
0,3,1,2,7,112.15650,1488239741093,114.65650,1488239743597
0,3,1,0,4,115.15650,1488239744093,117.65800,1488239746597
0,3,1,2,4,118.15670,1488239747093,120.65700,1488239749596
0,3,1,1,7,121.15700,1488239750093,121.89060,1488239750833
0,3,1,1,4,124.15750,1488239753097,125.15800,1488239754098
0,3,1,1,4,127.15720,1488239756094,128.09080,1488239757031
