%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
-1,11,19,1487796928230
1,0,0,1487796928963
1,0,2,1487796929962
-1,10,21,1487796929997
-1,10,23,1487796931296
1,0,5,1487796931301
2,0,5,1487796932429
-1,10,23,1487796932434
1,0,4,1487796932996
1,0,5,1487796933429
1,0,6,1487796934362
1,0,8,1487796935296
1,0,11,1487796936797
1,0,12,1487796937730
1,0,14,1487796938630
1,0,15,1487796939763
-1,10,31,1487796941730
1,0,18,1487796941796
1,0,19,1487796942696
1,0,20,1487796943564
1,0,24,1487796945331
1,0,25,1487796946563
9,0,-1,1487796947765
-1,11,22,1487796949263
1,1,1,1487796949330
1,1,3,1487796950230
1,1,5,1487796951130
1,1,7,1487796952497
1,1,13,1487796954432
1,1,15,1487796955464
1,1,17,1487796956530
1,1,23,1487796958997
1,1,24,1487796959498
1,1,25,1487796960897
1,1,28,1487796961931
2,1,28,1487796962998
1,1,27,1487796963431
1,1,28,1487796963831
1,1,29,1487796964831
1,1,32,1487796966298
1,1,33,1487796966631
1,1,36,1487796967965
9,1,-1,1487796968766
1,2,1,1487796970431
2,2,1,1487796971232
1,2,0,1487796971665
1,2,2,1487796972632
1,2,3,1487796973265
1,2,5,1487796974232
1,2,7,1487796975165
1,2,8,1487796975932
1,2,10,1487796976865
1,2,12,1487796978032
1,2,14,1487796979132
1,2,15,1487796980098
1,2,18,1487796981433
1,2,19,1487796982332
1,2,21,1487796983700
1,2,29,1487796986667
1,2,31,1487796988166
1,2,33,1487796989166
9,2,-1,1487796989767
-1,2,35,1487796990066
1,3,5,1487796993299
1,3,6,1487796993766
1,3,8,1487796994866
1,3,9,1487796995499
1,3,10,1487796996099
1,3,12,1487796997033
1,3,14,1487796998133
1,3,15,1487796998700
1,3,18,1487797000167
1,3,19,1487797001100
1,3,23,1487797002869
1,3,25,1487797004733
1,3,26,1487797005233
1,3,28,1487797006667
1,3,32,1487797008335
1,3,33,1487797009400
1,3,34,1487797009768
9,3,-1,1487797010768
-1,3,36,1487797011101
1,4,0,1487797012702
1,4,4,1487797014401
1,4,7,1487797016267
1,4,9,1487797017302
1,4,12,1487797018534
1,4,17,1487797020936
1,4,18,1487797021868
1,4,19,1487797022401
1,4,20,1487797023601
1,4,22,1487797025269
1,4,27,1487797027868
1,4,28,1487797028502
1,4,29,1487797029235
1,4,32,1487797031535
9,4,-1,1487797031770
1,5,0,1487797033336
1,5,1,1487797033735
1,5,3,1487797034836
1,5,4,1487797035702
1,5,5,1487797036502
1,5,7,1487797037402
1,5,9,1487797038535
1,5,14,1487797041535
1,5,15,1487797042602
1,5,17,1487797043935
1,5,20,1487797045369
1,5,22,1487797046769
2,5,22,1487797047636
1,5,21,1487797048036
1,5,27,1487797050303
1,5,28,1487797050769
2,5,28,1487797051303
9,5,-1,1487797052770
-1,5,31,1487797052971
1,6,1,1487797054470
1,6,2,1487797055603
1,6,6,1487797057236
1,6,8,1487797058437
1,6,14,1487797061437
1,6,15,1487797062570
1,6,18,1487797064605
1,6,21,1487797066237
1,6,22,1487797067171
1,6,24,1487797068471
1,6,28,1487797070705
1,6,29,1487797072905
9,6,-1,1487797073772
1,7,0,1487797075404
1,7,2,1487797076304
1,7,8,1487797078871
1,7,10,1487797080038
1,7,12,1487797080971
1,7,13,1487797082571
1,7,14,1487797083171
1,7,17,1487797085272
1,7,18,1487797086605
1,7,20,1487797087938
1,7,21,1487797088505
1,7,25,1487797090472
1,7,27,1487797091806
1,7,29,1487797093039
9,7,-1,1487797094773
-1,7,33,1487797095272
1,8,2,1487797097573
1,8,6,1487797099672
1,8,7,1487797100205
1,8,8,1487797101039
1,8,16,1487797104273
1,8,17,1487797105606
1,8,20,1487797106540
1,8,22,1487797107939
1,8,23,1487797110140
1,8,25,1487797110973
1,8,27,1487797112373
2,8,27,1487797113307
1,8,26,1487797113640
1,8,27,1487797114073
1,8,30,1487797115140
9,8,-1,1487797115774
-1,8,30,1487797116107
1,9,2,1487797118074
1,9,3,1487797119107
1,9,4,1487797119607
1,9,7,1487797120741
1,9,9,1487797121807
1,9,16,1487797124575
1,9,17,1487797125140
1,9,20,1487797126607
1,9,21,1487797127474
1,9,23,1487797128107
2,9,23,1487797129341
1,9,22,1487797129707
1,9,23,1487797130107
1,9,25,1487797131307
1,9,28,1487797132941
1,9,29,1487797134175
1,9,30,1487797136741
9,9,-1,1487797136774
1,10,0,1487797139408
1,10,1,1487797140009
1,10,3,1487797141474
1,10,6,1487797142474
1,10,8,1487797143375
1,10,9,1487797144108
1,10,11,1487797145242
1,10,12,1487797146275
1,10,14,1487797147109
1,10,15,1487797148209
1,10,20,1487797150108
1,10,21,1487797150575
2,10,21,1487797151609
1,10,24,1487797153276
1,10,26,1487797154742
9,10,-1,1487797157776
1,11,2,1487797161076
1,11,3,1487797161943
1,11,4,1487797162676
1,11,6,1487797164410
1,11,13,1487797167077
1,11,15,1487797168376
1,11,17,1487797169611
1,11,20,1487797171310
1,11,21,1487797172143
1,11,24,1487797174076
1,11,25,1487797175310
1,11,29,1487797177210
1,11,31,1487797178577
