% Tunnel Log: 
% debug seed: 1415919143
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 28233 0 10 40 32 60 2 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 28399 0 10 40 32 56.1422 2 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 28633 0 10 40 32 32 2 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 28966 0 10 40 32 32 2 2 5
0 0 0 1 1 2 1 1 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 29266 0 10 40 32 32 6 0 5
0 0 0 1 1 2 1 1 0 0 4 0 9 0 0 5 -1 -1 -1 -1 -1 -1 -1 29566 0 10 40 32 32 6 0 5
0 0 0 1 1 2 1 1 0 0 4 0 5 0 0 5 -1 -1 -1 -1 -1 -1 -1 29899 0 10 40 32 32 6 0 5
0 0 0 1 1 2 1 1 0 0 4 0 -4 0 0 5 -1 -1 -1 -1 -1 -1 -1 30199 0 10 40 32 32 6 0 5
0 0 0 1 1 1 2 1 0 0 4 0 25 1 0 6 -1 -1 -1 -1 -1 -1 -1 30533 0 10 40 32 32 7 3 5
0 0 0 1 1 1 2 1 0 0 4 0 31 0 0 6 -1 -1 -1 -1 -1 -1 -1 30833 0 10 40 32 32 7 3 5
0 0 0 1 1 1 3 1 0 0 4 0 34 0 0 6 6 4 5 5 1 1 0 31133 0 10 40 32 32 7 3 5
0 0 0 1 1 2 1 1 0 0 4 0 13 -2 0 5 -1 -1 -1 -1 -1 -1 -1 31466 0 10 40 33 33 7 3 5
0 0 0 5 5 2 5 5 0 0 4 0 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31766 4 10 40 33 33 4 1 5
0 0 0 1 1 2 1 1 0 0 4 0 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 32066 0 10 40 33 33 4 1 5
0 0 0 1 1 3 1 1 0 0 4 0 -1 0 0 5 5 4 5 5 1 1 0 32366 0 10 40 33 33 4 1 5
0 0 0 1 1 1 2 1 0 0 4 0 29 0 0 6 -1 -1 -1 -1 -1 -1 -1 32666 0 10 40 34 34 4 1 5
0 0 0 5 5 5 5 2 0 0 4 0 73 0 0 7 -1 -1 -1 -1 -1 -1 -1 32966 4 10 40 34 34 8 0 5
0 0 0 1 1 1 2 1 0 0 4 0 63 -2 0 6 -1 -1 -1 -1 -1 -1 -1 33233 0 10 40 34 34 2 2 5
0 0 0 1 3 2 1 1 0 0 4 0 14 -1 25 5 4 4 5 5 1 0 0 33533 0 10 40 34 34 2 2 5
0 0 0 1 2 1 1 1 0 0 4 0 332 0 0 4 -1 -1 -1 -1 -1 -1 -1 33833 0 10 40 34 34 2 2 5
0 0 0 5 5 2 5 5 0 0 4 0 358 0 0 5 -1 -1 -1 -1 -1 -1 -1 34133 4 10 40 34 34 2 2 5
0 0 0 1 2 1 1 1 0 0 4 0 317 0 0 4 -1 -1 -1 -1 -1 -1 -1 34433 0 10 40 34 34 6 0 5
0 0 0 1 3 1 1 1 0 0 4 0 313 -1 0 4 4 4 5 5 1 1 0 34699 0 10 40 34 34 6 0 5
0 0 0 1 2 1 1 1 0 0 4 0 309 0 0 4 -1 -1 -1 -1 -1 -1 -1 34999 0 10 40 34.5 34.5 6 0 5
0 0 0 5 2 5 5 5 0 0 4 0 309 0 0 4 -1 -1 -1 -1 -1 -1 -1 35299 4 10 40 34.5 34.5 6 0 5
0 0 0 1 2 1 1 1 0 0 4 0 307 0 0 4 -1 -1 -1 -1 -1 -1 -1 35599 0 10 40 34.5 34.5 7 3 5
0 0 0 1 3 1 1 1 0 0 4 0 307 0 0 4 4 4 5 5 1 1 0 35866 0 10 40 34.5 34.5 7 3 5
0 0 0 1 1 2 1 1 0 0 4 0 347 0 0 5 -1 -1 -1 -1 -1 -1 -1 36166 0 10 40 35 35 7 3 5
0 0 0 5 5 2 5 5 0 0 4 0 0 0 23 5 -1 -1 -1 -1 -1 -1 -1 36466 4 10 40 35 35 7 3 5
0 0 0 1 2 1 1 1 0 0 4 0 -25 -1 0 4 -1 -1 -1 -1 -1 -1 -1 36733 0 10 40 35 35 4 1 5
0 0 0 1 3 1 1 1 0 0 4 0 317 -2 0 4 4 4 5 5 1 1 0 37033 0 10 40 35 35 4 1 5
0 0 0 1 1 2 1 1 0 0 4 0 338 1 0 5 -1 -1 -1 -1 -1 -1 -1 37299 0 10 40 35.5 35.5 4 1 5
0 0 0 5 5 2 5 5 0 0 4 0 346 0 0 5 -1 -1 -1 -1 -1 -1 -1 37599 4 10 40 35.5 35.5 4 1 5
0 0 0 1 1 2 1 1 0 0 4 0 346 0 0 5 -1 -1 -1 -1 -1 -1 -1 37866 0 10 40 35.5 35.5 8 0 5
0 0 0 1 1 3 1 1 0 0 4 0 364 0 0 5 5 4 5 5 1 1 0 38166 0 10 40 35.5 35.5 2 2 5
0 0 0 1 1 1 2 1 0 0 4 0 27 0 0 6 -1 -1 -1 -1 -1 -1 -1 38433 0 10 40 36 36 2 2 5
0 0 0 5 5 5 2 5 0 0 4 0 29 0 0 6 -1 -1 -1 -1 -1 -1 -1 38699 4 10 40 36 36 2 2 5
0 0 0 1 1 2 1 1 0 0 4 0 7 -2 0 5 -1 -1 -1 -1 -1 -1 -1 38999 0 10 40 36 36 2 2 5
0 0 0 1 1 3 1 1 0 0 4 0 -4 0 0 5 5 4 5 5 1 1 0 39266 0 10 40 36 36 6 0 5
0 0 0 1 2 1 1 1 0 0 4 0 319 -2 89 4 -1 -1 -1 -1 -1 -1 -1 39533 0 10 40 36.5 36.5 6 0 5
0 0 0 2 5 5 5 5 0 0 4 0 282 -2 0 3 -1 -1 -1 -1 -1 -1 -1 39799 4 10 40 36.5 36.5 6 0 5
0 0 0 1 2 1 1 1 0 0 4 0 330 4 223 4 -1 -1 -1 -1 -1 -1 -1 40099 0 10 40 36.5 36.5 6 0 5
