%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486168075207,1486168079907
1,1,1,1,1,1486168080874,1486168081740
1,2,1,0,0,1486168082741,1486168083607
1,3,1,0,0,1486168084607,1486168085274
2,0,1,0,0,1486168090007,1486168090674
2,1,1,0,0,1486168091675,1486168092307
2,2,1,1,1,1486168093308,1486168094008
2,3,1,1,1,1486168095008,1486168095741
2,4,1,0,0,1486168096709,1486168097274
2,5,1,1,1,1486168098275,1486168099474
2,6,1,0,0,1486168100475,1486168101508
2,7,1,1,1,1486168102508,1486168103575
2,8,1,0,0,1486168104575,1486168105041
2,9,1,0,0,1486168106042,1486168106541
2,10,1,1,1,1486168107509,1486168108108
2,11,1,1,1,1486168109109,1486168109642
3,0,0,1,1,1486168112276,1486168113109
3,1,0,0,1,1486168114076,1486168114742
3,2,0,1,0,1486168115743,1486168116242
3,3,0,0,1,1486168117243,1486168117943
4,0,0,0,1,1486168121593,1486168122259
4,1,0,0,1,1486168123226,1486168123792
4,2,0,0,1,1486168124793,1486168125293
4,3,0,1,0,1486168126260,1486168126759
4,4,0,1,0,1486168127726,1486168128260
4,5,0,1,0,1486168129227,1486168129759
4,6,0,0,1,1486168130760,1486168131227
4,7,0,0,1,1486168132227,1486168132726
4,8,0,1,1,1486168133727,1486168134126
4,9,0,0,1,1486168135127,1486168135660
4,10,0,1,0,1486168136660,1486168137160
4,11,0,1,0,1486168138160,1486168138727
5,0,1,1,0,1486168142077,1486168142877
5,1,0,0,1,1486168143877,1486168144845
5,2,1,0,1,1486168145844,1486168146610
5,3,0,1,1,1486168147611,1486168148344
5,0,1,0,1,1486168150945,1486168151844
5,1,0,0,1,1486168152812,1486168153877
5,2,0,1,0,1486168154878,1486168155744
5,3,1,1,1,1486168156745,1486168157611
6,0,1,1,1,1486168162645,1486168163545
6,1,1,1,1,1486168164545,1486168165212
6,2,1,0,0,1486168166212,1486168166912
6,3,0,0,1,1486168167912,1486168168612
6,4,1,0,0,1486168169579,1486168170478
6,5,0,1,0,1486168171479,1486168172879
6,6,1,1,1,1486168173880,1486168174779
6,7,0,1,0,1486168175780,1486168176612
6,8,0,0,1,1486168177612,1486168178712
6,9,0,0,1,1486168179713,1486168180712
6,10,1,0,0,1486168181713,1486168182612
6,11,0,1,0,1486168183613,1486168184413
6,12,1,1,1,1486168185413,1486168186279
6,13,0,0,1,1486168187247,1486168188279
6,14,1,0,0,1486168189280,1486168190080
6,15,0,0,1,1486168191082,1486168192180
6,16,0,1,0,1486168193180,1486168194013
6,17,0,1,0,1486168195014,1486168195714
6,18,1,0,0,1486168196680,1486168197413
6,19,0,0,1,1486168198414,1486168199213
6,20,0,0,1,1486168200214,1486168201181
6,21,1,1,1,1486168202181,1486168203013
6,22,0,0,1,1486168204014,1486168204814
6,23,1,1,1,1486168205814,1486168206714
6,24,1,1,1,1486168207714,1486168209081
6,25,1,0,0,1486168210081,1486168210814
6,26,0,1,0,1486168211781,1486168212481
6,27,1,0,0,1486168213481,1486168214714
6,28,1,1,1,1486168215715,1486168216448
6,29,1,1,1,1486168217448,1486168218248
6,30,0,1,0,1486168219249,1486168220115
6,31,1,0,0,1486168221115,1486168221981
6,32,1,0,0,1486168222982,1486168223748
6,33,0,1,0,1486168224715,1486168225415
6,34,1,0,0,1486168226415,1486168227282
6,35,1,1,1,1486168228282,1486168229016
6,36,1,0,0,1486168230016,1486168230615
6,37,0,1,0,1486168231616,1486168232415
6,38,0,0,1,1486168233416,1486168234182
6,39,0,0,1,1486168235149,1486168236049
6,40,1,1,1,1486168237049,1486168237849
6,41,0,0,1,1486168238850,1486168239716
6,42,0,1,0,1486168240683,1486168241316
6,43,0,0,1,1486168242317,1486168243016
6,44,1,1,1,1486168244016,1486168244883
6,45,0,1,0,1486168245883,1486168246616
6,46,0,1,0,1486168247617,1486168248416
6,47,1,0,0,1486168249416,1486168250150
