%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,1,1486401365779,-1,1486401365247
6,0,2,1,1,0,2,1486401368813,-1,1486401368288
6,0,3,1,1,1,2,1486401371846,1486401372480,1486401371319
6,0,4,1,1,1,2,1486401374880,1486401375780,1486401374349
6,0,5,1,1,0,4,1486401377947,-1,1486401377418
6,0,6,1,1,0,6,1486401380980,-1,1486401380450
6,0,7,1,1,0,1,1486401384014,-1,1486401383519
6,0,8,1,1,0,4,1486401387081,-1,1486401386550
6,0,9,1,1,1,4,1486401390114,1486401390814,1486401389583
6,0,10,1,1,0,3,1486401393148,-1,1486401392617
6,0,11,1,1,0,1,1486401396181,-1,1486401395684
6,1,1,1,1,3,0,1486401402848,-1,1486401402316
6,1,2,1,1,0,6,1486401405919,-1,1486401405384
6,1,3,1,1,0,5,1486401408982,-1,1486401408452
6,1,4,1,1,0,0,1486401412015,-1,1486401411485
6,1,5,1,1,1,0,1486401415050,1486401415849,1486401414518
6,1,6,1,1,0,1,1486401418116,-1,1486401417586
6,1,7,1,1,0,7,1486401421151,-1,1486401420619
6,1,8,1,1,1,7,1486401424216,1486401425016,1486401423685
6,1,9,1,1,1,7,1486401427252,1486401428117,1486401426719
6,1,10,1,1,0,5,1486401430316,-1,1486401429785
6,1,11,1,1,0,6,1486401433354,-1,1486401432819
6,1,12,1,1,0,0,1486401436384,-1,1486401435886
6,1,13,1,1,0,7,1486401439455,-1,1486401438920
6,1,14,1,1,0,6,1486401442484,-1,1486401441953
6,1,15,1,1,1,6,1486401445551,1486401446317,1486401445020
6,1,16,1,1,0,7,1486401448586,-1,1486401448054
6,1,17,1,1,1,7,1486401451651,1486401452385,1486401451120
6,1,18,1,1,0,2,1486401454687,-1,1486401454154
6,1,19,1,1,0,6,1486401457751,-1,1486401457220
6,1,20,1,1,1,6,1486401460788,1486401461387,1486401460288
6,1,21,1,1,0,4,1486401463852,-1,1486401463321
6,2,1,2,1,3,3,1486401473352,-1,1486401472824
6,2,2,2,1,3,6,1486401476419,-1,1486401475893
6,2,3,2,1,0,5,1486401479452,-1,1486401478924
6,2,4,2,1,0,0,1486401482486,-1,1486401481955
6,2,5,2,1,1,5,1486401485553,1486401486153,1486401485025
6,2,6,2,1,0,2,1486401488586,-1,1486401488056
6,2,7,2,1,0,3,1486401491620,-1,1486401491089
6,2,8,2,1,0,6,1486401494623,-1,1486401494122
6,2,9,2,1,1,3,1486401497687,1486401498387,1486401497156
6,2,10,2,1,1,6,1486401500724,1486401501654,1486401500190
6,2,11,2,1,0,4,1486401503754,-1,1486401503256
6,2,12,2,1,0,7,1486401506821,-1,1486401506290
6,3,1,2,1,3,5,1486401511354,-1,1486401510822
6,3,2,2,1,3,4,1486401514421,-1,1486401513890
6,3,3,2,1,0,2,1486401517493,-1,1486401516958
6,3,4,2,1,0,6,1486401520522,-1,1486401520024
6,3,5,2,1,0,3,1486401523588,-1,1486401523058
6,3,6,2,1,0,0,1486401526623,-1,1486401526091
6,3,7,2,1,0,7,1486401529656,-1,1486401529158
6,3,8,2,1,0,4,1486401532724,-1,1486401532192
6,3,9,2,1,0,2,1486401535756,-1,1486401535258
6,3,10,2,1,0,3,1486401538789,-1,1486401538259
6,3,11,2,1,0,1,1486401541857,-1,1486401541325
6,3,12,2,1,1,3,1486401544928,1486401545756,1486401544393
6,3,13,2,1,1,1,1486401547957,1486401548856,1486401547459
6,3,14,2,1,0,6,1486401551023,-1,1486401550492
6,3,15,2,1,0,4,1486401554057,-1,1486401553526
6,3,16,2,1,0,0,1486401557090,-1,1486401556560
6,3,17,2,1,1,4,1486401560091,1486401560791,1486401559593
6,3,18,2,1,1,0,1486401563091,1486401564024,1486401562593
6,3,19,2,1,0,3,1486401566157,-1,1486401565627
6,3,20,2,1,1,0,1486401569162,1486401569824,1486401568660
6,3,21,2,1,1,3,1486401572224,1486401573058,1486401571694
6,3,22,2,1,0,6,1486401575291,-1,1486401574760
6,4,1,3,1,3,0,1486401589259,-1,1486401588727
6,4,2,3,1,3,7,1486401592292,-1,1486401591761
6,4,3,3,1,3,5,1486401595326,-1,1486401594795
6,4,4,3,1,0,2,1486401598359,-1,1486401597828
6,4,5,3,1,0,1,1486401601393,-1,1486401600866
6,4,6,3,1,0,1,1486401604426,-1,1486401603895
6,4,7,3,1,1,2,1486401607460,1486401608827,1486401606930
6,4,8,3,1,0,7,1486401610527,-1,1486401609996
6,4,9,3,1,1,1,1486401613560,1486401615561,1486401613029
6,4,10,3,1,1,2,1486401616562,1486401618161,1486401616063
6,4,11,3,1,0,0,1486401619627,-1,1486401619096
6,4,12,3,1,0,5,1486401622665,-1,1486401622130
6,4,13,3,1,0,4,1486401625695,-1,1486401625164
6,5,1,3,1,3,5,1486401630661,-1,1486401630128
6,5,2,3,1,3,6,1486401633694,-1,1486401633166
6,5,3,3,1,3,3,1486401636695,-1,1486401636198
6,5,4,3,1,0,7,1486401639732,-1,1486401639231
6,5,5,3,1,1,6,1486401642795,1486401644029,1486401642264
6,5,6,3,1,0,4,1486401645862,-1,1486401645331
6,5,7,3,1,0,5,1486401648863,-1,1486401648365
6,5,8,3,1,0,3,1486401651896,-1,1486401651398
6,5,9,3,1,1,4,1486401654964,1486401655896,1486401654432
6,5,10,3,0,0,7,1486401658029,1486401659063,1486401657499
6,5,11,3,1,0,2,1486401661066,-1,1486401660532
6,5,12,3,0,0,5,1486401664130,1486401665296,1486401663599
6,5,13,3,1,0,3,1486401667167,-1,1486401666667
6,5,14,3,0,0,4,1486401670231,1486401671063,1486401669699
6,5,15,3,1,1,5,1486401673263,1486401675397,1486401672734
6,5,16,3,1,0,0,1486401676297,-1,1486401675766
6,5,17,3,1,0,6,1486401679298,-1,1486401678799
6,5,18,3,1,1,5,1486401682331,1486401683764,1486401681804
6,5,19,3,1,1,0,1486401685364,1486401686398,1486401684867
6,5,20,3,0,1,6,1486401688431,-1,1486401687903
6,5,21,3,1,0,2,1486401691464,-1,1486401690936
6,5,22,3,0,0,3,1486401694531,1486401696165,1486401694005
6,5,23,3,0,0,4,1486401697565,1486401698532,1486401697069
6,6,1,1,0,3,6,1486401702599,-1,1486401702099
6,6,2,1,1,0,2,1486401705632,-1,1486401705102
6,6,3,1,0,0,6,1486401708665,1486401709466,1486401708134
6,6,4,1,1,0,4,1486401711699,-1,1486401711203
6,6,5,1,1,0,7,1486401714766,-1,1486401714235
6,6,6,1,1,1,7,1486401717833,1486401718633,1486401717304
6,6,7,1,1,0,3,1486401720900,-1,1486401720373
6,6,8,1,1,0,1,1486401723933,-1,1486401723406
6,6,9,1,1,0,7,1486401727000,-1,1486401726474
6,6,10,1,1,0,6,1486401730033,-1,1486401729506
6,6,11,1,1,1,6,1486401733067,1486401733967,1486401732536
6,6,12,1,1,0,5,1486401736100,-1,1486401735571
6,6,13,1,1,1,5,1486401739167,1486401739968,1486401738637
6,6,14,1,1,0,3,1486401742201,-1,1486401741670
6,6,15,1,1,1,3,1486401745267,1486401746001,1486401744737
6,6,16,1,1,1,3,1486401748301,1486401749235,1486401747771
6,6,17,1,1,0,5,1486401751335,-1,1486401750837
6,6,18,1,1,0,2,1486401754401,-1,1486401753870
6,6,19,1,1,1,2,1486401757402,1486401758269,1486401756905
6,6,20,1,1,0,0,1486401760436,-1,1486401759938
6,6,21,1,1,0,5,1486401763502,-1,1486401762971
6,7,1,2,1,3,1,1486401768102,-1,1486401767569
6,7,2,2,1,3,5,1486401771136,-1,1486401770638
