%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,4,1487381115902
1,0,8,1487381119002
1,0,9,1487381119568
1,0,10,1487381120368
1,0,11,1487381121235
1,0,16,1487381123235
1,0,18,1487381124202
2,0,18,1487381125502
1,0,19,1487381127269
1,0,20,1487381128836
1,0,22,1487381130302
1,0,26,1487381132070
-1,0,25,1487381132436
9,0,-1,1487381133172
-1,0,25,1487381133369
1,1,1,1487381136036
2,1,1,1487381136836
1,1,2,1487381137569
1,1,7,1487381139836
1,1,10,1487381140536
1,1,11,1487381142103
1,1,16,1487381142970
1,1,18,1487381143903
1,1,20,1487381144836
1,1,23,1487381145737
1,1,43,1487381148904
1,1,47,1487381150103
-1,1,41,1487381151404
-1,1,41,1487381152204
9,1,-1,1487381154174
-1,1,41,1487381154237
1,2,0,1487381158071
1,2,6,1487381159237
1,2,9,1487381160305
-1,2,8,1487381161505
-1,2,8,1487381162237
-1,2,8,1487381162871
-1,2,8,1487381163371
1,2,12,1487381165238
-1,2,8,1487381166205
-1,2,8,1487381166772
-1,2,8,1487381167405
-1,2,8,1487381168271
-1,2,8,1487381168804
-1,2,8,1487381169204
-1,2,8,1487381170171
-1,2,8,1487381170638
1,2,26,1487381171805
1,2,41,1487381173772
9,2,-1,1487381175173
-1,2,44,1487381175538
1,3,6,1487381177338
-1,3,5,1487381177838
-1,3,5,1487381178872
1,3,14,1487381179872
-1,3,13,1487381180438
-1,3,13,1487381180938
-1,3,13,1487381181538
-1,3,12,1487381182472
-1,3,10,1487381182872
-1,3,11,1487381183272
-1,3,11,1487381184006
-1,3,11,1487381184172
-1,3,11,1487381185305
-1,3,12,1487381185772
-1,3,11,1487381187005
-1,3,12,1487381187306
-1,3,11,1487381187505
-1,3,11,1487381187672
-1,3,12,1487381187872
1,3,28,1487381189006
-1,3,27,1487381189339
-1,3,27,1487381190139
1,3,31,1487381192106
1,3,36,1487381193772
-1,3,13,1487381195908
9,3,-1,1487381196174
-1,3,13,1487381196506
1,4,4,1487381197774
1,4,6,1487381199140
1,4,7,1487381200007
1,4,9,1487381200973
1,4,14,1487381202474
2,4,14,1487381203573
1,4,19,1487381204940
-1,4,18,1487381205707
-1,4,18,1487381206407
-1,4,17,1487381206973
-1,4,17,1487381207440
-1,4,17,1487381207874
1,4,23,1487381208940
1,4,28,1487381211074
1,4,35,1487381213007
-1,4,34,1487381213574
1,4,39,1487381215474
9,4,-1,1487381217176
1,5,8,1487381219407
1,5,17,1487381221274
-1,5,5,1487381223174
-1,5,5,1487381224308
1,5,27,1487381226008
1,5,28,1487381226474
1,5,30,1487381228142
1,5,32,1487381229408
1,5,34,1487381230608
1,5,35,1487381231241
1,5,39,1487381232575
2,5,39,1487381234142
1,5,45,1487381235875
9,5,-1,1487381238179
-1,5,12,1487381238375
1,6,4,1487381240942
1,6,6,1487381242175
-1,6,5,1487381242709
-1,6,5,1487381243409
1,6,10,1487381244575
-1,6,9,1487381245443
-1,6,9,1487381246009
1,6,12,1487381246775
2,6,12,1487381247543
1,6,16,1487381248776
1,6,18,1487381250076
1,6,21,1487381251609
1,6,22,1487381252909
1,6,25,1487381254309
-1,6,24,1487381255209
1,6,28,1487381256376
2,6,28,1487381257809
1,6,31,1487381259176
9,6,-1,1487381259180
1,7,7,1487381261877
1,7,12,1487381264077
-1,7,10,1487381265277
-1,7,10,1487381265944
-1,7,10,1487381266844
-1,7,10,1487381267410
-1,7,10,1487381267777
-1,7,10,1487381268110
-1,7,11,1487381268310
-1,7,10,1487381268511
-1,7,10,1487381268710
1,7,19,1487381270045
1,7,20,1487381271244
1,7,26,1487381272544
-1,7,25,1487381273010
1,7,28,1487381274811
1,7,31,1487381276844
1,7,37,1487381278411
1,7,40,1487381279778
9,7,-1,1487381280178
1,8,0,1487381283844
1,8,22,1487381285746
1,8,24,1487381286911
1,8,25,1487381287578
1,8,27,1487381288745
1,8,28,1487381289545
1,8,29,1487381290745
1,8,32,1487381291978
-1,8,31,1487381292611
1,8,43,1487381297645
1,8,46,1487381299813
1,8,47,1487381300545
9,8,-1,1487381301182
-1,8,47,1487381301245
1,9,4,1487381304012
-1,9,0,1487381305713
-1,9,0,1487381306546
1,9,11,1487381307646
2,9,11,1487381308412
1,9,9,1487381309113
1,9,14,1487381310280
1,9,18,1487381311513
1,9,19,1487381312079
1,9,20,1487381312979
1,9,23,1487381314214
1,9,29,1487381316646
1,9,30,1487381317813
1,9,32,1487381319046
9,9,-1,1487381322183
-1,9,41,1487381322213
1,10,8,1487381324680
-1,10,2,1487381327147
-1,10,2,1487381327747
-1,10,1,1487381328547
-1,10,1,1487381328980
-1,10,2,1487381329314
-1,10,2,1487381329447
1,10,13,1487381331447
1,10,19,1487381333281
1,10,22,1487381335181
-1,10,21,1487381336248
2,10,22,1487381336848
1,10,33,1487381340314
1,10,34,1487381341414
1,10,36,1487381342714
9,10,-1,1487381343182
-1,10,35,1487381343782
1,11,2,1487381346815
-1,11,0,1487381347615
1,11,7,1487381348949
2,11,7,1487381349715
1,11,7,1487381350682
1,11,14,1487381353282
1,11,16,1487381355615
1,11,27,1487381356949
1,11,32,1487381358916
1,11,47,1487381363083
