%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486156705066
1,0,2,1486156705733
1,0,4,1486156707133
1,0,5,1486156707632
1,0,6,1486156708033
1,0,8,1486156708833
1,0,10,1486156709899
1,0,14,1486156713233
1,0,16,1486156714767
1,0,17,1486156715500
1,0,18,1486156716299
1,0,20,1486156717867
1,0,22,1486156719267
1,0,24,1486156720834
1,0,25,1486156721400
1,0,26,1486156722201
9,0,-1,1486156723335
-1,0,30,1486156723733
1,1,2,1486156727602
1,1,4,1486156728901
1,1,8,1486156730801
1,1,9,1486156731301
1,1,10,1486156732068
1,1,16,1486156734068
1,1,21,1486156735668
2,1,21,1486156735834
1,1,20,1486156736568
1,1,21,1486156737001
1,1,24,1486156738536
1,1,25,1486156738801
1,1,28,1486156740101
1,1,32,1486156741501
1,1,35,1486156742701
1,1,38,1486156743701
9,1,-1,1486156744336
-1,1,40,1486156744635
1,2,3,1486156747701
1,2,4,1486156747901
1,2,10,1486156750235
1,2,14,1486156751802
1,2,16,1486156752702
1,2,17,1486156753969
1,2,19,1486156755536
1,2,23,1486156757535
1,2,26,1486156758602
1,2,28,1486156759870
1,2,30,1486156760970
1,2,34,1486156762403
1,2,38,1486156763636
1,2,40,1486156764670
9,2,-1,1486156765337
-1,2,43,1486156765669
1,3,0,1486156767603
1,3,5,1486156769137
1,3,11,1486156771738
1,3,12,1486156772503
1,3,13,1486156773336
1,3,14,1486156773836
1,3,18,1486156775603
1,3,19,1486156776403
1,3,20,1486156776870
1,3,26,1486156779437
1,3,27,1486156779670
1,3,30,1486156781370
1,3,31,1486156782503
1,3,32,1486156782804
1,3,35,1486156784337
1,3,38,1486156785438
1,3,39,1486156785970
9,3,-1,1486156786339
-1,3,40,1486156786470
1,4,1,1486156788537
1,4,2,1486156789371
1,4,3,1486156789871
1,4,4,1486156793338
1,4,8,1486156794905
1,4,10,1486156795705
1,4,11,1486156796304
1,4,12,1486156797004
1,4,15,1486156798205
1,4,21,1486156800805
1,4,22,1486156802505
1,4,27,1486156804773
1,4,31,1486156806472
9,4,-1,1486156807340
-1,4,32,1486156807973
1,5,2,1486156809740
1,5,3,1486156810505
1,5,5,1486156811340
1,5,6,1486156811805
1,5,7,1486156812472
1,5,8,1486156813238
1,5,9,1486156813572
1,5,12,1486156815006
1,5,15,1486156816172
1,5,19,1486156817439
1,5,22,1486156818539
1,5,24,1486156819606
1,5,28,1486156821306
1,5,29,1486156822206
-1,5,28,1486156823139
2,5,29,1486156823373
1,5,29,1486156824207
2,5,29,1486156824973
9,5,-1,1486156828345
-1,5,32,1486156828473
1,6,3,1486156830773
1,6,5,1486156832340
1,6,9,1486156833773
1,6,13,1486156835675
1,6,15,1486156836441
1,6,19,1486156838673
-1,6,17,1486156839941
-1,6,17,1486156840774
-1,6,17,1486156841607
-1,6,17,1486156842507
1,6,25,1486156845307
1,6,27,1486156846774
1,6,32,1486156849108
1,6,33,1486156849341
9,6,-1,1486156849374
1,7,2,1486156851342
1,7,4,1486156852475
1,7,9,1486156855408
1,7,10,1486156855575
1,7,13,1486156857208
1,7,15,1486156858308
1,7,18,1486156859908
1,7,21,1486156861341
1,7,22,1486156861842
1,7,24,1486156863041
1,7,26,1486156864408
1,7,27,1486156865275
1,7,28,1486156865776
1,7,29,1486156866142
1,7,35,1486156867742
1,7,37,1486156869108
1,7,39,1486156870109
9,7,-1,1486156870376
1,8,1,1486156872210
1,8,3,1486156873042
1,8,8,1486156874842
1,8,9,1486156875009
2,8,9,1486156875742
1,8,10,1486156876843
1,8,11,1486156877509
1,8,12,1486156878642
1,8,17,1486156880810
1,8,19,1486156882376
1,8,23,1486156883709
1,8,24,1486156884276
1,8,29,1486156886276
1,8,30,1486156886476
1,8,31,1486156887677
1,8,33,1486156889010
1,8,34,1486156889243
1,8,38,1486156890376
2,8,38,1486156891177
9,8,-1,1486156891377
1,9,1,1486156893410
-1,9,0,1486156894010
-1,9,0,1486156894810
-1,9,0,1486156894977
-1,9,0,1486156895143
2,9,1,1486156897744
1,9,0,1486156898577
1,9,1,1486156898877
1,9,3,1486156900544
1,9,4,1486156900710
1,9,5,1486156901445
1,9,8,1486156902444
1,9,11,1486156903777
1,9,13,1486156904977
1,9,16,1486156906211
1,9,18,1486156907277
1,9,20,1486156908011
1,9,22,1486156908444
1,9,29,1486156911278
9,9,-1,1486156912379
1,10,2,1486156914611
1,10,3,1486156915278
1,10,4,1486156916378
1,10,5,1486156916845
1,10,7,1486156917645
1,10,8,1486156918745
1,10,11,1486156920278
1,10,15,1486156921946
1,10,16,1486156922612
1,10,19,1486156923813
1,10,20,1486156924245
1,10,22,1486156925378
1,10,27,1486156927812
1,10,30,1486156929779
1,10,33,1486156930845
1,10,35,1486156931679
1,10,36,1486156932779
1,10,37,1486156933013
9,10,-1,1486156933380
1,11,3,1486156935479
1,11,4,1486156935913
1,11,5,1486156936679
1,11,6,1486156936979
1,11,9,1486156938379
1,11,11,1486156939446
1,11,13,1486156940281
1,11,17,1486156941713
1,11,19,1486156942580
1,11,23,1486156944680
1,11,25,1486156945713
1,11,26,1486156945880
1,11,29,1486156946846
1,11,32,1486156947980
1,11,33,1486156948914
1,11,34,1486156949081
1,11,37,1486156950447
1,11,42,1486156953814
