%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488243253550,1488243255117
1,1,1,1,1,1488243256117,1488243256750
1,2,1,0,0,1488243257750,1488243258484
1,3,1,1,1,1488243259484,1488243260117
2,0,1,0,0,1488243262150,1488243263151
2,1,1,0,0,1488243264150,1488243264917
2,2,1,0,0,1488243265917,1488243266551
2,3,1,1,1,1488243267551,1488243268351
2,4,1,0,0,1488243269352,1488243269917
2,5,1,1,1,1488243270885,1488243271517
2,6,1,1,1,1488243272518,1488243273084
2,7,1,0,0,1488243274084,1488243274651
2,8,1,1,1,1488243275651,1488243276285
2,9,1,0,0,1488243277285,1488243277851
2,10,1,1,1,1488243278851,1488243279452
2,11,1,1,1,1488243280418,1488243280985
3,0,0,0,1,1488243284885,1488243285486
3,1,0,0,1,1488243286486,1488243287152
3,2,0,1,0,1488243288120,1488243288819
3,3,0,1,0,1488243289819,1488243290385
4,0,0,0,1,1488243292402,1488243293302
4,1,0,1,0,1488243294302,1488243295469
4,2,0,0,1,1488243296469,1488243297335
4,3,0,0,1,1488243298336,1488243299002
4,4,0,1,0,1488243300003,1488243300602
4,5,0,0,1,1488243301603,1488243302203
4,6,0,0,1,1488243303203,1488243303869
4,7,0,1,0,1488243304870,1488243305436
4,8,0,1,0,1488243306436,1488243307069
4,9,0,0,1,1488243308070,1488243308669
4,10,0,1,0,1488243309670,1488243310236
4,11,0,1,0,1488243311237,1488243311870
5,0,1,0,0,1488243316253,1488243316987
5,1,0,0,1,1488243317954,1488243318786
5,2,1,1,1,1488243319754,1488243320620
5,3,0,1,0,1488243321621,1488243322387
6,0,1,0,0,1488243324321,1488243325187
6,1,0,0,1,1488243326187,1488243326854
6,2,1,1,1,1488243327821,1488243328421
6,3,1,1,1,1488243329421,1488243330187
6,4,1,0,0,1488243331188,1488243331888
6,5,0,0,1,1488243332888,1488243333588
6,6,0,1,0,1488243334588,1488243335188
6,7,0,0,1,1488243336188,1488243336988
6,8,1,0,0,1488243337988,1488243338788
6,9,0,1,1,1488243339788,1488243340454
6,10,0,1,0,1488243341455,1488243342188
6,11,0,1,0,1488243343189,1488243343988
6,12,1,0,0,1488243344988,1488243345755
6,13,1,1,1,1488243346755,1488243347555
6,14,0,0,1,1488243348555,1488243349155
6,15,1,0,0,1488243350122,1488243350723
6,16,1,0,0,1488243351723,1488243352355
6,17,0,1,0,1488243353323,1488243354089
6,18,0,1,0,1488243355090,1488243355755
6,19,0,0,1,1488243356756,1488243357556
6,20,1,1,1,1488243358556,1488243359389
6,21,1,1,1,1488243360356,1488243361156
6,22,0,1,0,1488243362156,1488243362889
6,23,1,0,0,1488243363889,1488243364490
6,24,1,0,0,1488243365490,1488243366289
6,25,1,0,0,1488243367290,1488243368056
6,26,0,1,0,1488243369057,1488243369823
6,27,1,0,0,1488243370823,1488243371623
6,28,0,0,1,1488243372623,1488243373456
6,29,0,0,1,1488243374457,1488243375157
6,30,1,1,1,1488243376123,1488243376891
6,31,0,1,0,1488243377890,1488243378690
6,32,0,1,0,1488243379691,1488243380390
6,33,0,0,1,1488243381390,1488243382224
6,34,1,1,1,1488243383224,1488243383990
6,35,0,0,1,1488243384991,1488243385791
6,36,1,0,0,1488243386791,1488243387591
6,37,1,1,1,1488243388591,1488243389357
6,38,1,1,1,1488243390358,1488243391058
6,39,0,1,0,1488243392058,1488243392858
6,40,0,0,1,1488243393825,1488243394825
6,41,0,0,1,1488243395825,1488243396592
6,42,1,1,1,1488243397558,1488243398259
6,43,0,1,0,1488243399225,1488243399958
6,44,1,0,0,1488243400958,1488243401758
6,45,1,1,1,1488243402759,1488243403425
6,46,1,1,1,1488243404392,1488243405092
6,47,0,0,1,1488243406092,1488243406892
