%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487902004505,-1,1487902003972
6,0,2,1,1,1,0,1487902007539,1487902008339,1487902007009
6,0,3,1,1,1,0,1487902010573,1487902012073,1487902010041
6,0,4,1,1,0,2,1487902013639,-1,1487902013108
6,0,5,1,1,1,2,1487902016673,1487902017406,1487902016142
6,0,6,1,1,0,1,1487902019739,-1,1487902019209
6,0,7,1,1,0,7,1487902022806,-1,1487902022275
6,0,8,1,1,0,4,1487902025840,-1,1487902025309
6,0,9,1,1,0,2,1487902028873,-1,1487902028343
6,0,10,1,1,0,7,1487902031907,-1,1487902031376
6,0,11,1,1,0,6,1487902034974,-1,1487902034443
6,1,1,1,1,3,3,1487902040440,-1,1487902039908
6,1,2,1,1,0,6,1487902043474,-1,1487902042944
6,1,3,1,1,1,6,1487902046541,1487902047575,1487902046010
6,1,4,1,1,0,3,1487902049574,-1,1487902049044
6,1,5,1,1,0,1,1487902052609,-1,1487902052110
6,1,6,1,1,1,1,1487902055675,1487902056475,1487902055144
6,1,7,1,1,0,2,1487902058709,-1,1487902058211
6,1,8,1,1,1,2,1487902061775,1487902062575,1487902061245
6,1,9,1,1,0,3,1487902064842,-1,1487902064311
6,1,10,1,1,0,1,1487902067875,-1,1487902067378
6,1,11,1,1,0,5,1487902070909,-1,1487902070413
6,1,12,1,1,1,5,1487902073976,1487902074810,1487902073445
6,1,13,1,1,0,0,1487902077043,-1,1487902076513
6,1,14,1,1,0,3,1487902080109,-1,1487902079579
6,1,15,1,1,0,5,1487902083143,-1,1487902082613
6,1,16,1,1,1,5,1487902086210,1487902086944,1487902085679
6,1,17,1,1,0,4,1487902089243,-1,1487902088713
6,1,18,1,1,0,0,1487902092277,-1,1487902091746
6,1,19,1,1,1,0,1487902095344,1487902096277,1487902094813
6,1,20,1,1,0,7,1487902098377,-1,1487902097846
6,1,21,1,1,0,2,1487902101411,-1,1487902100881
6,2,1,2,1,3,2,1487902107211,-1,1487902106678
6,2,2,2,1,3,5,1487902110278,-1,1487902109748
6,2,3,2,1,1,2,1487902113311,1487902114145,1487902112781
6,2,4,2,1,0,1,1487902116345,-1,1487902115814
6,2,5,2,1,0,6,1487902119378,-1,1487902118847
6,2,6,2,1,1,1,1487902122412,1487902123245,1487902121881
6,2,7,2,1,0,4,1487902125445,-1,1487902124915
6,2,8,2,1,1,1,1487902128512,1487902129213,1487902127981
6,2,9,2,1,0,3,1487902131579,-1,1487902131049
6,2,10,2,1,0,5,1487902134613,-1,1487902134082
6,2,11,2,1,0,6,1487902137679,-1,1487902137149
6,2,12,2,1,0,2,1487902140713,-1,1487902140182
6,3,1,2,1,3,3,1487902145346,-1,1487902144814
6,3,2,2,1,3,7,1487902148413,-1,1487902147884
6,3,3,2,1,1,3,1487902151447,1487902152214,1487902150916
6,3,4,2,1,1,7,1487902154514,1487902155181,1487902153985
6,3,5,2,1,1,3,1487902157580,1487902158814,1487902157050
6,3,6,2,1,0,6,1487902160581,-1,1487902160084
6,3,7,2,1,0,1,1487902163647,-1,1487902163118
6,3,8,2,1,0,4,1487902166681,-1,1487902166150
6,3,9,2,1,0,2,1487902169714,-1,1487902169183
6,3,10,2,1,0,5,1487902172715,-1,1487902172217
6,3,11,2,1,0,6,1487902175781,-1,1487902175251
6,3,12,2,1,0,1,1487902178816,-1,1487902178284
6,3,13,2,1,0,0,1487902181882,-1,1487902181351
6,3,14,2,1,0,7,1487902184949,-1,1487902184418
6,3,15,2,1,1,0,1487902187982,1487902188816,1487902187451
6,3,16,2,1,0,2,1487902191016,-1,1487902190485
6,3,17,2,1,0,3,1487902194049,-1,1487902193519
6,3,18,2,1,1,2,1487902197083,1487902198183,1487902196552
6,3,19,2,0,0,0,1487902200083,1487902200883,1487902199585
6,3,20,2,1,1,2,1487902203150,1487902204350,1487902202619
6,3,21,2,1,0,4,1487902206183,-1,1487902205654
6,3,22,2,1,0,5,1487902209250,-1,1487902208719
6,4,1,3,1,3,7,1487902216884,-1,1487902216353
6,4,2,3,1,3,4,1487902219918,-1,1487902219388
6,4,3,3,1,3,2,1487902222984,-1,1487902222453
6,4,4,3,1,0,6,1487902226018,-1,1487902225521
6,4,5,3,1,0,7,1487902229084,-1,1487902228554
6,4,6,3,1,0,0,1487902232151,-1,1487902231623
6,4,7,3,1,0,3,1487902235185,-1,1487902234688
6,4,8,3,1,0,3,1487902238252,-1,1487902237721
6,4,9,3,1,1,0,1487902241285,1487902242186,1487902240755
6,4,10,3,1,0,6,1487902244319,-1,1487902243788
6,4,11,3,1,1,3,1487902247352,1487902248419,1487902246855
6,4,12,3,1,0,1,1487902250419,-1,1487902249890
6,4,13,3,1,1,6,1487902253453,1487902255053,1487902252922
6,5,1,3,1,3,4,1487902258653,-1,1487902258120
6,5,2,3,1,3,7,1487902261720,-1,1487902261189
6,5,3,3,1,3,1,1487902264786,-1,1487902264256
6,5,4,3,1,0,5,1487902267820,-1,1487902267289
6,5,5,3,0,0,4,1487902270853,1487902273054,1487902270323
6,5,6,3,0,0,3,1487902273887,1487902274721,1487902273357
6,5,7,3,1,0,2,1487902276920,-1,1487902276390
6,5,8,3,1,1,4,1487902279954,1487902280988,1487902279425
6,5,9,3,1,1,3,1487902283021,1487902284055,1487902282490
6,5,10,3,1,0,7,1487902286054,-1,1487902285525
6,5,11,3,1,0,7,1487902289088,-1,1487902288557
6,5,12,3,0,1,3,1487902292155,-1,1487902291626
6,5,13,3,1,0,1,1487902295188,-1,1487902294658
6,5,14,3,1,1,7,1487902298255,1487902299122,1487902297724
6,5,15,3,1,1,3,1487902301322,1487902302055,1487902300791
6,5,16,3,0,0,6,1487902304355,1487902305089,1487902303859
6,5,17,3,1,0,2,1487902307423,-1,1487902306891
6,5,18,3,1,0,0,1487902310489,-1,1487902309960
