%Recollect Version 2.3; iPad: ; User: RLB134; Session: 10
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,10,0,1,4,8,algoNotBayesian
32,4,10,0,0.5555556,5,8,algoNotBayesian
32,4,10,0,0.4,6,8,algoNotBayesian
32,4,10,0,1,5,8,algoNotBayesian
32,4,10,0,0.4,6,8,algoNotBayesian
32,4,10,0,0.8,5,8,algoNotBayesian
32,4,10,0,0.4,6,8,algoNotBayesian
32,4,10,0,0.4,5,8,algoNotBayesian
32,4,10,0,0.2,4,8,algoNotBayesian
32,4,10,0,0.2,3,8,algoNotBayesian
32,4,10,0,1,2,8,algoNotBayesian
32,4,10,0,1,3,8,algoNotBayesian
32,4,10,0,0.625,4,8,algoNotBayesian
32,4,10,0,0.5714286,5,8,algoNotBayesian
32,4,10,0,0.25,6,8,algoNotBayesian
32,4,10,0,0.25,5,8,algoNotBayesian
32,4,10,0,0.8333333,4,8,algoNotBayesian
32,4,10,0,0.2,5,8,algoNotBayesian
32,4,10,0,0.8333333,4,8,algoNotBayesian
32,4,10,0,0.5294118,5,8,algoNotBayesian
32,4,10,0,0,5,8,algoNotBayesian
32,4,10,0,0.75,4,8,algoNotBayesian
32,4,10,0,0.25,5,8,algoNotBayesian
32,4,10,0,0.6,4,8,algoNotBayesian
32,4,11,0,0.5833333,4,8,algoNotBayesian
32,4,11,0,1,5,8,algoNotBayesian
32,4,11,0,0.5714286,6,8,algoNotBayesian
32,4,11,0,0.4545455,7,8,algoNotBayesian
32,4,11,0,0.4,6,8,algoNotBayesian
32,4,11,0,0.7142857,5,8,algoNotBayesian
32,4,11,0,0.4285714,6,8,algoNotBayesian
32,4,11,0,0.2,5,8,algoNotBayesian
32,4,11,0,0.3333333,4,8,algoNotBayesian
32,4,11,0,1,3,8,algoNotBayesian
32,4,11,0,0.6923077,4,8,algoNotBayesian
32,4,11,0,0.75,5,8,algoNotBayesian
32,4,11,0,0,6,8,algoNotBayesian
32,4,11,0,0.7142857,5,8,algoNotBayesian
32,4,11,0,1,6,8,algoNotBayesian
32,4,11,0,0.3125,7,8,algoNotBayesian
32,4,11,0,0.75,6,8,algoNotBayesian
32,4,11,0,0.2,7,8,algoNotBayesian
32,4,11,0,0.25,6,8,algoNotBayesian
