Block number,Accuracy
1,0.865089800247
2,0.855398151895
3,0.882214919667
4,0.855196741198
5,0.846425621162
6,0.838769212082
7,0.86849788002
8,0.840667467489
9,0.853385081233
10,0.845136779204
11,0.847913323582
12,0.85681116572
13,0.862687042927
14,0.850838562366
15,0.847927170516
16,0.847675092477
17,0.839983142648
18,0.865189288561
19,0.860779803218
20,0.847560500114
21,0.849923675179
23,0.845448452669
24,0.844268524776
25,0.843542725535
26,0.843562171817
27,0.830350639008
28,0.823469911877
29,0.86469592605
30,0.857248311358
31,0.844602379101
32,0.833575184828
33,0.859797337603
34,0.848429631835
35,0.84843873384
36,0.859467160169
37,0.855704837809
38,0.837738063895
39,0.831418329186
40,0.853191446893
41,0.848372422442
42,0.842432102358
43,0.837218292011
44,0.840242606854
45,0.829679117645
46,0.864509984534
47,0.846401470922
48,0.839626956155
49,0.823355860936
50,0.833228376845
51,0.831899422652
52,0.843675132284
53,0.831575403188
54,0.827696892582
55,0.826170816682
56,0.839141021734
57,0.853071314563
58,0.853605783535
59,0.8420248062
60,0.85355300286
61,0.844253017932
62,0.844573975015
63,0.84501237889
64,0.838414831249
65,0.858802879866
66,0.837372911062
67,0.846533971276
68,0.850612063352
69,0.829653687048
70,0.82553359757
71,0.834653661622
72,0.852383402683
73,0.844868813216
74,0.870488879832
75,0.868178034415
76,0.832676969721
78,0.830653852274
79,0.832427965097
80,0.801715548098
81,0.838261623335
82,0.851322103862
85,0.827224155704
86,0.822407675888
87,0.839932906397
88,0.873854828687
89,0.847582122634
90,0.856585083272
91,0.838636293618
92,0.863862509905
93,0.834344518422
94,0.85835210333
95,0.832357442904
96,0.820252931909
97,0.821017820769
98,0.837602251471
100,0.85275966385
101,0.844397144319
102,0.840526982202
103,0.851988649267
104,0.833204869346
106,0.834375580433
107,0.824417743789
108,0.843579857357
109,0.827514756607
110,0.836911854179
111,0.822543265225
112,0.83839646947
113,0.847936322853
114,0.843113211845
115,0.838408863054
116,0.845706015961
117,0.865771140199
118,0.846758950375
119,0.812904859243
120,0.845126907807
121,0.845902858388
122,0.825286584509
123,0.8437638928
124,0.847067021864
125,0.807821177839
126,0.872087267581
127,0.84274868986
128,0.860187441139
129,0.853268153969
130,0.833932735071
131,0.85103059164
132,0.842760714525
133,0.837783641245
134,0.839839243452
135,0.818560596003
136,0.830626888756
137,0.841282500878
138,0.854993460003
139,0.86295748832
140,0.872361635588
141,0.853569509877
142,0.828390300435
143,0.838304716221
144,0.842157954808
145,0.835262739064
146,0.825628847043
147,0.818015025955
148,0.836650146954
149,0.829846639068
150,0.848423336488
151,0.836964406042
152,0.869328661901
153,0.837780392586
154,0.831013876021
155,0.846016498477
156,0.834204216732
157,0.842292649385
158,0.819198247376
159,0.853524085056
160,0.831903410547
161,0.834304846587
162,0.846839283809
164,0.842835427138
165,0.863576984963
166,0.854585440204
167,0.839588433347
168,0.841466054734
169,0.829171760356
170,0.815734763552
171,0.826187020817
173,0.85977592305
174,0.808569690116
175,0.835253432746
176,0.831202364411
177,0.838643443908
178,0.862187260279
179,0.848901479236
180,0.846712144202
181,0.825820775156
182,0.842848128057
183,0.856543445379
184,0.844132294456
185,0.850171063261
186,0.824189033944
187,0.826607806617
188,0.840947777949
189,0.823750023692
190,0.836633368644
191,0.830360358878
192,0.852716461222
193,0.875821185835
194,0.843772326727
195,0.837580209279
196,0.865424152658
197,0.817668500608
198,0.839633933451
199,0.836671082751
200,0.823364422129
201,0.855070903042
202,0.847739240605
203,0.835826428388
204,0.828825771157
205,0.827062470235
206,0.858474052852
207,0.851063730438
208,0.852210864479
209,0.832993042228
210,0.862020340711
213,0.855136188505
214,0.849408630874
215,0.84579122318
216,0.832000708236
217,0.841995774479
218,0.83353688688
219,0.802732047877
220,0.855995739289
221,0.840571316952
222,0.866262689417
224,0.835019151362
225,0.84904979422
226,0.829347094825
227,0.823095925416
228,0.825369224574
229,0.805273768694
230,0.85016022928
231,0.832594204665
232,0.813916712981
233,0.855648094013
234,0.844579671669
235,0.845514988164
236,0.845999637276
237,0.812647310432
238,0.858922829707
239,0.824476572981
240,0.827339140082
241,0.817342676105
242,0.833530331191
243,0.814153528773
244,0.842929555994
245,0.843063822776
246,0.859900202974
247,0.848744781684
248,0.833404328731
249,0.843932040289
250,0.833942979683
251,0.81816733054
252,0.845406248101
253,0.813877197067
254,0.835735873934
255,0.831108264289
256,0.797798154351
257,0.812411623625
258,0.847184954512
259,0.850864329401
260,0.860574580933
261,0.853224523938
262,0.844456439666
263,0.8322151601
264,0.838008978088
265,0.836671361736
266,0.8078401724
267,0.805358242223
268,0.82700483371
269,0.837180392168
270,0.824544400219
271,0.832374118347
272,0.865466243193
273,0.870148850312
274,0.838526109053
275,0.835226786512
276,0.833200849831
277,0.851244836114
278,0.834191599181
279,0.834765729979
280,0.828775294985
281,0.807614592741
282,0.796420150846
283,0.836256139526
284,0.823952331681
285,0.834326739702
286,0.844031051347
287,0.84841686403
288,0.845682542671
289,0.845039549993
290,0.830878600246
291,0.83392347512
292,0.824235586764
293,0.831229586274
294,0.841974639173
295,0.821513686252
296,0.847559856272
297,0.824985524861
298,0.855282639689
299,0.861587161404
300,0.841575361495
301,0.826505701777
302,0.84787829162
303,0.843482076056
304,0.801993608364
305,0.853728495178
306,0.822116321851
307,0.811583823037
308,0.824226894027
309,0.816192197816
310,0.833536644063
