Block number,Accuracy
2,0.865316080454
3,0.875506461148
4,0.839643686464
5,0.876742371456
6,0.845246347294
7,0.853408182684
8,0.895701020264
9,0.881708243009
10,0.846761120165
11,0.845151912649
12,0.880612126342
13,0.854641188949
14,0.857286537739
15,0.846297304922
16,0.856097388583
17,0.890636910397
18,0.838687581471
19,0.875255768684
20,0.884934613003
23,0.869050178438
32,0.857847374021
34,0.84568428288
36,0.853207856638
37,0.86574828425
38,0.845528601481
40,0.867782635806
42,0.856166104989
43,0.874591088427
44,0.858524191143
46,0.860364018218
48,0.859500606302
50,0.835594934226
52,0.848777431622
54,0.85696335116
55,0.874127273184
56,0.865031120256
58,0.854549298147
59,0.861309576011
60,0.861619659821
61,0.864820653762
62,0.864875432241
64,0.850252269918
65,0.854626667528
67,0.846026559074
69,0.835053556562
71,0.864929634591
73,0.864644674393
75,0.853485477603
77,0.84633373036
78,0.874127273184
79,0.85786300096
81,0.83604453512
83,0.864630460044
85,0.864587353914
86,0.865284469006
87,0.864644674393
89,0.857114084833
90,0.865284469006
91,0.837739460941
93,0.879617107542
95,0.870331286621
97,0.853901258774
98,0.865284469006
99,0.855203365112
100,0.865284469006
101,0.86215083484
103,0.841894272523
104,0.874591088427
105,0.86693946483
107,0.847649954549
109,0.846903650755
110,0.865284469006
111,0.850673073143
112,0.846696059938
114,0.843248321366
116,0.839028449558
118,0.850986361057
120,0.838508726424
122,0.833300752702
123,0.874591088427
124,0.855873707633
125,0.86574828425
126,0.855060834523
128,0.853030409698
130,0.860607392291
132,0.869476605685
134,0.849503494477
136,0.866838735379
138,0.859964722
140,0.860185163171
141,0.874591088427
142,0.846955553556
144,0.862517346088
145,0.860845760767
146,0.863270427072
148,0.848578335636
150,0.861639298465
152,0.857235760086
153,0.869406031281
154,0.874194667887
155,0.843111168751
156,0.838223766227
157,0.858939179737
158,0.842220926261
159,0.856815552469
160,0.853650868899
161,0.84214355688
162,0.866763734529
163,0.848891880542
164,0.87017654786
165,0.854356228751
166,0.840269776012
167,0.850443271237
168,0.865323813585
169,0.871965432558
170,0.87746641255
171,0.846582265119
172,0.839343866572
174,0.84916065624
175,0.883080766751
176,0.872613471932
177,0.866343328258
178,0.86386194516
179,0.871408620995
180,0.865160392438
181,0.844459949493
182,0.879569682383
183,0.87466038171
184,0.890358223614
185,0.848761496226
186,0.882060808804
187,0.861369318541
188,0.864368866533
189,0.87281980717
190,0.882860018508
191,0.858312131902
192,0.853015888278
193,0.861674618386
194,0.853095162854
195,0.873282659856
196,0.871501617315
197,0.862096632491
198,0.840912446303
199,0.852590808666
200,0.851428222204
201,0.85070140086
202,0.844281094446
203,0.849368804617
204,0.857235760086
205,0.84302702218
206,0.870033267672
207,0.859046692994
208,0.841353087899
209,0.875726361118
210,0.890079291008
211,0.85689292185
212,0.841523097679
213,0.879231417894
214,0.853985405344
215,0.879163308521
216,0.862721504833
217,0.855125995732
218,0.857608341387
219,0.850778770241
220,0.856992686468
221,0.851990398367
222,0.847353748738
223,0.880766650612
224,0.848257699598
225,0.870626355098
226,0.855562230803
227,0.878734861792
228,0.864730726159
229,0.847351530602
232,0.850288695356
233,0.868507088618
234,0.857803710331
235,0.849747510732
236,0.854948145221
237,0.855732240583
238,0.845001134117
239,0.845692022628
240,0.873675900696
241,0.849894812334
242,0.875001908305
243,0.858959421677
244,0.854186218971
245,0.857164164787
246,0.844138563857
247,0.870545257674
248,0.861584346517
249,0.85010984031
250,0.856714816402
251,0.846397382481
252,0.864725357076
253,0.843376637607
254,0.840246409326
255,0.844863972611
256,0.854291260582
257,0.861639298465
258,0.85849023735
259,0.855382220159
260,0.873903419511
261,0.836928493027
262,0.834263087581
263,0.863113169719
264,0.846896873565
265,0.87535725435
266,0.853095162854
267,0.854997679491
268,0.851136673373
269,0.862123463065
270,0.872812067422
271,0.854911627725
272,0.851241622926
273,0.859436700671
274,0.856287639557
275,0.837318402778
276,0.845614653248
277,0.888810599395
278,0.853365908702
279,0.856615705884
280,0.842478093325
281,0.873126978457
282,0.845869915117
283,0.860446756682
284,0.866020686225
285,0.853629407408
286,0.840396721641
287,0.846154875314
288,0.856913411892
289,0.884470797759
290,0.849817442953
291,0.858288015617
292,0.855803775411
293,0.860898262772
294,0.857143570202
295,0.86398919786
296,0.858853316527
297,0.850930446551
298,0.859550489621
299,0.859908696803
300,0.865708354252
301,0.847351530602
302,0.872049579129
303,0.856520997408
304,0.85002503377
305,0.849026528424
306,0.869713695174
307,0.855538864116
308,0.884401631462
309,0.864055315011
310,0.868663732575
311,0.847066570405
312,0.846903650755
313,0.859700356388
314,0.853138770481
315,0.85943638773
316,0.836344459265
317,0.863214655385
318,0.856707289614
319,0.839878710664
320,0.855916464713
321,0.859707133578
322,0.874737751091
323,0.866628288455
324,0.860364018218
325,0.850645492971
326,0.860099111405
327,0.842285023929
328,0.870802533155
329,0.852183774834
330,0.874608478909
331,0.864596499635
332,0.857208793309
333,0.845976982826
334,0.856536923914
335,0.854756888964
336,0.849076104672
337,0.868508993814
338,0.869705962043
339,0.854013948075
340,0.856520997408
341,0.850452116503
342,0.839914386505
343,0.866214056076
344,0.877800642671
345,0.84416614403
346,0.868816371444
347,0.851442436553
348,0.851172456629
349,0.847658799815
350,0.840183162203
351,0.85083609072
352,0.852076261577
353,0.83605874947
354,0.875590311746
355,0.879149094171
356,0.840667467489
357,0.848279161089
358,0.863782670584
359,0.854918404915
360,0.865001472007
361,0.875165140896
362,0.872178851311
363,0.851535735461
364,0.828733728223
365,0.855140109099
366,0.878835127908
367,0.859564703971
368,0.863064806405
369,0.852591230024
370,0.872742744114
371,0.865316080454
372,0.852147042324
373,0.839114814265
374,0.865487046176
375,0.858389501283
