Block number,Accuracy
1,0.853095162854
2,0.865854404558
3,0.861989969643
4,0.876580855505
5,0.864131901585
7,0.853114269805
8,0.83082245301
9,0.852454213611
11,0.861187080304
12,0.838485389732
13,0.869128009627
14,0.847227730205
15,0.849569911846
16,0.850490738667
17,0.848577289357
18,0.871797749401
19,0.839675935333
20,0.845241071405
22,0.871480634146
25,0.86290388287
26,0.850485279411
27,0.865688466704
28,0.861546553098
29,0.851287353873
30,0.862234994264
31,0.86175332324
32,0.868699229367
33,0.862542499726
34,0.849136131161
35,0.858914509854
36,0.859357772409
37,0.871420066265
38,0.855760563567
41,0.855305672914
42,0.860516251664
43,0.872779575622
46,0.850050673485
47,0.832173083442
49,0.853694069896
50,0.866137742447
52,0.837710856147
53,0.839209414827
56,0.859863061447
57,0.830455581639
58,0.858622483123
60,0.870258559547
61,0.853401784951
62,0.849246875662
63,0.853505534814
64,0.853652652697
65,0.833272147908
66,0.867366407888
67,0.841268762906
69,0.837037095546
70,0.841799691823
72,0.855065573328
74,0.835920588357
76,0.838540911476
77,0.863414295269
79,0.84998544963
82,0.862814817308
84,0.87234564299
85,0.849450655886
86,0.845691307287
88,0.855243492293
89,0.839734861502
90,0.861446237439
91,0.835057127433
92,0.854275115001
94,0.851570287907
95,0.86783586231
96,0.849777888808
97,0.847927283862
98,0.842340474616
99,0.842607314543
101,0.869235472311
102,0.854952585132
103,0.857180648044
104,0.838772236677
105,0.866090200232
106,0.841116543807
107,0.837775659057
108,0.857042141501
109,0.847014112544
110,0.839333464334
112,0.841943232103
113,0.853335262308
114,0.846160156269
115,0.8534839552
116,0.843894328602
118,0.854624068914
119,0.853613374882
120,0.859807807583
121,0.843055812707
123,0.85323811922
125,0.853771779435
126,0.849594741696
127,0.841474798502
128,0.836401201699
129,0.887762667057
130,0.847906309952
131,0.869675614544
132,0.837701615098
133,0.877662348383
134,0.852961813518
135,0.855643260819
136,0.84671136316
137,0.852210719706
138,0.861478009123
139,0.865290511755
140,0.857159042173
141,0.8494376232
142,0.852758336262
143,0.847828444229
145,0.838797181829
146,0.854797832906
147,0.855209587957
148,0.845359158766
149,0.85130898086
151,0.855199631712
152,0.862505543991
153,0.860374134997
155,0.84203946738
157,0.846606678342
158,0.856733364525
159,0.831439990147
160,0.854733631595
161,0.84085866243
163,0.833908041755
164,0.854231370224
165,0.843089999655
167,0.856012078167
168,0.851578189074
169,0.845896702026
171,0.848386213868
173,0.860674288351
174,0.853949347889
175,0.856523366874
177,0.86103246466
179,0.83987024109
180,0.854418294652
181,0.840141665411
182,0.836391412208
183,0.839395611747
184,0.840516549729
185,0.838108763079
186,0.850907133736
187,0.847822287857
189,0.837644604346
190,0.847508235292
191,0.851335450054
192,0.838766874055
193,0.827202283535
195,0.842888052499
196,0.828547730621
197,0.864020317148
198,0.84145450446
199,0.84361470044
200,0.839884422231
201,0.837885452205
204,0.860972445474
205,0.842303692059
207,0.847219166689
209,0.854582853811
210,0.860573876193
211,0.865068241867
212,0.851218873292
213,0.849184880116
214,0.84885475293
216,0.835454735745
217,0.858811419246
218,0.846919915463
223,0.837235387659
225,0.849201750798
227,0.859497199613
228,0.849690801896
229,0.83748552226
230,0.862625032551
231,0.861721023835
232,0.83961193147
233,0.835698869432
234,0.855034412584
236,0.853887558775
237,0.848464605211
239,0.857098784579
241,0.850813513517
242,0.856250848005
244,0.837973540156
245,0.839996969227
246,0.843452343849
249,0.840057097731
250,0.845568322335
252,0.860601559068
253,0.845855171603
254,0.848145126654
257,0.835587176454
258,0.841733615296
259,0.848385826844
260,0.848660222054
264,0.83840086331
267,0.847707266254
268,0.846383549985
269,0.843960584988
270,0.85049108939
271,0.851166121082
274,0.864954346314
275,0.844488601542
277,0.865423594293
279,0.855791880763
280,0.847036722385
281,0.845658524605
283,0.82781581621
284,0.838939629445
285,0.849778415889
286,0.811570931956
288,0.834172036479
290,0.84374456667
292,0.859065339466
293,0.843805114906
295,0.860017220184
296,0.833702141543
297,0.830413854582
302,0.851913403217
303,0.855063629319
305,0.877450079674
307,0.844378518406
308,0.851116263649
309,0.8571904056
310,0.857046557534
312,0.840918638586
313,0.855040651492
314,0.867006187071
315,0.85983598699
317,0.851628412839
319,0.847548258119
320,0.845275538086
321,0.857261923524
322,0.837819215152
324,0.849082015335
325,0.853637958844
328,0.846177925976
329,0.84970827871
330,0.832398330717
333,0.84837412119
334,0.838829165202
336,0.836684487403
338,0.828457593375
339,0.847139132932
341,0.831985352125
