Block number,Accuracy
1,0.870402828066
2,0.872749521304
3,0.859215646105
4,0.856289273647
5,0.812383152041
6,0.851608829598
7,0.874487480991
8,0.839132949766
9,0.851011670246
10,0.854799241012
11,0.876487857052
12,0.854749919482
13,0.840939973627
14,0.878362630278
15,0.848869922709
16,0.837875885362
17,0.865281477862
18,0.854869293565
19,0.841647679877
20,0.868619799988
21,0.849502998135
22,0.839232811987
23,0.837489868799
24,0.858811011032
25,0.848911099251
26,0.853582795623
27,0.873937079465
28,0.841727124763
29,0.852938518897
30,0.870127970279
31,0.845483318479
32,0.859646291937
33,0.85559339753
34,0.862649667416
35,0.841161662434
36,0.863507392757
37,0.861352121625
38,0.820176786681
39,0.854286762747
40,0.84928326958
41,0.844478622661
42,0.833736433208
43,0.854107249192
44,0.845480617624
45,0.846889233089
46,0.866737212097
47,0.850879009966
48,0.833146549083
49,0.862196454386
50,0.863094766067
51,0.846565361665
53,0.842368691744
55,0.8407152028
56,0.859020447405
57,0.869818358264
58,0.842671867036
59,0.838949638863
60,0.84045933527
61,0.839940226484
62,0.832952022573
63,0.854024510728
64,0.866837718956
65,0.853153601441
66,0.859895051113
67,0.844357547693
68,0.831810721822
69,0.844662376178
70,0.856014350612
71,0.851711073688
72,0.839414827943
73,0.875514957185
74,0.857509867252
75,0.859299613627
76,0.845367806464
77,0.834873421621
78,0.864358538689
79,0.850256034059
80,0.865706912938
81,0.851814982761
82,0.861218284345
83,0.843992108129
84,0.84479968259
85,0.859837517895
86,0.840855098115
87,0.854331159416
88,0.848352554863
89,0.841313007417
90,0.860323843156
91,0.862647631411
92,0.861900811634
93,0.84781437
94,0.865023150591
95,0.832195262489
96,0.862598048546
97,0.843254122711
98,0.860793033352
99,0.844624059448
100,0.849826516713
101,0.843031386607
102,0.864334106931
103,0.856193908871
104,0.855619514539
105,0.848775282769
106,0.835923910043
107,0.856818369565
108,0.837654862297
109,0.836042932387
110,0.855529706656
111,0.855524143147
112,0.85275277394
113,0.85179181573
114,0.848557600309
115,0.851129126461
116,0.83464691764
117,0.857281922393
118,0.823963644003
119,0.853585629624
120,0.85899400077
121,0.837335976237
122,0.869102849372
123,0.851075838348
124,0.861430148767
125,0.869257769255
126,0.877352261327
127,0.852916307807
128,0.843950075508
129,0.852976537875
130,0.851495179872
131,0.883479521768
132,0.845749909558
133,0.841886919667
134,0.894837136945
135,0.863859232566
136,0.859511518812
137,0.853369836471
138,0.841721964011
139,0.851121277648
140,0.837580308648
141,0.832124190795
142,0.870521345177
143,0.84318196473
144,0.869670514394
145,0.862318155516
146,0.852407420504
147,0.861164002671
148,0.854065448053
149,0.862579112522
151,0.866363426501
152,0.861515773878
153,0.860548242348
154,0.845243641284
155,0.857431348074
156,0.855611577264
157,0.853801297455
158,0.876154430532
159,0.859509100131
160,0.835011863022
161,0.867938323821
162,0.86567915963
163,0.844302859988
164,0.851257475338
165,0.85081328757
167,0.846982652328
168,0.854144333139
169,0.842010171621
170,0.85658924506
171,0.840324476204
172,0.838722848544
173,0.86399398699
174,0.865960853259
175,0.837841715675
176,0.835807744559
177,0.860762594933
178,0.848270997944
179,0.853282454331
180,0.848070690678
181,0.846940538749
182,0.858432904577
183,0.836231165633
184,0.85876939594
185,0.857171541515
186,0.842148812684
187,0.855675674185
188,0.85766440547
189,0.848702429635
190,0.845078504245
191,0.831873411384
192,0.84407350363
193,0.858853316527
194,0.88679493012
195,0.857158390706
196,0.859467298992
197,0.849062953862
198,0.865422148115
199,0.862849335701
200,0.850623406738
201,0.841246715614
202,0.85357064935
203,0.861801792206
204,0.84501680238
205,0.832410510212
206,0.853806550298
207,0.85045105371
208,0.850079732198
209,0.862080282285
210,0.850377843204
211,0.853535324232
212,0.858406358088
213,0.83299742986
214,0.858464354895
215,0.850000884277
216,0.86017788964
217,0.826427707843
218,0.850613790213
219,0.858353075844
220,0.873794649857
221,0.862928146396
222,0.882475790782
223,0.854718558329
225,0.862993913759
226,0.845535378671
227,0.848434842488
228,0.871432451018
229,0.857841398783
230,0.845949189693
231,0.870532100248
232,0.831013695397
233,0.842763053522
234,0.873028610921
235,0.835829859328
236,0.843238686678
237,0.849104656911
238,0.863083931484
239,0.848910633782
240,0.838797043457
241,0.859989220769
242,0.814280781307
243,0.855267139575
244,0.828961924887
245,0.845114019419
246,0.844271770424
247,0.844687120834
248,0.837631561396
249,0.859033940176
250,0.854241631266
251,0.858958513687
252,0.86729671607
253,0.87116170517
254,0.854834258345
255,0.854035906656
256,0.880815013926
257,0.85010984031
258,0.857982565378
259,0.854827777127
260,0.857578040763
261,0.871446665367
262,0.865244539009
263,0.843797538759
264,0.860126783635
265,0.853129925215
266,0.850756077294
267,0.863154791809
268,0.840064583956
269,0.836649949377
270,0.857640127502
271,0.866378931581
272,0.858609347135
273,0.867733741678
274,0.83631501187
275,0.829440813085
276,0.856985413684
277,0.838310215984
278,0.829728021967
279,0.867048841385
280,0.853859372942
281,0.860351636288
282,0.830722640878
283,0.840436695628
284,0.845513167582
285,0.859494879912
286,0.870904331762
287,0.836242973599
288,0.855268425339
289,0.862178415013
290,0.846696059938
291,0.856351737226
292,0.863955541502
293,0.87114749082
294,0.866677871319
295,0.85965056718
296,0.869000595574
297,0.846206778115
298,0.876439624346
299,0.821367655121
300,0.861963591045
301,0.853293584451
302,0.819316363496
303,0.849574604144
304,0.865820337428
305,0.842857900644
306,0.856634836888
307,0.837605251347
308,0.830808854063
309,0.846053517859
310,0.852982164632
311,0.864324683362
312,0.838161847618
313,0.835121218546
314,0.850009266409
315,0.844806094572
316,0.836719939652
317,0.8476887514
318,0.865108489637
319,0.861800814416
320,0.84335327092
321,0.84532969305
322,0.84998830126
323,0.851258212423
324,0.848777431622
325,0.84906239182
326,0.855746454932
327,0.853223479094
328,0.845323782766
329,0.846618690558
330,0.868310970076
331,0.851834286652
332,0.842647353507
333,0.875826438677
334,0.84595120565
335,0.854776758817
336,0.851906251797
337,0.851820121453
338,0.845141202568
339,0.833472853711
340,0.837055109624
341,0.85057021585
342,0.830321599188
343,0.813541881155
344,0.844571515521
345,0.84594713447
346,0.866829370032
347,0.875927924343
348,0.863977752591
349,0.841068127701
350,0.849261736908
351,0.851484944151
352,0.838207640611
353,0.85209788296
354,0.85595335196
355,0.857100512667
356,0.864041100661
357,0.858938430138
358,0.850722862351
359,0.854663143046
360,0.878379515747
361,0.849831657303
362,0.850453562037
363,0.840654919476
364,0.838303012886
365,0.852573894199
366,0.842237390492
367,0.857522165307
368,0.84988491925
369,0.856746339796
370,0.829026806689
371,0.833143530879
372,0.861775082912
373,0.840359487667
374,0.835470114993
375,0.84362276401
376,0.840499994367
377,0.848985622145
378,0.8280440908
379,0.863264470661
380,0.856612121274
