Block number,Accuracy
1,0.871509820398
2,0.845784214073
3,0.856659864454
4,0.858693451325
5,0.858583345428
7,0.862744601876
8,0.859462380748
9,0.843818241761
11,0.879389884699
12,0.855916464713
13,0.853223479094
14,0.857920316956
15,0.848742976333
16,0.895237580065
17,0.888184518601
18,0.850986361057
19,0.847372835082
20,0.854270365542
21,0.839165611064
22,0.838548058808
23,0.876042232577
24,0.858902450248
26,0.853118413929
27,0.866633712749
28,0.866810192648
29,0.859429485087
30,0.850443271237
31,0.829609298518
32,0.858737616512
33,0.854647021166
34,0.839735531458
35,0.855965291363
36,0.860637084002
37,0.839450571261
38,0.841880058174
39,0.844775257772
40,0.848132775796
41,0.860421760054
42,0.859728582954
43,0.856165831609
44,0.846640143158
45,0.864661559862
46,0.86931951618
47,0.851342358994
48,0.838773299776
49,0.855461494735
50,0.858995746134
51,0.874239982055
52,0.863819414063
53,0.86399663502
54,0.848251834173
55,0.850053361487
56,0.859280706332
57,0.855029510596
58,0.862436929839
59,0.848150845596
60,0.844487246284
61,0.846397382481
62,0.860648978415
63,0.838238142743
64,0.850916232202
65,0.855092739638
66,0.854432199534
67,0.840780084022
68,0.867075661503
69,0.847997215435
70,0.856815552469
71,0.850737076701
72,0.863499615582
73,0.870532100248
74,0.86330365404
75,0.850593583553
76,0.853260417948
77,0.846938567105
78,0.84290548313
79,0.874437363611
80,0.849083114462
81,0.853339953858
82,0.841517812899
83,0.851753078961
84,0.817314415702
85,0.84369068401
86,0.860919717647
87,0.840848365629
88,0.848925149972
89,0.847096042486
90,0.833937247582
91,0.843233962859
92,0.845872896452
93,0.855385883763
94,0.837229871908
95,0.855046098632
96,0.842652688636
97,0.866449515694
98,0.842105213948
99,0.849594337896
100,0.848897715842
101,0.835062134695
102,0.83020980079
103,0.835277397034
104,0.850855802364
105,0.834617946356
106,0.861634150243
107,0.828703882076
108,0.836696422938
109,0.844711835607
110,0.851887461035
111,0.852559342917
112,0.867090930335
113,0.85720923367
114,0.860670237337
115,0.84766429124
116,0.865104377697
117,0.828248827486
118,0.843548287658
119,0.817901100986
120,0.860632853748
121,0.836817318858
122,0.844308425071
123,0.843679141851
124,0.85647906873
125,0.850636308172
126,0.82640652093
127,0.848878419494
128,0.842386580015
129,0.849351269508
130,0.845860048945
131,0.826937316902
132,0.834937593695
133,0.848396317227
134,0.856563058364
135,0.858576071896
137,0.846160211189
138,0.855429513794
139,0.834596161802
140,0.85063248562
141,0.849292278776
142,0.838483276039
143,0.860254480802
144,0.855752711469
145,0.833895437683
146,0.855684979798
147,0.852336900585
148,0.835406544406
149,0.835068751288
150,0.841350559523
151,0.8662762946
152,0.853326842038
153,0.851420274091
154,0.852772552991
155,0.84231369708
156,0.838850743157
157,0.838089107418
158,0.82845212682
159,0.848795287433
160,0.851202864049
161,0.856498165036
162,0.864290892196
163,0.845081671316
164,0.85032216004
165,0.842316949636
166,0.863176669048
167,0.833578799657
168,0.839014204956
169,0.851509125065
170,0.842535304799
171,0.860188019767
172,0.86778409532
173,0.842178774621
174,0.861260328618
175,0.855498694923
176,0.855335846343
177,0.848685699326
178,0.834192720202
179,0.863073375387
180,0.854874276954
181,0.827280432061
182,0.849968855725
183,0.852586766023
184,0.824737601168
185,0.866370393899
186,0.830936821789
187,0.837841105113
188,0.853249892832
189,0.849206369001
190,0.845932357775
191,0.844704014511
192,0.847005388225
193,0.853034805009
194,0.822873957314
195,0.845805596431
196,0.841882532782
197,0.834775605719
198,0.860948940734
199,0.815211958086
200,0.83437315949
201,0.844202472189
202,0.843101982189
203,0.828173992397
204,0.853643783924
205,0.831000512397
206,0.842821013847
207,0.847328469399
208,0.830759956678
209,0.827130138203
210,0.845543649018
211,0.86866755173
212,0.84645509442
213,0.853169915278
214,0.834407876119
215,0.843276610136
217,0.857322343085
218,0.847333765849
219,0.826000544176
220,0.83674473925
221,0.850265659974
222,0.828135372744
223,0.836818465825
224,0.828606933084
225,0.830778614468
226,0.840726225843
227,0.853484397013
228,0.822386334183
229,0.835005571253
230,0.860759651571
231,0.86244200515
233,0.849884750788
234,0.837749570347
235,0.834943505237
237,0.847186432552
238,0.835275365437
239,0.832213998016
241,0.8233436841
242,0.850700871446
243,0.825714902605
244,0.832085279389
245,0.833390232949
246,0.841060661751
247,0.851672875846
248,0.83878697027
249,0.816056792319
250,0.855613365649
251,0.829712838377
252,0.850442775516
253,0.839731107395
254,0.822708088863
255,0.846900821285
256,0.832336455773
257,0.825457623874
258,0.843485893324
259,0.852550215774
260,0.835255250954
261,0.820748642263
262,0.82382873339
263,0.859049206787
264,0.845159824937
265,0.844787868001
266,0.839087786539
267,0.807095839956
268,0.821079577481
269,0.834968434894
270,0.815877026261
271,0.850073626029
272,0.841078635213
273,0.846525667722
274,0.845391973218
275,0.843167605476
276,0.85293060519
277,0.855591956215
278,0.857840208526
279,0.851797126276
280,0.820407892435
281,0.85047184855
282,0.828281953412
283,0.829769957673
284,0.813890947256
285,0.846321716863
286,0.868655628033
287,0.843151903695
288,0.841813164108
289,0.828379911944
290,0.853459980024
291,0.811212551873
292,0.819940282041
293,0.836018256678
294,0.838185590941
295,0.838415321412
296,0.849552032981
297,0.84195974149
298,0.853176196652
299,0.85238100046
300,0.866922093988
301,0.853766568914
302,0.845863300093
303,0.836093054731
305,0.845020610059
306,0.84187559492
307,0.83950515615
308,0.824702054729
309,0.858393167909
310,0.848351922988
311,0.83917744
312,0.829678302757
313,0.835694074929
314,0.830455007354
315,0.842772732858
316,0.860312797339
317,0.86882617649
318,0.829087779612
319,0.821201822968
320,0.844230400138
321,0.833507351861
322,0.8484797426
323,0.829347960473
324,0.841288137472
325,0.838053530947
326,0.865377858735
327,0.851303826099
328,0.847750486774
